# source	path	bytes	records	unique-observations
s1_g3LfCLvv_eBb68XgH8riNYz2-IfNPOW2UYsEIKVm5zE	research/20260901-strong-teacher-10k-games/workspace/mixed-10k/teacher-games-mixed-10000.jsonl	42292914	10000	10000
