# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_9-4zHCra7h4_e7-1gDOQueeFNN9ttHxtVhyDdHKtGD4	s1_0Sn3ctPmQE4YcGnqjcy8v2MPNy-0DHDM6KSk2hiGrSs	1unMww	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_9-4zHCra7h4_e7-1gDOQueeFNN9ttHxtVhyDdHKtGD4	s1_1PYDNhP91EPcb4yWKip5HACiJ1FpUE0-DNZLopdHW4M	1unMww	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_9-4zHCra7h4_e7-1gDOQueeFNN9ttHxtVhyDdHKtGD4	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMww	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_9-4zHCra7h4_e7-1gDOQueeFNN9ttHxtVhyDdHKtGD4	s1_u8ULok9niuUzm-UQFSlT0ZCF3AEJwVzdKy9dgamno6Y	1unMww	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_9-91h0V1UvLJyqEDEeGW9kXvw4YjFiduVps6gqAioWQ	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvT4	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_9-91h0V1UvLJyqEDEeGW9kXvw4YjFiduVps6gqAioWQ	s1_Brk0hkuJoH-MBjdd53AO5tlWcOgDWV_R0PO74fHGd_0	1umvT4	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_9-91h0V1UvLJyqEDEeGW9kXvw4YjFiduVps6gqAioWQ	s1_QBFUsDtxokERlDOdQkleYbPvhJ-vIp2qmp6DXjS-7oM	1umvT4	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_9-CmOM8utoJcDvNYylvU7Kxlh5VMeUEmClmgMA2oX1Q	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un4AE	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	pathfinder-v0.3.0	-	D	P	196
g1_9-CmOM8utoJcDvNYylvU7Kxlh5VMeUEmClmgMA2oX1Q	s1_bu4yUwwDMqKDhLXEtnBsv1ZAJagIFi7EKmSaiui1_WE	1un4AE	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	pathfinder-v0.3.0	-	D	P	196
g1_9-CmOM8utoJcDvNYylvU7Kxlh5VMeUEmClmgMA2oX1Q	s1_mlXHsG8-xxT7rKwSZelP6NHm5eYy3YD5j4SydA37pgE	1un4AE	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	pathfinder-v0.3.0	-	D	P	196
