# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_s-400vNkoTiBmlWdxedb9FfYAdtJK3rW9Myy5YopNAc	s1_8SPrkGMPi-QF8ySR7yvFLf9-G1k8cCJyUfEa1qzifnU	1unMHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-400vNkoTiBmlWdxedb9FfYAdtJK3rW9Myy5YopNAc	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_s-400vNkoTiBmlWdxedb9FfYAdtJK3rW9Myy5YopNAc	s1_r_36hxKEOtfcYUGJxGFOMBILh_Rf2VFTcMAOU1kamB0	1unMHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-400vNkoTiBmlWdxedb9FfYAdtJK3rW9Myy5YopNAc	s1_x75lTNhI9h08Y2wDneBFpQ2KoxzN-tg_bvP3IpKGUOw	1unMHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-6ynrlwZv3N0lRymoSaudLIY56yIpx6hHZs7jFAJ0A	s1_1ppPOg6l0vQWTThl8-bt8MRXFPR3XEcSsOO4BLgxppw	1unNva	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-6ynrlwZv3N0lRymoSaudLIY56yIpx6hHZs7jFAJ0A	s1_4sAyIG_wqtQ2ADn5cH7o85m5XOpYbmfdk1RW48aE_YM	1unNva	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-6ynrlwZv3N0lRymoSaudLIY56yIpx6hHZs7jFAJ0A	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNva	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_s-6ynrlwZv3N0lRymoSaudLIY56yIpx6hHZs7jFAJ0A	s1_zExvFB-D3WKfb4yheAYtHZx5_mhPG1uOuF_JugjWvgY	1unNva	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-8eQB6vX__gGfosSlkQu5DXzLaavYeOLg2W7XqNRqM	s1_H1XgXF3MAypFgrN0MmbqtAnn9wPFcDGfsUtW_8YzWlY	1unPcX	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-8eQB6vX__gGfosSlkQu5DXzLaavYeOLg2W7XqNRqM	s1_J1BO63FKFglPlN9CNaFLHctOxYObcc0t7IwMokEf5P4	1unPcX	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-8eQB6vX__gGfosSlkQu5DXzLaavYeOLg2W7XqNRqM	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPcX	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_s-8eQB6vX__gGfosSlkQu5DXzLaavYeOLg2W7XqNRqM	s1_qAhA6qYO-60qjP23mBfr_kCxZ-8D8QJc3MY16yn79t8	1unPcX	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-CqdWOV-h9AiZ6zx4K170KYwD05ky-9bL0C21vs2rQ	s1_Jessb9UA5XfIasy-HIN9QbnGl9kMsuNpSO3iWtIBqt4	1unOa_	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-CqdWOV-h9AiZ6zx4K170KYwD05ky-9bL0C21vs2rQ	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOa_	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_s-CqdWOV-h9AiZ6zx4K170KYwD05ky-9bL0C21vs2rQ	s1_vbuYoXZ-wwZYZz0X8Zp3XX-iqqW8DAk8oiQaugmrEDk	1unOa_	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-CqdWOV-h9AiZ6zx4K170KYwD05ky-9bL0C21vs2rQ	s1_zfkvJzQj9pp7mDyUtegkqszpfrne6pP4jxsSFOWHnyM	1unOa_	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-Fcx-Ko-hIeBuHqGfUzHMWLAWZJsi_n3rw9NsMmqw8	s1_B6ml-YgwB5VXgxp0PoO1RRXMAoj3DlUT0Tdp2gfNpHY	1un4vb	surveyor-v0.2.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	D	P	196
g1_s-Fcx-Ko-hIeBuHqGfUzHMWLAWZJsi_n3rw9NsMmqw8	s1_IswyJu28REICZ-TLOKz3zWDxdApiHK2RV21V_hp9lz0	1un4vb	surveyor-v0.2.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	D	P	196
g1_s-Fcx-Ko-hIeBuHqGfUzHMWLAWZJsi_n3rw9NsMmqw8	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un4vb	surveyor-v0.2.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	D	P	196
g1_s-JCW1XXX_NUN13EfKRnEd5G-Iv-AOTgf76OVl4eZN8	s1_1LB6NAgPOeCp4r8rQw4kUOIXWpEdWysFm5RZjWCQSgc	1umwS4	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_s-JCW1XXX_NUN13EfKRnEd5G-Iv-AOTgf76OVl4eZN8	s1_P4NHYhwuVnEA-dG2X-UVeVotb84A5mwljbYTlTMqr8w	1umwS4	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_s-ex49DXb2n1KwMsfxYMKHNh6KV03eumOi4Jp-lZLEY	s1_qtlitMa-GGx-0y2heoyNRonYXf1Dq5epTexnVe9Iqtw	1umxWu	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_s-g6gM4EGii1WWB3kS2UfoljxS4GEoueP6kWgNZuEww	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMq6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_s-g6gM4EGii1WWB3kS2UfoljxS4GEoueP6kWgNZuEww	s1_XWGsVNfUEJAWCgfautCEHVniSTKEzchsi1FXv0HUIa0	1unMq6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-g6gM4EGii1WWB3kS2UfoljxS4GEoueP6kWgNZuEww	s1_XokGSc_Gut96lBwxiroJ-KJbwfyVNf2c3xFTUwFM5CE	1unMq6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-g6gM4EGii1WWB3kS2UfoljxS4GEoueP6kWgNZuEww	s1_wK1mpG3w5zeu9nQM2J3mSXUPgzY53mapnipfiPlxahY	1unMq6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-kjzKdNp0-0M8zl6BZIJLFSnjuctgfu_4-wn60pDlk	s1_2b-aVdOSiy1dHEWYsEYLCMYoGFr5w_Se3wPd6imfkbE	1unPWK	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-kjzKdNp0-0M8zl6BZIJLFSnjuctgfu_4-wn60pDlk	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPWK	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_s-kjzKdNp0-0M8zl6BZIJLFSnjuctgfu_4-wn60pDlk	s1_RiV2TjQAEtLGduzQ4GGMGlKMBiznNWuDkD5tSlAi1mo	1unPWK	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-kjzKdNp0-0M8zl6BZIJLFSnjuctgfu_4-wn60pDlk	s1_sVtpHnv6yjUt1Rdnk_ISple3eq0HkO8C3SKlkKbvOYQ	1unPWK	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_s-ma63XO5UuQYC_0oI5-9ktdrVvIeCXFv5hNVrIa6W0	s1_L8uzG7G2ytV7KgtOpg2Dll9mi403Pt-923jCNIhaT-I	1unOhs	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-ma63XO5UuQYC_0oI5-9ktdrVvIeCXFv5hNVrIa6W0	s1_Pld3oiTGxaHrgSZgTpwBe-ABiHFTGnVXR4VD7InXheE	1unOhs	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_s-ma63XO5UuQYC_0oI5-9ktdrVvIeCXFv5hNVrIa6W0	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOhs	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
