# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_p-0ijBFJvqzCb8qHz9E_ts9BlCHJUpBv1hd__lkBMck	s1_BxT5ge-pVeGYP2KV_xYvmjO045Lm9sUy16m7WxCad0E	1unOgL	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-0ijBFJvqzCb8qHz9E_ts9BlCHJUpBv1hd__lkBMck	s1_H9iWcyy8jbsxtr3o-aCSlfahpM8rtSrp_s2aBwaUgvE	1unOgL	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-0ijBFJvqzCb8qHz9E_ts9BlCHJUpBv1hd__lkBMck	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOgL	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_p-0ijBFJvqzCb8qHz9E_ts9BlCHJUpBv1hd__lkBMck	s1_Z_VYKDRfamqglSVHx-cBRMLRxwRETnrP9r793VRhHY0	1unOgL	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-97_O5PZ4cHaFrz2V597M-jhQaEh3_GCGrh3hzqR7o	s1_HdIj9pr1fAIQjR0zD10GcMvnB7yZkG1jpafuAwqNetk	1unPC2	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-97_O5PZ4cHaFrz2V597M-jhQaEh3_GCGrh3hzqR7o	s1_PMP-rHo88Z9-bnxSxgr52QCewh0nHWeiP1epYt0qAP0	1unPC2	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-97_O5PZ4cHaFrz2V597M-jhQaEh3_GCGrh3hzqR7o	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPC2	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_p-97_O5PZ4cHaFrz2V597M-jhQaEh3_GCGrh3hzqR7o	s1_stND3uX9v2Qm-S_RxaXvYqqCpyk9gU67fBu3-D9pqyU	1unPC2	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-RNsLNF_K10HL0oa7YvbvwknnqTfyhHfETLp6mkUR4	s1_GLW-E0PYcDYXElF_Ibv-XKtzXdYKCySMz7s8bVR3r9o	1un5Oa	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_p-RNsLNF_K10HL0oa7YvbvwknnqTfyhHfETLp6mkUR4	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un5Oa	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_p-RNsLNF_K10HL0oa7YvbvwknnqTfyhHfETLp6mkUR4	s1_g6m_F25QA1x_rKWVwpeYFV6S7hZZaTfg60yuJczFcDc	1un5Oa	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_p-U6JfhiYEujjFpHNUJNIjoi-WW0_5Ug_AInhCMbqpA	s1_6PxtazPxkizz7K9QTWPSCIopEV5n0zpHoq3F52yO_6U	1umwu2	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_p-U6JfhiYEujjFpHNUJNIjoi-WW0_5Ug_AInhCMbqpA	s1_baRgKA_wMXdl0r4AwdkUfhWC04qxd1MvEGXAQaDd4fo	1umwu2	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_p-d_2glz-YKqUbLGV2qRx_KhKW76ISgbcxUS5OXnqFs	s1_-OKlJXuPFfAnukwGYITjiU7XKL4OC_qt76PC0TZSPjg	1umvdc	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	D	P	196
g1_p-d_2glz-YKqUbLGV2qRx_KhKW76ISgbcxUS5OXnqFs	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvdc	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	D	P	196
g1_p-d_2glz-YKqUbLGV2qRx_KhKW76ISgbcxUS5OXnqFs	s1_Brk0hkuJoH-MBjdd53AO5tlWcOgDWV_R0PO74fHGd_0	1umvdc	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	D	P	196
g1_p-hGEU_SY6y1SW8BVD0tdrgncpOmKIHCd5TQR12pkoo	s1_flXyOBW6T9LLVDFIvXBGel1MoVNZcUcMFIJnB9yLapU	1umx4o	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	L	P	196
g1_p-ohCwfMx7VDhTVP5br_Nm5bVaF3XONZnLB_FWzoXnc	s1_OBVZYmntdnxGKIVH0RehGhw0KCWvN2I8fPCtFM985E0	1unMZ8	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-ohCwfMx7VDhTVP5br_Nm5bVaF3XONZnLB_FWzoXnc	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMZ8	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_p-ohCwfMx7VDhTVP5br_Nm5bVaF3XONZnLB_FWzoXnc	s1_q_fiW5espFcHVbgyRZ_rBm6b5wz8DD7tuJhfg6iiXMo	1unMZ8	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-ohCwfMx7VDhTVP5br_Nm5bVaF3XONZnLB_FWzoXnc	s1_wHhL-aa1hyMjLUryxWO7a0WNWB6xL6D44moxXPJ6cjY	1unMZ8	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-tQo-aIJFmUWf1m_u336FHpsOw5tF6kpsgWa_-3qsc	s1_AzoAOOfIwMHrURQ-k-JaIuScUREnQJnQw5JfDrhZsRY	1unMKk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-tQo-aIJFmUWf1m_u336FHpsOw5tF6kpsgWa_-3qsc	s1_GpYxmCS5WPFKTbsqLJWBkqUg_J1f_gGqjl06iMK_4V8	1unMKk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-tQo-aIJFmUWf1m_u336FHpsOw5tF6kpsgWa_-3qsc	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMKk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_p-tQo-aIJFmUWf1m_u336FHpsOw5tF6kpsgWa_-3qsc	s1_wWpgoOJ7Hof9QOaBcc2ufFLYM2iVSnMZE7qt_S65Z-s	1unMKk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p-vtv6YrHqP9EHYGDxP6qsa1EyvpYBqVwiA6_OIdJe4	s1_1-2g0tb5qpOZXhfAnH5Z9dKzArjq9X8NGNAOr8UQdE8	1unNrQ	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-vtv6YrHqP9EHYGDxP6qsa1EyvpYBqVwiA6_OIdJe4	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNrQ	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_p-vtv6YrHqP9EHYGDxP6qsa1EyvpYBqVwiA6_OIdJe4	s1_nQK1mDx4WaSeuOthrF3DrIs7hXeG_5WwbT3hO7hl6XY	1unNrQ	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p-vtv6YrHqP9EHYGDxP6qsa1EyvpYBqVwiA6_OIdJe4	s1_o67lDk2r1WUyi0_jikngjVqJFpfL1sPcQoceNM6jJgs	1unNrQ	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p0-bWvk7O1uROr-OMT4ZPehSicw_yoLdLsoMG0mY57k	s1_ABWl58GD8gdEcdwKKL8TCVz7_eUMYJNkNq2j1l0ggeQ	1unOUr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p0-bWvk7O1uROr-OMT4ZPehSicw_yoLdLsoMG0mY57k	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOUr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_p0-bWvk7O1uROr-OMT4ZPehSicw_yoLdLsoMG0mY57k	s1_UqZuuJEsogTwNKgUS9I2JZRgeYzsGlj_RPhJTpLx_HI	1unOUr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p0-bWvk7O1uROr-OMT4ZPehSicw_yoLdLsoMG0mY57k	s1_tcLN9Dkgsl-jutdgy9o8t-_FihUwx04hnpEw2WVqKMM	1unOUr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p02ompSw1kN52Alda0m-xbzmI1fHsJkQJNvwPhJqyL4	s1_qtlitMa-GGx-0y2heoyNRonYXf1Dq5epTexnVe9Iqtw	1umxbq	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_p0M7neqA1AGMv9niv1Okmb-rRBs6zsY0gYBUds343iM	s1_AoJzX3d5XWhlV2QtfsHVIVfq95SPDKUlIZtW350KEnI	1unMiS	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p0M7neqA1AGMv9niv1Okmb-rRBs6zsY0gYBUds343iM	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMiS	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_p0M7neqA1AGMv9niv1Okmb-rRBs6zsY0gYBUds343iM	s1_Zn7v9HKpVL3W51x2Avns-ZlNE3_fJ9ydFMSBCDVg-Hw	1unMiS	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p0M7neqA1AGMv9niv1Okmb-rRBs6zsY0gYBUds343iM	s1_f0AJzUZ_yDgxgYkWDnnS-MEihbnbiqwYKUrUwvKz3UQ	1unMiS	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_p0RDPNp_keLFeu8UhD1r1UWF6OfbSoDnwK3v5dB_PBY	s1_0XDGildyGoE3_DeRSulqUxf7_QA5fsEiSkCoGJGFjG4	1unPu-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_p0RDPNp_keLFeu8UhD1r1UWF6OfbSoDnwK3v5dB_PBY	s1_ElvH4dgyam4HNejfjBoWIE4tPsn-th5_dOIUyInfBXA	1unPu-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
