# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_L--GeP3yNKZl3YBKmjcYBinM99WAffY6daNe2HyyAdU	s1_H1XgXF3MAypFgrN0MmbqtAnn9wPFcDGfsUtW_8YzWlY	1unPc6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_L--GeP3yNKZl3YBKmjcYBinM99WAffY6daNe2HyyAdU	s1_HAVkbw6iqv5oe7oKiLXDHisjACfhoVM3X069yh8bTT0	1unPc6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_L--GeP3yNKZl3YBKmjcYBinM99WAffY6daNe2HyyAdU	s1_J1BO63FKFglPlN9CNaFLHctOxYObcc0t7IwMokEf5P4	1unPc6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_L--GeP3yNKZl3YBKmjcYBinM99WAffY6daNe2HyyAdU	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPc6	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_L-0MJgwNk88dr-eHfQnmChdJOiqpMDvY604tsO6a4Gw	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMXk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_L-0MJgwNk88dr-eHfQnmChdJOiqpMDvY604tsO6a4Gw	s1_TovxtL0HwY-LaK40edJtmuoakcaWOl5oyMeHpzZCmKM	1unMXk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_L-0MJgwNk88dr-eHfQnmChdJOiqpMDvY604tsO6a4Gw	s1_nMwun6xFPyL2iyqGDmvk4IHSJKMBOTc5Nv-6ebhfiPg	1unMXk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_L-0MJgwNk88dr-eHfQnmChdJOiqpMDvY604tsO6a4Gw	s1_reEF_O5b64oFLEeY2IB5Qj6bUrpSbU9yjwggH-4k5dI	1unMXk	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_L-8o09ebu1_bMT82oEPYATDiPoIqckc7Mmt4XBVGfXw	s1_Qmoz3nLvbLcY_1rcqMtpMJDvTQydhL5cxUNWV6EhpMY	1umwqq	qadv-arbiter-7x7-v0.1.0	sha256:8c548d06307572603b839755cc1e50393285365e10f82bcd90290ca65cd86266	qadv-arbiter-7x7-v0.1.0	sha256:8c548d06307572603b839755cc1e50393285365e10f82bcd90290ca65cd86266	L	P	196
g1_L-G3fzyUIdWk2bBj0hOHBz3LOkaneai_7bhsUFi7xWA	s1_1X4lqKCdWqx2_BLzTGOBAoxXP4ojZDNqlNbFeMFtSzM	1unO1W	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_L-G3fzyUIdWk2bBj0hOHBz3LOkaneai_7bhsUFi7xWA	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unO1W	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_L-G3fzyUIdWk2bBj0hOHBz3LOkaneai_7bhsUFi7xWA	s1_dD2sGfqdpklQPlwNyeuFiwN3bTpd6XwDWzVX6lpFmVg	1unO1W	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
