# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_Y--5GUcFz-3OxTPFNsfOmmIQuPoeeGW3-_Lbl62Fg4E	s1_BDAFtm0UGIBbQLg2z1OyzJmdhArHXf-wEp1RfYT9n5w	1unNdl	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Y--5GUcFz-3OxTPFNsfOmmIQuPoeeGW3-_Lbl62Fg4E	s1_BMyJcH87QnR-OTNqx3vQ7PWMb2BkiynWrhgvxvF3nvk	1unNdl	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Y--5GUcFz-3OxTPFNsfOmmIQuPoeeGW3-_Lbl62Fg4E	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNdl	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_Y--5GUcFz-3OxTPFNsfOmmIQuPoeeGW3-_Lbl62Fg4E	s1_lgJPmEzSgJyh3FCS4zwv2hITI91iIOpRjJSRTTo1IO0	1unNdl	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Y--aZjkK1zPCIsyNBBUutUKE_07wo8nzM5bhOGCPP2A	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umv6z	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_Y--aZjkK1zPCIsyNBBUutUKE_07wo8nzM5bhOGCPP2A	s1_D_X-fTFZy6xuyGSC5jFyKBW6IP_59Jbomefazf4xu44	1umv6z	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_Y--aZjkK1zPCIsyNBBUutUKE_07wo8nzM5bhOGCPP2A	s1_mWPTef6xYbijjPhDIC6QgLRmu2mMSJAokNlIkx3vg54	1umv6z	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_Y--brOFS6s3Q7RM8tZ4i528RASEEF5jOqWdnitNrR0c	s1_1fqkUhMidELDr07QJkIlkUPKdCMPxTUuWa8Y2KWXHek	1unOgv	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Y--brOFS6s3Q7RM8tZ4i528RASEEF5jOqWdnitNrR0c	s1_DSS6Ps-DhjCFNc_8mtb2bRMVxA9dB3B1k2s2U52l6ts	1unOgv	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Y--brOFS6s3Q7RM8tZ4i528RASEEF5jOqWdnitNrR0c	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOgv	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_Y--brOFS6s3Q7RM8tZ4i528RASEEF5jOqWdnitNrR0c	s1_ZP2D076p8z6lnB6mKBO1AtDXY0VKytRjE6Keih6wBLs	1unOgv	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Y-2vhwBJKdmZbo92cq8XCJOA51URLCm6Ga26K7fwIW0	s1_-HOWqz1dS2T-7LcDRAFBzeQbF_qF0Deu3lpyahWxi_I	1unNNR	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
