# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_i-3DXelPBCl0XObfYwpwBQGjCl3_rwcSYeNFb6t1tig	s1_-jT-INOLrvkXSsh3yYA5sI3kEopWwmg1F50no3DZJBo	1unP3z	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-3DXelPBCl0XObfYwpwBQGjCl3_rwcSYeNFb6t1tig	s1_BjkTPXuqxwEKLHWcXMrP4twFe9BTiuYGtjxVtIqFRx0	1unP3z	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-3DXelPBCl0XObfYwpwBQGjCl3_rwcSYeNFb6t1tig	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unP3z	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_i-3DXelPBCl0XObfYwpwBQGjCl3_rwcSYeNFb6t1tig	s1_Tw4Hvu3zNCp8lN4gL7irbT1iwRnlwO8l930bqO9wSBY	1unP3z	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-CyuOkWSeXnfTb9RqJdXKcDsabQf0lMbUs4aZphiQQ	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPeE	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_i-CyuOkWSeXnfTb9RqJdXKcDsabQf0lMbUs4aZphiQQ	s1_SvufSTVUI38puN_JdoSRFrUUeNeFNHI3g-X3MumtxP0	1unPeE	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-CyuOkWSeXnfTb9RqJdXKcDsabQf0lMbUs4aZphiQQ	s1_cIiB8jKisjHeYxU17OrTi-sWTyLQbJisIT7YswQQk-c	1unPeE	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-CyuOkWSeXnfTb9RqJdXKcDsabQf0lMbUs4aZphiQQ	s1_qCyn-b4UeDmDp43DVraDTu6tkLYciva9OWDBQ3z4omI	1unPeE	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-DIF7kQKLtFxWhN4AqHriQuNfz9vZRw64j3G2RTDFc	s1_3Bi52FmFRuocmCypNY_zry3O0Oc4_HO_R_J44vb-Dc4	1unPmO	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-DIF7kQKLtFxWhN4AqHriQuNfz9vZRw64j3G2RTDFc	s1_RXOBa0kc74d_k5i54nNi4ivxn0bdH_KuEcP_-4P4FP4	1unPmO	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-DIF7kQKLtFxWhN4AqHriQuNfz9vZRw64j3G2RTDFc	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPmO	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_i-DIF7kQKLtFxWhN4AqHriQuNfz9vZRw64j3G2RTDFc	s1_oR0586dLhsNYXuxcMCes-kMwPDrU8xTYFO6lmTZDgsA	1unPmO	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-OOq9k1l182FUxDk6eBd__maySY02GvdQlSrP7x2_I	s1_OwzWmbS1L5EZDRtQZxA2GSunwhOfwk_4D0JfAUEP0ac	1unPfy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-OOq9k1l182FUxDk6eBd__maySY02GvdQlSrP7x2_I	s1_Q9wQwDTx2690Qg27cdi04yxE9cdpE8b_ecpgHFSf060	1unPfy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-OOq9k1l182FUxDk6eBd__maySY02GvdQlSrP7x2_I	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPfy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_i-OOq9k1l182FUxDk6eBd__maySY02GvdQlSrP7x2_I	s1_vJHc3px987wvpalYaazyh_w7nr9S53w6lVpvztC-KU8	1unPfy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_i-RMhxxNdDilNRG8KfBaL8ryTntxHLb5uiZlD0hQaVM	s1_A6Pdi-5XTqkkjjYgnZkpdFtBbOT3vcs3XV6sfAhDiNk	1un3C2	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	pathfinder-v0.3.0	-	L	P	196
