# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_--1uClCv3_FdqBEaD0mQF4YZcRB7F65U_oODDmW0hLg	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un2xz	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_--1uClCv3_FdqBEaD0mQF4YZcRB7F65U_oODDmW0hLg	s1_k3puRqE8NWPGwCDwvbob-P5fduhbfDZ6XxhZ6wUA4ks	1un2xz	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_--1uClCv3_FdqBEaD0mQF4YZcRB7F65U_oODDmW0hLg	s1_mcsGXC-XA63nqAx5kv-Q-y_EhXTqBFQ1AHeiXTSbYQk	1un2xz	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_--7I_8zN26pZ7jOJ3_SWcFkkwBWz_OLa4s23VuwaScQ	s1_Q2StTWp4MVghv4bl6LFo3LK6UlOq51jqXcV6WSugZj4	1unMd5	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_--7I_8zN26pZ7jOJ3_SWcFkkwBWz_OLa4s23VuwaScQ	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMd5	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_--7I_8zN26pZ7jOJ3_SWcFkkwBWz_OLa4s23VuwaScQ	s1__UVtHe1XQDI-ZGlhj4bsYn9OWhRMvhAonhjvqQm5CJc	1unMd5	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_--7I_8zN26pZ7jOJ3_SWcFkkwBWz_OLa4s23VuwaScQ	s1_gVGYCugX4j84g2XuC9eqrWBxLnWTsGNduvg2GFq7rPQ	1unMd5	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_--7dgDbn8iqSh3W9oNsc_MU_HhKiwKhY1MskHs1ugrQ	s1_1LB6NAgPOeCp4r8rQw4kUOIXWpEdWysFm5RZjWCQSgc	1umwZG	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	L	P	196
g1_--7dgDbn8iqSh3W9oNsc_MU_HhKiwKhY1MskHs1ugrQ	s1_P4NHYhwuVnEA-dG2X-UVeVotb84A5mwljbYTlTMqr8w	1umwZG	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	L	P	196
g1_--A6X-eGByx3I35fvlwUmGaTeGWB4qCN05tWYnl9T7o	s1_flXyOBW6T9LLVDFIvXBGel1MoVNZcUcMFIJnB9yLapU	1umx1Y	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	L	P	196
