# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_a-2VWJ39tZlCg_Vjjw6b7RyM_KCi3d7x3Epc4A5rJaA	s1_IJbtJu7yv_K7ubqxX3RB6rG5K19e04hfzzFubtWfLjY	1unOih	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-2VWJ39tZlCg_Vjjw6b7RyM_KCi3d7x3Epc4A5rJaA	s1_NWQFk9vW9wkgcvRLIVz4BiH8xQ-FgzJbtHAoKTC7SE4	1unOih	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-2VWJ39tZlCg_Vjjw6b7RyM_KCi3d7x3Epc4A5rJaA	s1_NwtPZ2mMz5r67YBMP1N7jbFtdBnymUT4leYIThaNkM8	1unOih	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-2VWJ39tZlCg_Vjjw6b7RyM_KCi3d7x3Epc4A5rJaA	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOih	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_a-EGRZI8COP7Iy01JbUVf9AvMTeKC9kNCzAxRkDr3-E	s1_D1zLNNwiUaEOcZ6B7lkyxMf7CZOLumRVnODrFeHzowE	1unNKB	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-EGRZI8COP7Iy01JbUVf9AvMTeKC9kNCzAxRkDr3-E	s1_Ea2CaqHSQy10LPLITfHGP4aoT_DJCI7ctaKSz1jPwx0	1unNKB	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-EGRZI8COP7Iy01JbUVf9AvMTeKC9kNCzAxRkDr3-E	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNKB	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_a-EGRZI8COP7Iy01JbUVf9AvMTeKC9kNCzAxRkDr3-E	s1_zwlUrbH-a8GHq9Z0XHAsgg1cRGB8c1NDzANioEDinNg	1unNKB	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_a-IlgAREsQVMwT-fMlHBDr_MCf-wz8aYG9xXlkrqkq0	s1_flXyOBW6T9LLVDFIvXBGel1MoVNZcUcMFIJnB9yLapU	1umx3v	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	L	P	196
g1_a-X1xbaTaetBmY1ylbOwM3_gp4qjzPMi4tMiIMa4uyQ	s1_2FtaP75xgRVTNrUvmC0NIesJCNy8IDFJ05WNM4nUnpg	1unR2k	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_a-X1xbaTaetBmY1ylbOwM3_gp4qjzPMi4tMiIMa4uyQ	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unR2k	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	-
g1_a-X1xbaTaetBmY1ylbOwM3_gp4qjzPMi4tMiIMa4uyQ	s1_ghwu73vTQdpXwTz88a_wfii46hCy52ad4iohmZhGRWg	1unR2k	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_a-X1xbaTaetBmY1ylbOwM3_gp4qjzPMi4tMiIMa4uyQ	s1_jkoE1AydTokODgBZZiGqT1s8KGpaBss7VktCykndM0Q	1unR2k	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
