# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_Z-5i7TyzSUMkM_4W0r3NNpXppsLlL42UnJgXKx0F5sA	s1_qtlitMa-GGx-0y2heoyNRonYXf1Dq5epTexnVe9Iqtw	1umxgb	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	L	P	196
g1_Z-8-CLaDTgTWkdshG1j3Dk5_gPW3jqNttdoF6phZmjM	s1_flXyOBW6T9LLVDFIvXBGel1MoVNZcUcMFIJnB9yLapU	1umxFh	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	L	P	196
g1_Z-UC2rYSdVPxvaR-F2ZswNkqj5He1NUYHnbUapcp8hA	s1_6PxtazPxkizz7K9QTWPSCIopEV5n0zpHoq3F52yO_6U	1umwif	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_Z-UC2rYSdVPxvaR-F2ZswNkqj5He1NUYHnbUapcp8hA	s1_baRgKA_wMXdl0r4AwdkUfhWC04qxd1MvEGXAQaDd4fo	1umwif	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_Z-cDAkhfnHkw_aW_grqeyDbkWEYzjBZaV_qucy5qwLA	s1_6uL5gSkozDlm4-Ryghyx3kL3QPzZc5-1DSdvdYR75_Y	1unPUA	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Z-cDAkhfnHkw_aW_grqeyDbkWEYzjBZaV_qucy5qwLA	s1_9qrFcwM5zz7f8w42E1Sg0GBdEqd3-ErxJM0sk9lWZMc	1unPUA	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Z-cDAkhfnHkw_aW_grqeyDbkWEYzjBZaV_qucy5qwLA	s1_F01LLe88vLN8NVyYLHc1HvWQ7XoB0mV2Y3mBYXJtaQ4	1unPUA	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_Z-cDAkhfnHkw_aW_grqeyDbkWEYzjBZaV_qucy5qwLA	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPUA	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_Z-gzqghz9qg6nB93ZgJil-zbbLnKLSOCDPj5y6MZCa4	s1_4h1OPx0QipNznScuFveXNUZFZF8DolEn1AOU5G2MjGU	1unOdq	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Z-gzqghz9qg6nB93ZgJil-zbbLnKLSOCDPj5y6MZCa4	s1_EujGNpKDBQH17kAXMaPpfKYrkBMMZvzprqsvyGfQ1Eg	1unOdq	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Z-gzqghz9qg6nB93ZgJil-zbbLnKLSOCDPj5y6MZCa4	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOdq	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_Z-gzqghz9qg6nB93ZgJil-zbbLnKLSOCDPj5y6MZCa4	s1_zxvav78DpIcpQBVV9Z5uh1V0kvQJ_5oeMyDyRvldAMo	1unOdq	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_Z-o1-mzyaLb5K8ABJ2vHOV-7I475ORJElKe4vVCJuG0	s1_2FtaP75xgRVTNrUvmC0NIesJCNy8IDFJ05WNM4nUnpg	1unR46	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
