# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1__-6v-O5NQgE1ZlTiuVwOSKh_OxPlkhkWu0CG2Z-b_jY	pathagon-rules-v1	7	14	3	20	0Z0l080j0k0g0d01000e0S0f0a0h0V0c0O0N0M0U
g1__-GqHiDGyhyYpuq_qRYr4jVHckhrz1dcWNdjQwPqEZo	pathagon-rules-v1	7	14	3	20	0O0X0U0c0j0V0W030V000c0k0i0409080A050H02
g1__0Fzav1lstxGmTUGL3-vuzA_ZCPWULfTacusg0cn6lM	pathagon-rules-v1	7	14	3	20	0H0C020L090M0V0N0G0O0c0P0U080N0A0F090j0k
g1__1TQuy42UZKc4eVE4hoaArx-Jw6IYQ5xBmcznwGw9QA	pathagon-rules-v1	7	14	3	20	08030d07010S000k020Y0W0X0V0e0f0R0F0E0m0O
g1__2KLurobDIBlgNWu5pSnoIgzfoXuv4WfxvnHweuAUUs	pathagon-rules-v1	7	14	3	20	040h0C060g05030I0P0W0H0G0P0H0A0O0N09080J
g1__2m5L__zsxhlbASZDcD_tgic6U9JDZq-XdhAPKok0Mk	pathagon-rules-v1	7	14	3	20	0K0e0R0D0Y0d0l0m0k0B0f060C050A040100020I
g1__3OxL7U5OFC0OAgRQ7IDrUcNF_qAuCRXXnOmfRd7YvA	pathagon-rules-v1	7	14	3	20	0M0d010J0T0G0K0L0k0H0N0U0P0N0S0D0Z0M0E00
g1__47pqlgiSyl9ae0jia6Qep7ePr4qOmwAMYJL7IsZ4Kg	pathagon-rules-v1	7	14	3	20	0T0D0Z0S060L0U0M0F0E0g0M010O0N070G0A0a08
g1__50Uwcv8QoU9fjzohBPbIURlnoQMq6Qpl2JSAa37w1k	pathagon-rules-v1	7	14	3	20	030P0Y0e0i0O0f0m0k0j0l0L0R0M0K05060D0B0C
g1__5Z56dVXA7EyFzyJC5h3oTSUf98xmrTqsk5LGhxewZQ	pathagon-rules-v1	7	14	3	20	0l0Q0K090X0m0k0W0R0V0d0P0Y0J0e060B0I030D
g1__5trluXiw99CAB9R7aAW35a_N3f7HAFcqPKc-OwH1wY	pathagon-rules-v1	7	14	3	20	0L0m0I0Y0B0S0f0A0C0W0P0O0X0Q0J0e0Q0P0H0V
g1__5ux_aESWProCYne9aL8j7-aS_1pTHiKCCB-sfGv6JQ	pathagon-rules-v1	7	14	3	20	0401070j000g0a0b0U0m0k0l0N0k0Z0S0E0Z0i0h
g1__6KcIXGDaxSreYOweKeuLH9J7a9kPoaQLpy586-uDH0	pathagon-rules-v1	7	14	3	20	010M0V0i0F000j0c0O0h0N0b0k0X0d0e020U0d0W
g1__6kF6uDpnib9hocRunjuP-fpdttu6nHhr3CuP6RTXDU	pathagon-rules-v1	7	14	3	20	0R0K0h0j0D0i0K0k060l0m0g0X0e0W0d0h0Q0f0Y
g1__7jevg7l48wxWJmF4qyXg8c7IkXgPHJ9x8Qkllb2hR0	pathagon-rules-v1	7	14	3	20	0E0e0U07000g070h0M0i0f0m0k0j0l0Y0V0b0N0O
g1__7nlxBrRkf0yyOE89jaX7NFSCl5hNGCxe7gifXN3Mho	pathagon-rules-v1	7	14	3	20	0P0T060e0l0W0d0X0Y0W0f0m0S0e0I0U0V0j0k0c
g1__7y_r6f0vyOh5d1vSxRZrsrtVlqkb3A2y4CUopv0sl4	pathagon-rules-v1	7	14	3	20	0k0d020Y0Q0W0X0R0U0V0c0O0b0T0j0N0U0G0E0S
g1__85EGf0f4QnV0Dv9zZ8NPDDa7HA-K8IS4ja2lQwm_7Y	pathagon-rules-v1	7	14	3	20	030C0I060A04050V0B0W0Q0X0P0d0e0J0c0H0l0I
g1__8DE1uElEX0JpzmCr_HUPa3_Pb1y2f2gKmjnKDB-KbE	pathagon-rules-v1	7	14	3	20	0L0j0E07000g070m0a0b0Z0c0S0h0i0T0M0U0a0k
g1__8Ew00UXTnOGp_ezOEwg6xUhq_GLd633dKCYnk2aGFo	pathagon-rules-v1	7	14	3	20	0f0c0B090m0A0K060C050204030H0G0I090B0F08
g1__8_5VKPTrDS_XF3fs9qHrTOIfe7Od90R5ZrCg46zcLs	pathagon-rules-v1	7	14	3	20	0Y0b0X0i0e0l0k0m0j0C060B0D0f0d0A0J0R0K0Q
g1__8sm5hnOgzPAvOA3sQvJ_597KEq0PvYRZ1cPTE4yp2w	pathagon-rules-v1	7	14	3	20	0A0N0S0h0H0i030j0W0k0e0l0m0g0X0d0c0P0I0d
g1__9Klm8woTOAFF6gBBGTqZrovtzhZsfdoGYI_-4Be2CU	pathagon-rules-v1	7	14	3	20	010h0m0j0i090B040A0002030H0g0b0a0Z0c0d0a
g1__A2bSGYQUfTsDpkhtpZNZx0QRdXUxl75bOweBfzpCfU	pathagon-rules-v1	7	14	3	20	0l0I020D0N0C090F0U0E0b0G0H0A0B080A010O03
g1__At6GK9u3NuMrPkNNKCAog2XaQhhjv7gExK8Vv72IQ0	pathagon-rules-v1	7	14	3	20	0Z0J060l0m070R0I0C050E0L0C0A0X0B0e0W0V0Q
g1__Avwv4REJYuqR9xaOykBC1O7h0wi8fHLdHBF2isoRb4	pathagon-rules-v1	7	14	3	20	0i0Z070L0S00020G0901030N080O0E0F0H080V0A
g1__BEIWTtUbDFFsdy9E1ASHTIazKYT8HfXDV2EsQOp_OY	pathagon-rules-v1	7	14	3	20	0Z060J0D000C070g0E0h0Q0I050m0k0i0P0C040j
g1__C9zyU57S2j84wPHYpNPbagv0YwqdgHecbHWZ7urzXw	pathagon-rules-v1	7	14	3	20	0i0F0D0e0E0G0l0Y0R0k020j090N0g0S080T0L0Z
g1__CYU3sb4cjrcgoJaJUTWgJ5c_yH9BeBrwLsK2GDQhlI	pathagon-rules-v1	7	14	3	20	0I0d0R0Y0k0f0e0S060X0l0Q0P040Q0V0C0X0W0J
