# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_u0Oe2I3Vrhqbo3wlAE8P6bMbTmg6t9Jj1yD483SE-4E	pathagon-rules-v1	7	14	3	20	04070b0e0i0A0G03080100020N0E0U0F0H0O0M0I
g1_u0k3H3IoeBgLY7reJKBg9PSPkr1y_6AdM07nQWwB988	pathagon-rules-v1	7	14	3	20	0i0a0d030Z0g0S0W0k0j0h0e000E0M0L0N09020G
g1_u1AHxCU9W0LXbrFazhh53dpQ7kBPu0XK0tbr9tApWT4	pathagon-rules-v1	7	14	3	20	0T040N0M0203010F0L0Z0M090G0b0a0h0g0U0V0H
g1_u1U3v-a6vcT1B17S9J6x7HvKQBThT4XCgBRHIw5yffo	pathagon-rules-v1	7	14	3	20	0M0Q000P0L0R0T0G070E0F0S0U0N0O0c0a0N0L0Z
g1_u27loe2LAIh7GOuHlmm-9TCrMc2yX5ta_r5Tr-yatbU	pathagon-rules-v1	7	14	3	20	080S0A0003090H02010G020I0B040H0B0F070A0G
g1_u3K2z3ht1eavcX1Z7Q7GitRQQJcQ7H3NGUvISWqja80	pathagon-rules-v1	7	14	3	20	0Z0a0h00040g0i02010308070C05060K0D0R0P04
g1_u4A0cwgExkyjGJQ1qlf-DmIC5fmWymlTEhCO8Cu9iyA	pathagon-rules-v1	7	14	3	20	0e0F0M000E070L0G0N08090T0G0H020F0A030G01
g1_u4HdJLlRw01Se7w_zgd_nMzFhjUb2fub1EIy_MpEhAk	pathagon-rules-v1	7	14	3	20	0V0G0b0h0O0i0U0g0l0k0j0N0H0k0e0F0P0j0m0Y
g1_u4LI9uQEEpPqFkEiQ0A2n23NJCXPJ5fb6b1pHtJM9ew	pathagon-rules-v1	7	14	3	20	0W050c0J0C0D060K0O0A0H0V0j0I0Q0G0J0P0B04
g1_u4kZVi3_BF8N0Qp4TkDACNYiTXQdnXKhHY1mg0Mc4To	pathagon-rules-v1	7	14	3	20	0F070Q03050A09020D06040P0K0E0R010Y0I0C0B
g1_u5D_rATF_7s5hwMEJbG5LeGKpCH2nRCv5DHZw3Zqv24	pathagon-rules-v1	7	14	3	20	0g0k0Y0D080002010F0E030N0G090K0G0A0R0F09
g1_u5FWEuFNLgL_kYEO8C3UWQSYlHn-toGxPc_B7csTpks	pathagon-rules-v1	7	14	3	20	0R0d0Z0e0l0g0Y0k0j0W0X0m0f0k0e0l0i0c0V0U
g1_u5UGdGTpaKlzMLnPU3Rs9m3TLCewiPwFDyUorXFNGtc	pathagon-rules-v1	7	14	3	20	0i0G0A0U0N030b0O0M0U0H0N0I0h0V0L0O0M020F
g1_u5khAyx8v_RPqa2T51q20wBeIgXecSz_ohs0SuBYi6s	pathagon-rules-v1	7	14	3	20	0N0f0C0U0T0S0L0b0T0g0G0h0m0V0c0a0O0W0V0j
g1_u5ruWTdmfel9MHhQCCAfwX2j2GwgDv3HOcZU6eXcLZA	pathagon-rules-v1	7	14	3	20	0a0i0A01000Z0g0S0U0h0H0j0k0l0m0d0f0W0V0X
g1_u5tOtuklQtTEAJNf11xpK0VxfdUd6GI6JkIJ1xqmX_g	pathagon-rules-v1	7	14	3	20	080L03070E02040S0A0V0O0H0N0U0c0j0T0Y0c0W
g1_u6PMO1jd-5hwrstEtY20tb2VK6_qSbbB-7w-ZP1w_vE	pathagon-rules-v1	7	14	3	20	0S0f000K0m0g070a0i0Z0h0T0U0F0T0L0E0a0c0b
g1_u6ewBDYiBp66trCtv8JD9HSfH5AHmJHjC9J1VrsQo-A	pathagon-rules-v1	7	14	3	20	0l0T040j0k0W0S0V0c0U0d0P0O0X0Q0Y0V0P0e0M
g1_u6tNMWGdaviiKPuSB3mNLbjqiNFxEK5pS2gsbHL_Mzw	pathagon-rules-v1	7	14	3	20	0A0U0e0J0H0I0G0N0X090B040Q0P0R0D0K060B0G
g1_u7kNJEzqfT9Ux1ts_Q-DlTL896EXfh86s8C1neC4_Ls	pathagon-rules-v1	7	14	3	20	0k040I01000S0L03070E0a0h0L0Z0i0j0E0i0g0Y
g1_u7oKFCpYyn9Ktd01EBIrhrxA1Y_UDkLRDeT6aw2wy7E	pathagon-rules-v1	7	14	3	20	060A0U0Q0R090m070X0C0B040J0Y0f080K0D050I
g1_u7xJ0fqxUl8go4bMWMvVduM9rk5fmhLpWwUnmX2cec4	pathagon-rules-v1	7	14	3	20	0E0D0N010007060K040A030H0G0I0B0C0J0B0805
g1_u8JQJ_XUCs8D7SuGEsd_2Afr1by2npMaY9JBMrGNkvk	pathagon-rules-v1	7	14	3	20	0C0k0d010506040D0m0X0Q0J0P0Y0l0Q0R0f0Q0e
g1_u94LJQoC7_B4wPNKKQ8odayUPAXpGpMHaTWkVu7D-2g	pathagon-rules-v1	7	14	3	20	010f0S0d0a0g0T0h0e0Z0b0i0m0j0P0Y0l0Q0O0H
g1_uA0LiTFhh8ddBgbJDlWKT7DZmoJyctu1orEBZ3MfpKE	pathagon-rules-v1	7	14	3	20	0O0k0I060h020B030H0g0i0C0A080b0D0V0U0N0c
g1_uA6W5azU9U95dEWJoSqh_TDxAc9XG6TjJDFiDXV9Kg0	pathagon-rules-v1	7	14	3	20	0T06080A0109070S0E0L0U0G0H0I0a0H0N00020Z
g1_uAvFO1pSH2krOTJvNCvGW7EgOR08-WzQHk5LUlJgWn0	pathagon-rules-v1	7	14	3	20	0X020O0M05060e0N0P0V0H0I0B0W0d0I0G0W0U0k
g1_uB3M49nfJs8udgpcTnJDSnWhYcPiMwSEkRUbVRi0Ko4	pathagon-rules-v1	7	14	3	20	0B0H0M020G0C0I03050J0K06040A0P0B0J08070C
g1_uBP-FF_5t98GNvmW3CKh01TPStoP8VLNYE02YCncwC0	pathagon-rules-v1	7	14	3	20	060Q0X0h0R0Y0K0f0W0e0D0P0d0I0X0c0J0d0l0Q
g1_uBQALGxJT_av1VLieNk5lEpOhXv4d-jQbkRSORp5ci8	pathagon-rules-v1	7	14	3	20	0P0D0F0S0k0T060U0W0d0V0e0I0f0B0j0i0O0N0c
g1_uBSlr3LCqkvW_w164psqWaexydN0HwUmC7q3nbDdO4A	pathagon-rules-v1	7	14	3	20	0V0C090M0O0A0H0N0P020D060403050W0I0B0J0K
g1_uBZeNULQ-lkk4JmXp3Wvl74nJ_isBrevdy3OPRYPBWM	pathagon-rules-v1	7	14	3	20	0U0b0c020i0j0h01000b0Z0E070L0a030G090N08
g1_uBlODLuESOMA6MMAc0iFLzwPEn2yhlGR_sdRZ-5k4Uc	pathagon-rules-v1	7	14	3	20	0d010j060c020B030I0C0D000Q0C0W05040A070B
g1_uC6xd36OVDTOZCokY1pHTcJCeHSylJ-Cy4ljwU3co2Q	pathagon-rules-v1	7	14	3	20	0Y0a0A0H0O0G0U0H0N0K0304020I0J0E0B0C0R0F
g1_uCVqEyu0aOlskaWuPG8bclQ2VBo3XjbeKtnWIcv-ILE	pathagon-rules-v1	7	14	3	20	010d0g0G0E000207090F0N080G0A0U0F030H0L0I
g1_uDP1HsvJnIUsK5fDRWKo0wLEVC9iAv9wZa92yM-9A_Q	pathagon-rules-v1	7	14	3	20	0F0d070M0E0N0L0T0S000k0a0Z0g080U0h0i0j0b
g1_uDi-qIIBuct4jeEpvACm_GMwLLZN86JHRoLO76hmYDg	pathagon-rules-v1	7	14	3	20	0i0B0N0O0M0C080F0E0T0P09040G0M010A0I090U
g1_uDpAT34YOCNrpUy5Dx-gQn3dEnVyhI-SoOxHUNFDzSc	pathagon-rules-v1	7	14	3	20	040Y0V0S0c0j0i0W0U0b0k0d0N0X0c0j0A030H05
g1_uE-Mk3zl2K3O83kzv8aKNnFWtgHcJGzZV-Z8J1pI0zk	pathagon-rules-v1	7	14	3	20	0e0i0A0V0O0f0d0l0m0k0H0Y0j0c0b0G0I0c0W0X
g1_uF6EdcuLvqqiAV9C8hDWxBlsV8-xA0TfF1xnNH4rtf8	pathagon-rules-v1	7	14	3	20	0Q0D0X0i0J0d0k0K0I0R0P0W0Y0f0V0j0e0Y0l0W
g1_uFUL-167FY_h_vHgEf6f3i-Ok2b2LFWQH2d_jLLZGW8	pathagon-rules-v1	7	14	3	20	0N0k0B0d0a0g0i0O0H0A0b0U0T0S0H0V0T0L080P
g1_uFVYiIKUv7RCfHY_4PInixYj3Jnaps-djvvNu2lnc5k	pathagon-rules-v1	7	14	3	20	010N090c080M0F00020U0L0T0g0V0a0b0E0Y0h0X
g1_uF_Ga4naaqj1vHNMaR0Apn-Udch6Qx3VWiMsYEeiwMw	pathagon-rules-v1	7	14	3	20	0Y010d0R000K0k0J0W0O0B040V0c0H0I0C0e0f0d
g1_uFnQG_j0IUXVIXN8bQg7arMzJcdTzg9ll1N-XT0eVVU	pathagon-rules-v1	7	14	3	20	040f0H0R0B0c0Y0b0I0d0e0l0j0V0k0a0P0O0N0C
g1_uG7LmpmABmzWC4Gw5EU-TuFUXQeJdxj09mBLL2kLFhQ	pathagon-rules-v1	7	14	3	20	010I0T0i080h0g0S0Z0002070L0G0S0H090F0M03
g1_uGAK7AllwNTBA72HdLNy14dqDwNmVPB4dYjwBDr5dyc	pathagon-rules-v1	7	14	3	20	0g000M0i03020h0104090A0G080J090K0T0a0Z0L
g1_uGGDMvHeSYv8eo9laiejPzGBShuxRXkKTKmc70Qsy7s	pathagon-rules-v1	7	14	3	20	040D0B0j0I0d0m0X0f0W0Y0C0A0J0K0R0Q0K0e0J
g1_uHKyxlXAEMXa8zj-mI2hdeFZaKdwxu240S6IlwbMFMU	pathagon-rules-v1	7	14	3	20	060e01020l0Z0g0S0Y0a0f0m0k0H0D0Q0J0X0I0b
g1_uHNvPTbIwUhlDeXtv_6MOPvdPmQSwpCGiVF7dW9RISE	pathagon-rules-v1	7	14	3	20	0U0L0B0G0H0A030N0M0A0O090N0I070H00080E0F
g1_uHoU4IpTxO4y47XS5ByJbo14kCc2YfEyriVWEsAaMyk	pathagon-rules-v1	7	14	3	20	0Y0f0R0O0m060P0I0J0Q0C050K0D0N0B0H0M030A
g1_uIqsX7YLN8AuqLuGHy9FevtgWSecTnq_W97HFYysktg	pathagon-rules-v1	7	14	3	20	0T060B0I0100020H0M0G090A0a08070N0L0S0Z0U
g1_uJ7uLWSOEUYnfr6npNPtopMI2udivQEbOpSva8aBkzg	pathagon-rules-v1	7	14	3	20	0b0G0A0U0N0T0i0S030O0P0Y0V0O0c0W0X0H090W
g1_uJI8DHL4mMs66gU84Jxvyd6zeLIsnZNtiDtQvkwmQlk	pathagon-rules-v1	7	14	3	20	0R0C0N0h050D0g0K0006070S0F0G0E0T0Z0L0M0U
g1_uJw-Dp_XmLBa9ekE2AYb1xux6mJXa5OK0zUZWxykOo0	pathagon-rules-v1	7	14	3	20	0B0g0U0Z040j0e0f0d0k0W0i0m0l0X0Y0h030502
g1_uKd36Da7GBR7Pxtshr7vFcsyVtnf0oGH4lJ5EhNuIu4	pathagon-rules-v1	7	14	3	20	010b0a0G0F080A03020H07090d000K060O0C0405
g1_uKnNKA6h8cnHEXfr5oA3S577m2T11EA88PDL5ViRRlQ	pathagon-rules-v1	7	14	3	20	0c0M0N0V0O0W0V0U0H0V0b0L0S0E0P0I0T0U0P0a
g1_uKsB2196QV8og6mOJE9umwq6Hcnie2IwffrpAId8m30	pathagon-rules-v1	7	14	3	20	0D0T0f0I0S0E0L060K0m0Y05020407030E0a000U
g1_uKw9-uBjD7llDCSqHigttnWn4NCyudUOSw8OgfGWrZ0	pathagon-rules-v1	7	14	3	20	0i0c0j0L0W0V0U0M0b0V0d0R0c0O0N0P0G0I0T0a
g1_uLBtWnzGG_iVFGD8VXg5vrSnwvyHfd1t9z7hTxt2i8g	pathagon-rules-v1	7	14	3	20	090F02050E0U0g0T0M0S0a010T0V030L070W0Z0X
g1_uLdGh0pi8_Az-NvXq95LvMA4WODKHYFNZ62mqEKzt9E	pathagon-rules-v1	7	14	3	20	0U0O0D04090S0M08020T0a03010T0h0Y0b0V0F0N
g1_uM0Da2pM_hqOAuMAigdUXKl6Wuemy38jHTO_7_nuB4I	pathagon-rules-v1	7	14	3	20	0c0e0X0P0I0Q0J0W040O0V0U0N0V0B0M0b0N0F0Y
g1_uMU9AV_CfTt4IMC-v7z2kFFBRkEUxq8NyrVupsORMk8	pathagon-rules-v1	7	14	3	20	0O0j0N0D0i0h060i0e0m0X0g0W0d0f0P0Y0W0V0K
g1_uMY9d9xI7gFFSq2kw2JZYR-QjuZQ8Pu3Z8UxtlZImAs	pathagon-rules-v1	7	14	3	20	0c0d0L0f0k0e0W0j0l0X0Y0d0X0R0e0E0d070I0P
g1_uMgbs5WG5NKLxy-uFTPb3RkKT_-SgvrDhTuCaSgOxzI	pathagon-rules-v1	7	14	3	20	0T0m0I0Q0R0W0X0S0P0e0Z0g0d0Q0j0W0X0Y040V
g1_uMiZvZTRUenv-fRKxez9WvqaxOgRuNsbnNUcbc_Q2XE	pathagon-rules-v1	7	14	3	20	0F060a0X0h0g0i0W0M0E0G0L080Z010T0N0V0U0b
g1_uMlPyoOsKspwxIf2D5hZsKasCx23l8k-yDv3cYv2RX0	pathagon-rules-v1	7	14	3	20	0j0Z0L0a0V0b0i0U0T0c0U0K0b0E0O0P0G0N0M07
g1_uMxr3OKMTKGqeqXO_NSXTGvS5yfA-7xlT5uZN8DSEBM	pathagon-rules-v1	7	14	3	20	0S040B0D060K050A030H0C040I0J0l0I0Q0B0X07
g1_uMzatEBQQITGUPaw3RQ6t6xOAz6VdfG96crgHXhPM4Q	pathagon-rules-v1	7	14	3	20	0N030O05040C0A0B0I0H0V0U0c0W0j0B0G0V0F0b
g1_uNWVizS3ZDB1dQVOStiN0WyCNtUhUYGoV-bbeRi7jc4	pathagon-rules-v1	7	14	3	20	0K0F0k060E030d000B0D0C04050I0R0B0Y0m0C0l
g1_uO6M0Y5BhF7n7A1z4_AX8-9GolakCdxQABbjGYAA0_s	pathagon-rules-v1	7	14	3	20	020M060O0N0L0U0F0V090E0G0A07080c09030H0G
g1_uOiHNtanEsWf4GxsnDoCHR_NVM4s-CfMq1lDCP5MEf0	pathagon-rules-v1	7	14	3	20	0T0j0E07000b0i0h0g0S0L0Z0U0i0a0N050U0M0T
g1_uOrD8m3UB9vhqV-5lpdB7Ol6vdlzKOgzbfzPv1SxRAY	pathagon-rules-v1	7	14	3	20	0l020Y00010608070C050H040G090N0M0O0F0803
g1_uQ8bqDo0NUlvtp_FlXFtuof8fleXrucYC-JZoNvWbuc	pathagon-rules-v1	7	14	3	20	0U0i000S0j0T0k0b0c0a0d0O0V0P0H0M0A0G030I
g1_uQ94SJPLz1DX6FHPwMzHl6y74oL6d_DHWS4vfyktg74	pathagon-rules-v1	7	14	3	20	0J050f0m060K0D0l0g0k0Z0M0S0E0L070G0N0U0F
g1_uRZjszwwrPvcx_ibXO2dgK2FtASiS5Ycl23tmyh5tAQ	pathagon-rules-v1	7	14	3	20	070H030h0A0O0g0L0E0S0G0N0I0V0M0F0H0W0P0Q
g1_uRdOGMoPQtDsZaakOQdEgruVr0W7ndTSibG5a8oI6lA	pathagon-rules-v1	7	14	3	20	0Z0i08000301020G0F0g0h0E090F0N0M0L0G080M
g1_uRqJ7YAYLzyIbMukwrSgmGNsoM7TOluCo3tQXQBqZWI	pathagon-rules-v1	7	14	3	20	0S0e040b0W0V0U0f0Z0g0a0h0P0i0l0j0k0X0Y0V
g1_uSONwSXbsiNpB8TdtpvWVeFrP_yUrBpL4uYrEtYTC_k	pathagon-rules-v1	7	14	3	20	0B0N000E0I0Q0R0H0G0O040H0k0F0J0C0G0A0H0B
g1_uSh_agBdfMCdWdhxeDd6A_GfW9jYykenBFtPcKTNL34	pathagon-rules-v1	7	14	3	20	0W0L0d0P0H0O0A0I0J0V0I0U0P0Q030X0R0k0Y0W
g1_uSvreVBnlqahYCTA9gHX3ROiAutSznSflh5PDjajK1M	pathagon-rules-v1	7	14	3	20	0W070h0R0P0A0C0Q0J0B0D0K0I0O040P0B030X06
g1_uUtOeP-ZF157_gDbjJN2DGpSQOFVMo2zKmBVhSYgyEA	pathagon-rules-v1	7	14	3	20	0F000I0d0P010W080B040k03060j050C0J0O0Q0C
g1_uV50FAGrmMgB4DOD6t6V3ubxSoZRB-vwI1vzVJ0tvh0	pathagon-rules-v1	7	14	3	20	0S06090I020F0M0E0H010308070L0G080A0b0O0j
g1_uVEme3xQmvGr8QhBnLa-LEl32ytH0nynvSUEAzJgWJg	pathagon-rules-v1	7	14	3	20	020Z0U05060a0N0d0h040k03010g0G0i090j0h0M
g1_uW8eJju0jhvhyKR1E12xwKrmY_qL_Yf8XQb0MdWzpYQ	pathagon-rules-v1	7	14	3	20	0K0T0Z0m0g0M0S0F0L0N0E0G020007010309080A
g1_uWm5_y3VNJZg9SZEt-NAtjFJBylVKjaXgKlPs8gEXIM	pathagon-rules-v1	7	14	3	20	0B0Z0i060b030U020I0C0D0a0c010O000P0C0N0A
g1_uX4xQ-HpzXmcPsT5hQ6XKAQb3PU1URwk5rcW997p7vA	pathagon-rules-v1	7	14	3	20	090K0H030G0A08020001070F0O080N090j0E0L0i
g1_uXOjlDSDlZcTTzaGB0M75nrAq-jSwc6UI2cEMSnYDGg	pathagon-rules-v1	7	14	3	20	0c0D020Q0j0N0G0A030V0U090O0H0I0V0W0H080P
g1_uY3kKtnu7ROCStTXbVrgZev7bf3I2yartAL2EAh1RXQ	pathagon-rules-v1	7	14	3	20	05080d0I0C0D0B04060B07000C0A0X090Q0J0K0R
g1_uYG7sLuFdGs8MRQWCjDwHi3mrQzxiaztBuP7UTGk2O8	pathagon-rules-v1	7	14	3	20	0J0a0e01000f0d0k0m0K0I0l0P0W0Y0C0f0Q0R0D
