# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_D09Ld4yyiBJonIDGCRoC8Qovj20K2CJUNUBWJV2M6hY	pathagon-rules-v1	7	14	3	20	0S0E0Y0a0L070T080Z09010F0C05060D0B040I0K
g1_D0I96wpBvHMEpKSUibweknn827SPiMBQdAPfgWzKftY	pathagon-rules-v1	7	14	3	20	0m080k0U0d0B07000V0A020103090G0H0I090H0O
g1_D0aYxhmspfucUXTfWM2HpphBRk5m0PGcpGJd85Gc23A	pathagon-rules-v1	7	14	3	20	0c020J0d0k0W0e0m0d0l0j0K0Q0P0O0E0X0Y0R0X
g1_D11woLlp4z9MCQt9WnFS7tcw9pReFUpztaeMocqUiDA	pathagon-rules-v1	7	14	3	20	0b0F0L080E0G090A0700090B0N010302040H0I0G
g1_D19B1VuB3bmWCCb1TZeL3w7eMLdIWBiYhlEF6J-nUEY	pathagon-rules-v1	7	14	3	20	0A0i0c0m0V0j030h0d0k0l0g0W0204090P010I0H
g1_D1A59U7Lt-kF2LSDRzEHXDP8f9Dhzle54YDaJJledGE	pathagon-rules-v1	7	14	3	20	0W0E0i0c0P0f0X0l040k0j0V0U0b0m0Y0C0V0I0Z
g1_D2mzDJUFE9oNA4lBsAOZX_7H2vFPCp1kdVBY6myWDSs	pathagon-rules-v1	7	14	3	20	0Z000K0k030g0f0m0l020D0e0R010Y0604050J0A
g1_D3h9M_xPRVGch7FMRXkF859qbtk90jPg_e_3l5tUQ-I	pathagon-rules-v1	7	14	3	20	0T0S0P020k0N0O03060Y0I040C0V0d0c0e0D0B05
g1_D3iClRaMJOTEKBBNB4wzRji09jx23waObLcS2q3O4fo	pathagon-rules-v1	7	14	3	20	0d0Q0L0J0K0k0R0E0m0X0D0S060I0e0l0Y0f0B0e
g1_D3sQTZ04TAEmSULQXu5BZIax9OneK71rJbyHhtUc0es	pathagon-rules-v1	7	14	3	20	0h0Y0S0b0a0g0i0Z0L000302010a020U0T0E0a0G
g1_D3zW_KC1KzlMQFIAFwXWL5KGZc_y8r3MaAfwf1ysRi8	pathagon-rules-v1	7	14	3	20	07090i0W0F000201030E0G08090A0N090M0D060K
g1_D48wzPUzE1sj2gFgh4LyFka7DQAfqJC08V9dE9uNkKA	pathagon-rules-v1	7	14	3	20	0M02090k0h0L0G080304010F0E0A000F070S030N
g1_D4Upq7By7qUGrfoS5IUJXlBqsioJlVa_tEoDpINzV-0	pathagon-rules-v1	7	14	3	20	04080C0e07000l0W0P0d0I0V0O0H0c0J0X0b0I0e
g1_D4V4hRY3i-69929S3BBDwpi5f0bkcRVndvxCcezO4wg	pathagon-rules-v1	7	14	3	20	0i0E0T0W08010002070L0F0G0N0F0M0U080N0V0X
g1_D4pqv3owQCwXNM9e9KsuNAw_nBnVymJGBnCeoJfgMOA	pathagon-rules-v1	7	14	3	20	0P0J03000K0Y0W0R0D0H0A0B0C0X0O0B0H02040I
g1_D4uGzxMQThunae1AvS_MFQlwHXMMieV96z1EP5_fjIg	pathagon-rules-v1	7	14	3	20	030M0a0f0L0Z0S0g0i020m0h0j0100040b030T08
g1_D5D4lqXifG8K45V7gptnGIpsVGPE7xamMyO0nI_WBBA	pathagon-rules-v1	7	14	3	20	0a000f0j0h0Z060m0Y0i0R0g0e0h0X0d0c0D0K0d
g1_D5fBEqA5AlFIrTNk67BzrD7TXxdJ2NxW2tJbqiahQY8	pathagon-rules-v1	7	14	3	20	0G0m040U0k0V0N0W0d0P0O0H090O0M0F0T0G0S0N
g1_D5h-vCRzksIfSJMhM5YeXLtD1yB2ar6oHLe_wjS0xXM	pathagon-rules-v1	7	14	3	20	0S0L0E0P0L0003080207010F090G0N0A0G0M0F0O
g1_D6XGalzTDcc2C-cCKl3CdQ9mldHwC2mlRTXdzbqfB3Y	pathagon-rules-v1	7	14	3	20	0W0Z0U0I020V0b0a0h0T090c0U0S0b0P0G0N0O0V
g1_D6neWjOx_OzjB3k-B_5xMdJo7x6QAN5pXLrCcfZAqFM	pathagon-rules-v1	7	14	3	20	0c0X020R0V0j0O0i0W0d0m0k0e0N0l0d0P0g0H0h
g1_D6nj8EyHWN47VJJ1P8w0fpeLeLXvZMUc2NUFtv29MkY	pathagon-rules-v1	7	14	3	20	0L0S0P0d0W0V0U0Z0c0V040X0k0W0e0j0d0m0Y0l
g1_D8-C_GyhcvFBRDD8f-vcNay_AHRPNPtR5nOUK_8z-W8	pathagon-rules-v1	7	14	3	20	0H0i020d0U0a0k0j0g0b0h0T0Z0S0L0E0S07090T
g1_D8b44nHIDab6riGq-6iPSm2ZRl_c1KcUoXr8yN4zcRA	pathagon-rules-v1	7	14	3	20	040G060M0B0J0K0D0L0C0A0O0H0I0P0H0N030I05
g1_D95-dCnrdomjJcX_cO_XpMVdIxrb04-Ortn1f1f5QXc	pathagon-rules-v1	7	14	3	20	0j0b02000O0V0W0k0l03010k0e0f0i0X0m0Y0W0d
g1_D9Q_14xGvYCi_Cu3y6-iaXTbqBw_73ZsIhnwcHfa9nM	pathagon-rules-v1	7	14	3	20	0S0N020H0M0L0G0E0A0F0M0G090T080O0M0U0F0Z
g1_D9ZbeK21T_OYl6mGDKbMAWCX0ehmOUq7sYscBMNYY70	pathagon-rules-v1	7	14	3	20	0W080P0D0I0C050O0N06040O0A0Q0H0V0P0B0902
