# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_L-DRa3mi4NACYmr9c8lfbZbpzgtTTIR8AuVlPLmCT18	pathagon-rules-v1	7	14	3	20	0Y0S0Z0b0g0L0i0T0h0U0a0c0M0m0T0V040f0100
g1_L-ZABrrXBN-52P4C70CIhRZb1nU2gXJsYN11DBATMMw	pathagon-rules-v1	7	14	3	20	0M0A0L0f000b0T0S0Z0g0a0c0i08070E090h0j02
g1_L0BBE2FanZsDkqj5Z0XYbwG5DRAuxETg46vOFla6lj4	pathagon-rules-v1	7	14	3	20	0f0B030k0D060C0J0Q0m0l0J0K0I0A0E0Y0R0H0G
g1_L0dN5lE7Im-4yhxxE5RD9c1u6UypsAKS32EeHShPQkA	pathagon-rules-v1	7	14	3	20	0J0D0B0f060e0l0m0k0W0X0Q0I0V0R0K0O0S0c0A
g1_L0hdW7gd9z8ainETw9KT6NgSoxSRg2Zu3e5pWcmCWVA	pathagon-rules-v1	7	14	3	20	000O0d0f0W0X0V0c0Y0m0e0l0V0k0U0g0X0h0a0j
g1_L1Hf5mutpJ29C4qIBv1pw6nhWj4CKY1xSVqhiaRQMWo	pathagon-rules-v1	7	14	3	20	040M0U0H0L0N0G0I0F080N070E000b0J0i0K0B0P
g1_L1QfLytTvB1jXX78dc9Ls_Y8vwjdY1KGljXoq975OoI	pathagon-rules-v1	7	14	3	20	040J0S0K0P0B0I0A0H0O0Q0B0C05030J0D0X0R06
g1_L1glLQBuTAobz0N585H31db7Jbcue9Uv9r2PU8obAWU	pathagon-rules-v1	7	14	3	20	0R0B0C0e040d0m0Z0K0503060J0c0X0Q0I0b0X0B
g1_L36gQZCOkc3PBiOy2QolYP5zxpM8bYDmK0LGzlYyybc	pathagon-rules-v1	7	14	3	20	010J0C0X0R060Q0D0J000B0K0I0Y0d0k0405030l
g1_L3ERA2ACVV24hq_rPv3sGvbkfDsrcp-JhvemRwPwodU	pathagon-rules-v1	7	14	3	20	0E0B0C0K0D0604050700030P0D0R0Q010I0J0X09
