# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_a-dcWQ4s3uN_4nyU69ZRNVAq9abC6E94Ay3o2kiBhi0	pathagon-rules-v1	7	14	3	20	080h0c0V0O0U0V0W0b0V0i0j0H0i0c0b0V0g0e0m
g1_a-iJCKHZ9eslSFCpU53DqDmoSNWqCajHReMTkc0SuDA	pathagon-rules-v1	7	14	3	20	050U0l06040V0Q0W0b0m0k0N0d0P0O0c0P0M0C0W
g1_a0AxKXPu5Mhl2eJ5UdpHu5uFDL66NHrAJmwoqE-r0Nc	pathagon-rules-v1	7	14	3	20	0i03090P0102000H0I0J0A0E070L0I0B0N0U0b0O
g1_a0bVC4YnR5ZX1V5sOY6T8wBb7RYLpC_grnMCHh3SEGM	pathagon-rules-v1	7	14	3	20	0g07050i0C0Y0J0P0e0l0W0d000c0m0W0f0R0k0E
g1_a0rv0Lmddg8ugKZjH2_rZMhHPZUsNMD2NagkD_eraR0	pathagon-rules-v1	7	14	3	20	0R0l090h0i0A0302040E0m060K0C0D0B050j010i
g1_a17PGEvz-hSToeatx5BfC72bANbsr0OXOpdZO75oRQE	pathagon-rules-v1	7	14	3	20	0Z0f070d0m000k0g0506040W0e0l0c0Y0X0d0V0j
g1_a1XX1q1rT0TE_WfLAWLmjTFajDYoJZuR41PsFMn1njs	pathagon-rules-v1	7	14	3	20	0i0N0a0k0T0S0U0b0j0U0c0T0M0O0T0b0V0d0U0G
g1_a1gMSk5ELWpSnEfnRPip-af0iRcFUPrjFwrQhPy5f4I	pathagon-rules-v1	7	14	3	20	0l0m020c0k0f0W0Z0P0X0I0Y0j0V0e0Q0R0b0i0Q
g1_a2WkZ2bMtDTyvsh-0CMeOrgf7C16yFkP35t-kBL2iGk	pathagon-rules-v1	7	14	3	20	0W0V0d0S0L0U0k0l000Z0O0H0A0T0O0X0Y0j0H0k
g1_a2l9T3hW35NGyX42jOGG20JqIPuB4_1mOBfyMqPeVQ4	pathagon-rules-v1	7	14	3	20	020P0l0Y090U0N0O0R0M0H0L0V0Q0T0O0N0F0I0B
g1_a3CELyxAvMWL78qGFXa104kgbZLOh3OHBk1qPUZyQ7k	pathagon-rules-v1	7	14	3	20	0l0U0R0k0m0X0e06040K0B05030D0I0C0A0J0H0c
g1_a4AtJjXyPTgBrcE2Iax_jiNrXB3ePJr0nO8MZJTv-7Y	pathagon-rules-v1	7	14	3	20	0h0C00080M090F0E0G0N0L0S010G0L0D0F08070B
g1_a4hr0aJFx8gnStagM1wjWlzlg54_MlPZyZrF9dsHXOk	pathagon-rules-v1	7	14	3	20	0l0f0h0E0Q0X070e0Y0m0W0k0a0b0X0l0c0i0j0d
g1_a4rN4IQAU65b23gquUPhEwg_ROiOyq5EcIi6wxcSe2Y	pathagon-rules-v1	7	14	3	20	050E020F0N0I0i090C0G0H0D0U0b04030B0A0O0h
g1_a501xuozN_MLmLU5vruN0j9ibo_iXVbViYcykKBca6Q	pathagon-rules-v1	7	14	3	20	0c0N0g0B0H0G0I0V0U0O0W0A0P0Q0V0P040I0H03
g1_a51I7Hbhscu7kyGSggxeuCFwC-or3vxUrri4CNvYX1Q	pathagon-rules-v1	7	14	3	20	0T0f0k0W0M0b0i0L010j0h0a0N0Z0S0g080d0e0U
g1_a5AdFLY9BVbLP5vJR8AOZQ6DWppwsErW7ciSmjW6LtU	pathagon-rules-v1	7	14	3	20	0D0m0H0a0d0c0i0Z0O0W0b0P0U0c0N0b0V0l0T0M
g1_a5TvuAXUCetXR4KKjj_SNaTvIYt9Ag-YwE-RiN-tmMg	pathagon-rules-v1	7	14	3	20	05020M0e0f0m0T060h0a0b01040L0B0c0Z0S0k0P
g1_a5_UPjZa-YCKvV7WlbZ87lFpPOdCU5IMDaphq-ttWqc	pathagon-rules-v1	7	14	3	20	0a0Z0b0U0g0M0F0T0N0L0S0U0E0Z0L0h0c0M080a
g1_a5f1qHYQd1IlEsQkRp2Y5h2z9tl3eRj3ztmUy5Sqbuo	pathagon-rules-v1	7	14	3	20	000V0G0Z0b0i0O0H0N0a0g0F0h0S0G0j0c0O0P0E
g1_a5qggQI2TcyS0GSyxdV2jk90NJfXn1uRIySjlAfvV_s	pathagon-rules-v1	7	14	3	20	0l0T0k0M0L0N000O0S0R0Z0F0E070G0U0K0D0V0c
g1_a65Eu56uzetMSqSZlR0n92XxwXGh8aslNXMl0atsBCc	pathagon-rules-v1	7	14	3	20	0i0H09030G0h020100020F0j07080E0g0i0M0L0U
g1_a6UMHvmNbBr0GTUi_nBJ2ul5pg5rTIBx06NrlRvQUVo	pathagon-rules-v1	7	14	3	20	0b0F0P0g0I0j0U0a0M0k0T0h0e0i0m0Y0f0X0Q0R
g1_a6XG5rq942PK8BydeUu_e10FWWXJT1UJO0yEnGRD6yk	pathagon-rules-v1	7	14	3	20	0P060h0R0W030I020B0C0D010d0C0k04050Q0O0V
g1_a6qckKZ5_5BscbUbuIqm1Klqqz1ug4Cv0koiaQa6DIg	pathagon-rules-v1	7	14	3	20	0h0M060U0L0S0T0Z0E0Y0R0K0D0g0i0X0b0a0f0R
g1_a6v1EIRhpDBLSKLLNU8yOq8sEYTr-iT9Y6llK1ySmCI	pathagon-rules-v1	7	14	3	20	0Z0F06040E0g0N0m0i090G0M0O030F000C0B0807
g1_a7NGGLKrPd8aQ5XbpstLD6DEMAwocWpzBPxG68DmvQQ	pathagon-rules-v1	7	14	3	20	0e0O0X000l0P0R0Y0W0K0I0J0Q0P0R0D030N0d0C
g1_a7QfFmBT9mgVdcDp4jp-R7FYNrSIZsJGKoFD0WIcdb0	pathagon-rules-v1	7	14	3	20	0k0R0l080P090I0Q0X0O0e0J0K0Y0P0J010f0D0F
g1_a7fLBsUIUOOodQwlatGSI1sKs4mUq9iIge5Vz6e_oQg	pathagon-rules-v1	7	14	3	20	0N0R08040i07000E0G0O0M0F0K0Y0T0H0a0S0G0U
