# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_--B4hJ_tqKhY5WEuMSq9azt4ZXi3DErQMLIevg6iMQ4	pathagon-rules-v1	7	14	3	20	0b0B0L0V0H0i0O0W040I0J0X0I0j0B0Y0e0Q0P0k
g1_-0pQ62nRHK_2FPZgvPXe2I3BfsREsKRQoe1wuy9QUpQ	pathagon-rules-v1	7	14	3	20	0F0P0h0J0M0U0K0L010807000N0G0E090S0H020Z
g1_-0xcyC--EPkm97q0qUViNjEFQLtpQ9R_I6GANEdtSts	pathagon-rules-v1	7	14	3	20	0O0P0h020I0W0Q0H0P0J0d0X0I0W0Q0g0k0i0Y0R
g1_-1-ITbfaJVpAfTREs-b9DIdeDMYAilcqupyl1b8UD-E	pathagon-rules-v1	7	14	3	20	070C0D0M0E06000S0L0Z0F0T0G0N0U080N0V010b
g1_-1Lq_ITDgxB3rduyl_ha9VFzfF3S-32jvZOVQs2E7ec	pathagon-rules-v1	7	14	3	20	0K02080V000S010Y0F0U0a0L0h0E0R0f0O0H0G0N
g1_-3aaD2E2hpOSfO8Gwp_web-8VBvAt8XF8GWyaApnlvk	pathagon-rules-v1	7	14	3	20	010S0k0M0d0I0P0V0L0E0c0j0l0Y0L0N0B0W0X0e
g1_-3eMqoPfNqJlPGfjjiTbwOf5BI51fqoQ9hzDvq4Cmno	pathagon-rules-v1	7	14	3	20	0X0V0e000W0f0m010403020I0B0C0D030P0l0d0A
g1_-4G37PABKlBa4SFRG2B6wDzbn-YMMvat89Nn8vxF7-g	pathagon-rules-v1	7	14	3	20	0S0m070b000a0h0U0g0Z0T0L0V0a0S0E0U0O0Z0i
g1_-4V5_bb8A66lml3buOckrdZ7BONljvtKOF7igP1Seyw	pathagon-rules-v1	7	14	3	20	06080e0A090203010D0m0j0l0c0k0i0H0P0d0J0W
g1_-4_ravT3b82AJijFKPWJK7lh8MEsCXg-IB9_O5yw09o	pathagon-rules-v1	7	14	3	20	0c0h0f05060m0D0i0k0b0l0P0Y0Q0W0d0I0W0J0B
g1_-4mGbA-TgaUMksjf5SqPO8QVzBYSPZ3AhoRb65_DNQQ	pathagon-rules-v1	7	14	3	20	0a0k070F0T0G0M0L0N0U080S010T0N00020O0P0V
g1_-4uQMM-Iko7WDdYV7UPPuTSb4YSjOgcqtpFhefWLTzw	pathagon-rules-v1	7	14	3	20	0C0B0V0f040D0m0C0I07050J0K0e060J0D0B000Y
g1_-57WmkPvzYgS5BtFdSZySCBZTZFP3_lq9OHtZSDgc1o	pathagon-rules-v1	7	14	3	20	0X0I0C0W0P05060A0B0J0I0H0C0I0D0P0l0Q0Y09
g1_-5ohh7mSoqIhT2DA0tqH0ILsx_dhvumS12-UxTR1QWM	pathagon-rules-v1	7	14	3	20	0g060F0P0L0a000b0T0M0E0V0T0h070U0i080S0Z
g1_-5rZmyPccrjx0SIWHtmhzIyA9YcZ2dXZJPirA5MGq1g	pathagon-rules-v1	7	14	3	20	0m0h0d0b0V0k0l0j0i0E0W0c0e0O0P0Q040H0P0R
g1_-6DzXAtbsICqQQ283UwZSwBei4S0TjPz0TPL-qrDCqc	pathagon-rules-v1	7	14	3	20	0K0G060H0D0X0R0W0l0f0e0Q0P0d0Y0m0e0k0Q0l
g1_-6Hmvp14WOT3UDKIwYWL9h5NLPaaPDAyz4CL-oJNc0s	pathagon-rules-v1	7	14	3	20	020S080c0a0b0i0U0T0V0F0M0L0E0Q0d0L0N0k0W
g1_-6xUB_xml5DMzcTmHATB_zAvbLuO8YK15Yi5HU-t8f4	pathagon-rules-v1	7	14	3	20	0B0h0E0A0g040700030S020V080U0Z0L0T010N0G
g1_-7CkgsimVkNliyS_2mlURDhLU12uualZ2csx6jLMwo4	pathagon-rules-v1	7	14	3	20	0k0S0M0a0d0V0h0Y0F0T0U0X080P010W0c0j0N0E
g1_-7R1G2jvBFZE26klaye87BaPVHOLcaxKwmMkOwr746U	pathagon-rules-v1	7	14	3	20	0g0P0d0T0S0Z0N0O0L0U0W0I0b0a0H0U0V0Q0J0O
