# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_V-7ysX9-0ByY7ei9M_OowPVradWwcbBmd4btA-b69PU	pathagon-rules-v1	7	14	3	20	0b0l0T070m080F0E010M0i0A0G0B0O000209030H
g1_V-BOpdoc2HPr7af71yZFUXQ4UBrnrnTigDw5VMsIH9E	pathagon-rules-v1	7	14	3	20	030i0O0M0W0j0d0k0m0l0P0h0X0Y0f0e0R0Q0Y0X
g1_V-XSGqrUW6Lzren9G_eZMOTPkyK05YNoKsN0260wH88	pathagon-rules-v1	7	14	3	20	090E0P0U040H0I0J0k0O0N0K0I0O0B0Q0d0A0R0C
g1_V-Ze3_O5vw6pqDEU-6Kd0KVNKqYjVa84AAyu_8dHSA0	pathagon-rules-v1	7	14	3	20	0d0a030h0g0c0j0i0L0k0Z0S0T0b0j0V0U0W0M0G
g1_V-udvsW_bPjQlgKSxb4B-W01aKucn2XoZcIpTnd3S2Y	pathagon-rules-v1	7	14	3	20	0a0W0U0h0g0807000201030N0H0G0F0A0T0G090M
g1_V008tvmcSQUG4tUaUrau54kMvduzLINl_pMuUX-XADw	pathagon-rules-v1	7	14	3	20	060708050902000F0E0G070M0L0T0S0N0U0g0b0T
g1_V03G_m-hlPVgqYNG93tF-U0_rhPgmFrkyd41lR3orzk	pathagon-rules-v1	7	14	3	20	0T09070Q000L080R0N0G0E0S0U0H0g0Z0b0A0i0I
g1_V0D4MLvX7lyCeLHzpZl-0K5HDo5U21t89x6YR7WCt8E	pathagon-rules-v1	7	14	3	20	0Y0B0Z0I0R0C0J0H06050g0E0f0407000m010Q02
g1_V0P0E_O9-1xR7iE9I3o2pghxK8LgHzL4YJ_cl9gOmqM	pathagon-rules-v1	7	14	3	20	0f060V0k020c0j03010c0d0l0i0W0b0d0a0m0O0U
g1_V0RPWoI0jjeOChX-7A5ObWu2SkCmEvuC0LXRnokH82Y	pathagon-rules-v1	7	14	3	20	0c0m000a0j0b0d0k0i0V0O0W0U0V0b0X0Z0T0d0P
