# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_r-HzsXkWFxbYjiwy39xH2tI9GtOD-Wu-iLtgYls7jLI	pathagon-rules-v1	7	14	3	20	0Z000R0f0Y0m060g0d0e0j0W0Q0i0k0X0P0V0W0U
g1_r-MW2DZxivEy2HsYpbtuP5qUmhe5aFWYCiB3CfdJIo0	pathagon-rules-v1	7	14	3	20	0N0K0i0U0b0T0U0V0M0U0F0S0a0G0T0L0N090U0H
g1_r05VtmLSy0QKoyt7LpFjKqNvPxC41MWitJMhceRCz1o	pathagon-rules-v1	7	14	3	20	0M0H0F0a0T09080L0h0G0A0a010E0N0U0F0N0V0O
g1_r0P3a5lPxHYofmnvzTXvu9Naq3agrZtQqtTH4ohrqTI	pathagon-rules-v1	7	14	3	20	0k0c010f0e0X0l0d0j0e0m0Y0W0Z0d000V0L0c0I
g1_r0piONqmFePyrWQWPWFuBJDHUZU1HMDFsnwdJVFi6tU	pathagon-rules-v1	7	14	3	20	0Q0g0K030l040D0R060P0I0J0Q0X0e0k0W0m0j0l
g1_r0wiuYbYRTttXNZCwQz9-uNwLXQgxlPhrP4WQAjLRGc	pathagon-rules-v1	7	14	3	20	0A0e0F0g0l030W04060m0k0d0D0h0Q0i0J0c0K0X
g1_r0wxNvyc4XaYvUwL2rfYGWng8hcrYcX8joVaXasWcD4	pathagon-rules-v1	7	14	3	20	07090P0d0F000201030G0W0H080E0A0O0N090O0K
g1_r1KxBnkueS6zKyeLv-l9TTLg_Zzvo-3dK9KN7DO-S2A	pathagon-rules-v1	7	14	3	20	0K0V0h0l0a0S0U0Z0T0b0i0a0c0b0d0j0m0c0k0X
g1_r1Xrn_mq2Y8MULu54gN0Dhy2o0ZEnB_GsNi92HdmhAE	pathagon-rules-v1	7	14	3	20	0W080Z0X0100020F0e0Q0E0Y070g0L0h0S0i0l0j
g1_r1kwEebA8-VwZiF_QjOpU_7zz7xsDkJEHgC8qswD-MA	pathagon-rules-v1	7	14	3	20	0J0N0l0T0Q0W0Y0k0j0K0R0V0f0m0k0e0I0P0B00
g1_r27xhEXFgDYsXvf45WqHBvYp3ktiU1klP4lPg1iEtAI	pathagon-rules-v1	7	14	3	20	0K0k07080200010j0g0D0E0l0Z0m0T0U0V0M0F0U
g1_r2EriRPX0WcnsFCLWPtPbtEvev2PxzunNh_OjaIlRI8	pathagon-rules-v1	7	14	3	20	0M0h0I0e0g0L0S0E0N0J0G0H0Z0F08010I0K000T
g1_r2PdDu0AIvI3BgaAysCNwQOyNl0EFBDUCc9P64e8ggw	pathagon-rules-v1	7	14	3	20	0g0E0H0K0A03020I0G09040B0N030A0J0T0M0F01
g1_r2gb0OrAZ6F33cB2C6rhkU9_mq583YqTuYiwMuqjdQ4	pathagon-rules-v1	7	14	3	20	0C0H0f0l0m0D0K0R0Y0K0A0O0X0506040P0Q0G0F
g1_r3tQ9jwkHcQvD_pujDXcMyePYUsHxEpO7sJnmOvm14A	pathagon-rules-v1	7	14	3	20	05030Z0S04020C0W0V0D0B0X0P0d0U0j0g0b0N0a
g1_r4FI8et-f4WHSg3TXaLk_ZD9ABnGvifVTI2U3_LreDk	pathagon-rules-v1	7	14	3	20	0h070k0K0H0I000J0C0E0Q0D0B040G0J0B030N02
g1_r4mptkVNpNpEAsDwxDctZdPeVJl9X_4aqAGs-Rti960	pathagon-rules-v1	7	14	3	20	0j0R0C0Y0O0X0V0c030b0W0a0i0N0G0U0T090H0P
g1_r5I_JYHqrROLJ-S_AzHYTXwRC4w5VWoW2Ef8JR6MvQs	pathagon-rules-v1	7	14	3	20	0U0W020m0N0i0a0h0g01030M0T0Z0S0O0Z0F0N0E
g1_r5PXXsPaAxYEHqVVBjYNeXd2ixFeTKYrFaKoOIiMs3U	pathagon-rules-v1	7	14	3	20	0K0d0P08010f0W0k0e0l0m000X0O0R0Y0C0Q0c0B
g1_r5qTW6oFEPOHkDWEQlvzgdW53ZgOI8o4qPz6uAdNOww	pathagon-rules-v1	7	14	3	20	0F0a0U0T0Z0E0N0V0G0M0S0O0g0L0N080A0U0b0F
g1_r6ner6Yvbl7w1CyoDpXT9LDZE52_m57oI4dBaDMFx_4	pathagon-rules-v1	7	14	3	20	0Z040B08010A0700020E030H07090G0F0L0G090N
g1_r774RjZGWx8k-DjoDOl--B_TWNwxh7FnIpEYXrHBbMA	pathagon-rules-v1	7	14	3	20	0Y0W0h0l0a0E0T0G0M0L0N0U0F0N0A0M0V030J0K
g1_r7GC0x6Tm2LG7lyqbevs9ntWX0Ua3qmwH0qwjoRCgVw	pathagon-rules-v1	7	14	3	17	070U0E0h0g0T0L0V0a0b000c0M0Y0Z010S
g1_r7Iw2XI8Jl89fJuRdXb3LOHLbtrmLf0vqfJI4gE2-nM	pathagon-rules-v1	7	14	3	20	090T050U0X0Q0J0R0Q0P0Y0Q0K060R0D040S0e0O
g1_r7mnpZQSmsIZIh5N47HJoSGqWtOyy4JsBRWWaO3Zpyo	pathagon-rules-v1	7	14	3	20	010e0U0R0M00020i0g0b0Z0N0S0L0E070L0A090F
g1_r7ujiFC4di92Ci-UcyfueY6YKyDR96ebx6a1Mw4iA7g	pathagon-rules-v1	7	14	3	20	050I0g0Q0R0K0J0D0Y0E07000H06040P0X0C0Q0N
g1_r7yIHTzN8_4wmsN_2-dlVtuJ0j6TLQAWEx185HxTWr0	pathagon-rules-v1	7	14	3	20	040U0908010V0S00020T0Z0M0g0F0L070E0G0N0A
g1_r89FH1BNHNYOcFRH8oW-1fm66wQyfGc88N0Qqh_lXtk	pathagon-rules-v1	7	14	3	20	0j000U0509010302040V0N0A0c0G0H090I0A060B
g1_r8Nr1rBjz-doMnXnO6ylea-kpDk1gI4dTaeOzwNyr0Y	pathagon-rules-v1	7	14	3	20	0l0D0h0U0a070F0Z060K0g0H0b0G0A0O0N0M0E0T
g1_r8ST71by9LsueGHQ8mzflH9tm8fq3ddbodW31sOACWA	pathagon-rules-v1	7	14	3	20	0700010I020E0M080F0N0L0S0O08070N090G0H0J
g1_r8bLOQgfRRd_Jlvdd21p2ZAKGbx9uxaAAfpGDTUOx9o	pathagon-rules-v1	7	14	3	20	050l0T0J0C0K0D060m0S0D0R0Z0L0P0Q0O0I0W0A
g1_r8wfncwDHv-UNOrd6JAqfM6uRCEsDOFmzMkm_dBxk0g	pathagon-rules-v1	7	14	3	20	0K0k0Y0h0R0l0V0g030i0j0c0d0b0W0m0e0X000e
g1_r9B4p_t8RFhCeQ9kkAXOgjsomCcJnQkdqQeJ8bctrWk	pathagon-rules-v1	7	14	3	20	0m0Q0I0f0Y0J0f0K0R0D0H0N0A0P0W0V0P0O0Q0X
g1_r9mR_7HP9M241wpwb2B1syx1ydFZqjTwImqM1UQqLJo	pathagon-rules-v1	7	14	3	20	0H0F070D060B0C0G0E0K0l000O030P0J0I050V0C
g1_r9rLPSOfcaQjNGg2hh05NbUU5Pf2Icjmsds9fUsha6k	pathagon-rules-v1	7	14	3	20	070D0I0R040B0C0Q0J0X0Y0K0P0O0H0P0V0W0E00
g1_rA0bBUVFA-Xj6quma9JcN-JHoTP8LF4CynuW2NlV80E	pathagon-rules-v1	7	14	3	20	0i0T0M0V0U0b0Z0g0h0S0a0c0T0Z0j0a0W0L0V0f
g1_rA9HM4PU9OcQbeNppQerdCJ_lQQPSPUK2wDi65e4bNw	pathagon-rules-v1	7	14	3	20	0I080P0f0B0A0C050W0J0K09030H0G02040H0J0C
g1_rANHXCphdGORuC32DfxDJ5WmrmMuauJ4lXjsxvjsoaw	pathagon-rules-v1	7	14	3	20	0I0U0J030C0B0P0D060Q0X0C0K0Q0D0O0R0e0Y0m
g1_rAXZAPUmvo35ca6cqcpLBQNqJ2DeVcOm449YOOn3jz8	pathagon-rules-v1	7	14	3	20	0A08050E0C0B0H090D0K0R060K0402050A0F000B
g1_rBZK6DHEdQ3u8G-3O0kUhUPsUtgCOKdaYELKu-XV5Qo	pathagon-rules-v1	7	14	3	20	0N0C0m0S0D060L000405020301040G090U0A0b0E
g1_rBq9__SLDZCsl0dS6ab3JXYAFVRpH4Aocl6OaatXuTs	pathagon-rules-v1	7	14	3	20	0g0B000b0L0a0T0M040T0e0m0k0l0j0Y0d0N0S0Z
g1_rChCOWiNN5olUe9PZnVwL6nU9xuIS1pmsQoTcF2oyQ0	pathagon-rules-v1	7	14	3	20	0f080O0U03070009020H0V0G0A0E010F0H0B0I0P
g1_rD6B8ETdBp2H0QeKRm1v0WVcwvzMz3Eo87Jrt8yQX30	pathagon-rules-v1	7	14	3	20	0R090g04060A02030C0B0D0K0I050J0P000I070J
g1_rD9pOhaEdytUPFgZ4JdK8S0iELoipM9pVNH-92O6yS4	pathagon-rules-v1	7	14	3	20	0R000A0D030B04090K0b0A0c0i0f0Y0m0U080X0b
g1_rDA1jcLOos_U3xNzNxt2vfjK5_DR8VXM5-W8Z3-s_iQ	pathagon-rules-v1	7	14	3	20	0f080L0k010m0l000C0D0B04060I0K0Q0R0D0B05
g1_rEdvpVEpNy9deo8ULtCCDJ7VRQhegqNMt2oA-DkE-fw	pathagon-rules-v1	7	14	3	20	0W080c03040V050X0j0W0P0I0O0i0k0V0d0P0Q0J
g1_rFjuhRjtIwwJrhPDt6Hp5Jo7yS0wNZ8Hc5KdO_MQ1pk	pathagon-rules-v1	7	14	3	20	090K0M0L0G0H0F0N020I0M0U0h0O0V0W0P0Q0V0c
g1_rG6QP9TFO36xewupGr0nPECm5J4NPZxdDzGpIYYaXZQ	pathagon-rules-v1	7	14	3	20	0U070801000E020F0M010F0T0G0903080N0I0B0H
