# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_8-YjkgoeSysNcxluQOLe8xeCyh8kJrq5haUzJ6Iyc4o	pathagon-rules-v1	7	14	3	20	020i0E040L030g01070002090F0a080m0T0h0U05
g1_8-toETgEiwjQub61NPA4DZjnA7KP6eAIXGhy9hv6RA8	pathagon-rules-v1	7	14	3	20	03080U0V01020T0D0A09060F0I070B0H0O0G0H0N
g1_809ILE-_q8LzNSvkg5KBaQlGMZ2bDAXr1SAb-WHjndg	pathagon-rules-v1	7	14	3	20	0i0b0Q020T0h0g0R000U0L0E0S0Z070h0a0E0M0H
g1_80Ojs9h4psn3WyyTltKpk7d6uH0kbkYemmTA89WbPqA	pathagon-rules-v1	7	14	3	20	000I0B0b0P0H0V0I0O0E040J0K0j0W0R0Q05060X
g1_80vDdL0PQWf0qJ5SJrW3r91CoOD-8T_t3BuDbPGFTHw	pathagon-rules-v1	7	14	3	20	040L0k0O0P0Q0I0H0G0B0P0H0W0R0d0M0A030K0D
g1_81Mf45mPynKjazcGEwfrUX-MSG_5eyYPRB-2Ec9KBC0	pathagon-rules-v1	7	14	3	20	0i05000e0b0F0M0c0a0L0E0S080T0h0d0G0f0O0V
g1_81RDG_2jzpenHizQOPK8IjlrOGVNxgoIpVhNuCc9s1w	pathagon-rules-v1	7	14	3	20	0X0R0E0V0P0004070W0J0Q0B0I03050C0K0D0J0A
g1_81c1UtdhHLpMWrYQTrMCXWlrYUGrly2-bRh-xGkZEeQ	pathagon-rules-v1	7	14	3	20	030H0J0O0I0R0B0E0W0X0Y0A0K0P0R0C0D0G060m
g1_82pg_acw9mQqkHfIOY0ePjbbLGtT4efgrJ3US7CYrHA	pathagon-rules-v1	7	14	3	20	0g080J09050C0D060K0401050E03070G000T0L0N
g1_82ue1MRnvsDxaZxEAGW8_s_xd-cb3XjON8cIm8NKzhw	pathagon-rules-v1	7	14	3	20	0B0U0k0W0V0X0O0d0H0Y030S0h0T0b0i0A0j0Q0e
g1_82zYfRbW3VRZt53v8ks50lYRgt1s7oirOpDvvmXMt8M	pathagon-rules-v1	7	14	3	20	0d0J050F0C0I0R0D0B04060K0B0Q0P0W0Q0S0I0J
g1_83EQd_7Y42g8edev0Nfmc7tojmbbx-LJUHhMSrja09g	pathagon-rules-v1	7	14	3	20	0D0W040a0Z0g0Y0m0X0e0l0f0c0e0d0k0V0b0i0h
g1_83JoOEnnTljdEv5aa_Z2HDKp7_QKz_NLeYljT6YByoM	pathagon-rules-v1	7	14	3	20	0A0e0Y0F0l0m0k03060G0E080R070f000J0I0H0C
g1_84k6y7PoI4rGzBvONEHoa26bksVkF8F0gmCPBGu9uns	pathagon-rules-v1	7	14	3	20	0P0H0R0A0C0B0I0J0K060I0504090G030B040200
