# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_9-D0u1ghLxR1P5XTtfYC7AUMh_2Vziyd41sU8XXnyEY	pathagon-rules-v1	7	14	3	20	0b0c0N040U0T0S0O0V06050T0M0F0H0G0j0O0M08
g1_9-GOCGOlpPw-plPFd56eTnC4ilYjSUv9kqoph0d8vhw	pathagon-rules-v1	7	14	3	20	030L050l0O040j0M0k0G0N0U0F0N0T0P0M0H0a0S
g1_9-zXqCdSAzMbaHpDzJTyaCeN8Sx22uW2zIu2FtmBKqU	pathagon-rules-v1	7	14	3	20	0b0G0E0W0L0a0S0c0Z080700010g0i0h0j0Y0X0b
g1_901ZgqWysktFR68VvSDbxXf4MZPO1W5l0vh_xfrKbU8	pathagon-rules-v1	7	14	3	20	010A0S0C0B040305080D02070I0H0G0O0H0L0A09
g1_91mW3ro9cGn-R_JdlxZSNF0KDACvs7pCPRqUbv89qgQ	pathagon-rules-v1	7	14	3	20	0K0P0N090H080102030A020O0G0F0E090F0M0L08
g1_92QDtfDRWV9VBhF0AvQ_7724VgStfD_SPUmK-L4X1tw	pathagon-rules-v1	7	14	3	20	0I0l0L0V0c0k0S0m0Z0g0h0i0j0d0U0b0W0h0c0V
g1_92yCCzQKA3uZ8MfUlWd_mTImjpiQ_0KHHY2QkH71BKI	pathagon-rules-v1	7	14	3	20	0D0P0V0Y0R0f0Q0X0J0K0O0I0e0P0J0X0W0R0H0N
g1_93BJPB4fyir1_QpZnhtIDIRnxFUwdOr7-szi8wU7UjQ	pathagon-rules-v1	7	14	3	20	0i080E0m0700020103090G0h0N090g0F0B0H0A0G
g1_93Cha6fBtUN_MiAYEPW3QmcZGYX-uBQqo3iCswnxfWI	pathagon-rules-v1	7	14	3	20	0K0b090O0P0Q0i0P0X0Y0R0f0H0U0W0V0I0e0J0P
g1_93XlZE7nHGigfDxYLa4T59qULoC6LSY4zsgtXnJwL6c	pathagon-rules-v1	7	14	3	20	090I0F0c0g0T0M0a0Z0L0S0E0G080N0A000b0U02
g1_93q7JCLJj2DaRgagJNHQgqL66vsRQhiGwXyAB0YZ244	pathagon-rules-v1	7	14	3	20	0D0S0G0C04060K05030B0I0A0B0H0C0J070C0P0F
g1_94FG5dBz9Kaqh93iQHOuMgNILgzpRYnTyPvu-EaMHNY	pathagon-rules-v1	7	14	3	20	0G0T04070b0i0W0P000I0H0J0O0N09080A0c0O0U
g1_94LnWmV5R9rf7oA1rtXgLgaifGosYgTf5DnnMpcp8sg	pathagon-rules-v1	7	14	3	20	0V0e0c000j030O04060B0D0I0C0d0b0U0W020P05
