# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_7-0fUKJ238iFjlPj6wTZnJ7srquaXLb3I5H8FJARyJo	pathagon-rules-v1	7	14	3	20	0P0B0T0J080I0M0F0E0S0L000A090G010A0H0C09
g1_7-VQogiYjANbKaOutAU_3T03S9EVRWTyTw9IcF0jL-g	pathagon-rules-v1	7	14	3	20	0j0Z0W060c030V020C010P0D0B04050I0A0B0Q09
g1_7-d2kmcXWyOq65ahBeI8-wehbxPc9XAkdc37oRjncbo	pathagon-rules-v1	7	14	3	20	0M07020509080F0A0T0L090N0G03040M0U0a0F0N
g1_70-sgD-Ie_5k2mxE9NHcA7CNJ5LHwluQIvVyMFuqpI0	pathagon-rules-v1	7	14	3	20	0h0j0K0G0i06010E08070H0D0B0302090F0A0G0C
g1_703z4oJrX5PlZyU1WfzZwzqxsxcsDD3INvxRweQnZI8	pathagon-rules-v1	7	14	3	20	0a0C0j0S0F0h0g0E0L0Z050i0k0604070P0J0K0I
g1_70PRg_iByytehjVpVaP81LXatGW-Zv4FC_YgJY7omD0	pathagon-rules-v1	7	14	3	20	0b0j0Y0T0S0i0Z0g0h0R0a0K0F0M0L0008010G02
g1_70mOFTKOZcgbppe1CI1xIr5Hac9kglfk-jOVv1YjL9k	pathagon-rules-v1	7	14	3	20	0F0G060b0E0a0T0S0L0h0i0j0f0m0i0U0D0l0T0Z
g1_71W44YdQ2nTqluchLcsa0crMq99CBCYLUJ3xQo9qQ6A	pathagon-rules-v1	7	14	3	20	0a0A0b0Q0h090F0E000g070i0M0h0T0j0R0k0m0S
g1_71yAItl__-ujlWrgMOMZVnQqAUcGTJ5NOZwtBn_QsvE	pathagon-rules-v1	7	14	3	20	0I0k0Y0b0i0j0f0J0m0H0R0I050D0C0Q0P0B0K06
g1_72QCIcp-rOR2ZO8bSRf2LC5xMmOQbfqhMMhc8U4EM2U	pathagon-rules-v1	7	14	3	20	0b03070U000N0E0T0M0F0L0Z0M0a0O0c0N0b0S0g
g1_73C3Ct56f_1xv8P_5Tlpoqhy3s_GiUeGlb4DG1qXO3Q	pathagon-rules-v1	7	14	3	20	0F0E0f0902010G0N03090Y080G00090A0K090R06
g1_73sUfQZjR3u6HnxlDVh11eNzRaJKQ3cRvzOjsgdK-Qk	pathagon-rules-v1	7	14	3	20	020G0D000O0H0901030V0N0Y0G0F0O0G080c0h06
g1_756la_-aJ7Ehx9aRHZuMsV6ZKKgISOTuNzKWzEk8rS4	pathagon-rules-v1	7	14	3	20	0P0a010M0T0b0i0F0E0g0h0G0L000N0U0M0V0O0c
g1_75RaOW-fPggps44mdE8bFvHc3um08ZmESdnU_u9nKm0	pathagon-rules-v1	7	14	3	20	0B0a0F0L040M0Z0S0T0W0O0N0M0V0N0U0c0b0T0V
g1_763XRXl0A52T9lZtzsOXkQzyoJVGt9HDmVv6hE1QGQc	pathagon-rules-v1	7	14	3	20	000W0b0l0i0V0G0S0N0X080Y090M0L0O0M0H0F0h
g1_763np_7qnrcpZj2Flix3AkwgI5PNi5mtjITL8iLtNV8	pathagon-rules-v1	7	14	3	20	0d0W0X0Q0R0P0Y0D0K060e0J0I0C0J050B0A030Q
g1_767cmt-eyM4AR_sMetjH1q_mirSupyRFCbwZt8dvP4s	pathagon-rules-v1	7	14	3	20	0a050X0I060J0P0R0Q0W0Y0K0P0f0C0D0B0J0I0C
g1_7695cFAhaaMnQQNXfOOvO0WszR9Ib5lPY4Me0z8jNuk	pathagon-rules-v1	7	14	3	20	0M0i0k0S0W0d0c0j0l0b040a0P0Y0e0f0Z0Q0e0O
g1_76LKU0KiXJ3b3mfq4ON9SSb34rftu5quPvN3swM_NkA	pathagon-rules-v1	7	14	3	20	0N0A000c0i0U0b0M0U0a0T0b0j0O0H0Z0h0I0a0N
g1_76QV2WHnZwihIJyTrKy8Luk9CWIgdoF4RB0saecEzfQ	pathagon-rules-v1	7	14	3	20	0R0M0l040m00060J050P0C0Q0Y0A0K0D0f0G0I0B
g1_77AqxRK56NrWI9t8CPKd8rfEFGBkMToLYK9linaZM_4	pathagon-rules-v1	7	14	3	20	0d070i0g0I0A030D0H090A0B0O0A04080J0B0C05
g1_77Qlr64vlucJAvzmr3baO4nXcNeCJP3YqRslJjT3h5Y	pathagon-rules-v1	7	14	3	20	0Q0a0K0L0l0d0W0X0f0P0e0m0k0X0Y0R0I0Q0W0J
g1_77_tzjrZ94DTUp3O0I0nQIb_Tjd495X6xfTuqhmpRb8	pathagon-rules-v1	7	14	3	20	0h0E000G070F0L0g080i0E0h0m0b0f0U0Y0J0R0N
g1_77bEHsZKH-CX4FPapnFroafuIBoWCpBS6EFJ0_UIL-0	pathagon-rules-v1	7	14	3	20	0A0R060E0H0G0N0I0U0O0M0Q0H0P0b0V0W09080F
g1_77kFwfc_epvtJP4-s_4JLTFF0rxSbFpY7s-mVunn-GU	pathagon-rules-v1	7	14	3	20	0M050E060F010A020h000G0B090I0H0304070C0L
g1_793AHJ4r7T-Lbg39ZRsTfd9hXOZQeidLJsjVByyhw-M	pathagon-rules-v1	7	14	3	20	0T050N00020A010F08090G0M0L090H03040O0M06
g1_793BPJBmn5e2eUneq3trFYVLWpOwPPkZgK2LTyDtpqk	pathagon-rules-v1	7	14	3	20	030h0S0i0d0j0W0e0f0m0P0e0c0k0l0g040I0B0O
g1_79gMg-bsJFNhv3F-BU3GzSdOX92Hy866nN_GoJwB08k	pathagon-rules-v1	7	14	3	20	0f0V060H0O0K0m0E0Y0R0B0Q0X0e0J0P0X0N0I0Q
g1_79pXJ-OCVpQhewciAU2XyNpMBRo7XjcLdSmMHd2mtzE	pathagon-rules-v1	7	14	3	20	0Z040607050g0m0K0C0D0B0I09080B0J0Q0P0J0R
g1_7ABKGgM0PnCr8XzwCJJx47oKjQ1rOXRS7sfXgmx6ESw	pathagon-rules-v1	7	14	3	20	010c0T0E0M0H0G0N0F0L08090M0G0A0F0O090j0H
g1_7AJIrXccMJ8ELoqqVaDeLkFKequbH5bttW8-jTuuOq0	pathagon-rules-v1	7	14	3	20	0A070M0i010F000E080G0F0902080B0H0O0N0H0L
g1_7AKRt2sU5kQtBQp3pKzorcrW0S7dN3DCCo2tL32O6I0	pathagon-rules-v1	7	14	3	20	0C040B0K06050I0J0D0R0C0H0P0I0W0Q0O0V0B0O
g1_7AQeUmM2WDor2mMOf1X7YjYOKee1LP3GGgE2DF_5Isw	pathagon-rules-v1	7	14	3	20	0J010K0N0C05060D040B0Q050C0Z0Y0H0e0d0f0m
g1_7AizXtJfZR6buh3EY0pCEnLcDBg-lmn4MEatkUTZozE	pathagon-rules-v1	7	14	3	20	010I0N0k0807000E0G0F0H090U0T0V0O0P080O0C
g1_7Avv-idJR1oEyJHPgrrA30e5pdcKnFIYC189v91wCOQ	pathagon-rules-v1	7	14	3	20	0X0B0R0604050700010A030G0C0H090I0E020N01
g1_7B5UL-ov6UXADhwn6rCx58tJeqWR_5lf1igzDAPpknM	pathagon-rules-v1	7	14	3	20	0d0h0k01000B0H020403050A0D0e0c0j0i0J0I0j
