# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_q-2YNjbWvpk74p064pZlFqNdzJuRYECkuNkxpkbx5Dk	pathagon-rules-v1	7	14	3	20	0Z0h0a060g02070S000L0T0U0i0T0M0V0T0W0E0F
g1_q-6JTIMDupeDZmU_SfmZSIe1GXyVwbNe1mhLsCoG4Mw	pathagon-rules-v1	7	14	3	20	0W0h020A0P0k0g07000B0I04030H0G0O0H0Q090A
g1_q1fniE6uqsciUEXa-vx-9QitrbFoBQmR0nHcE4TMolw	pathagon-rules-v1	7	14	3	20	0X000H0d0k0Y0W0c0V0d0O0j0f0P0i0W0N0U0X0G
g1_q37r9fZAu4MuHJNDfPL_1c48f1AS8AvcwMyFBl1V79c	pathagon-rules-v1	7	14	3	20	0c0d0b0f0l0i0U0V0W0j0V0k0m0P0e0Y0N0h0g0S
g1_q3hngeKO_1EYK8bT9HjT4h3a9xuOuU1vn31zCKnek00	pathagon-rules-v1	7	14	3	20	0f0m0Y0A0R0l0i0k0a0S030N0U0j0h0b0Z0g0U0V
g1_q3iR6VEArHFhWDbOyhpXdI3WlflCwWEfDT3TCQmIIB8	pathagon-rules-v1	7	14	3	20	0C0a0M000T05060L0N0U0b0S0U040203010K0F08
g1_q3rPeO9I6CJQCGbt72N2fOuOWK6JpBfRSYgtxxxY2Gs	pathagon-rules-v1	7	14	3	20	050S0h0Z0X06040P0R0K0D0f0d0Y0W0e0l0C0Q0e
g1_q47DHpK5CeQYRorScF5Jj6IT2cDx_xNbyvMs9ra8oH8	pathagon-rules-v1	7	14	3	20	0d0M0E0I0L000G0H090J0i0K0b070O0V020F0O08
g1_q4aBfXYx0LWCvqJSxiwtIFivFENqu6VRdzSFczLj8r0	pathagon-rules-v1	7	14	3	20	0L0H0G0C050S0l0I0E0m0F060700020109030A02
g1_q5ySQMv5bNsrMzmwB5UdVN-PsPUfDoHTgYEL7MQlbSo	pathagon-rules-v1	7	14	3	20	0M070k0g03080F090102080E0I0G0P0F0A0O0N04
g1_q6InN7DOu1DGpDa-sLx19b93mpc35291DKIv6wpcCJ4	pathagon-rules-v1	7	14	3	20	0L020O0R0g0P0Q0E0701000E0Z0I0S08090F080M
g1_q6jKMehaQi_pGw54QGxA10ojNaqFQw0tGdKzWE5c2OY	pathagon-rules-v1	7	14	3	20	0h0f050X0a080700010g020Z0i0b0E0U0a0T0L0M
g1_q6up151Mvi38NXwrXMQYfbI7iuP4oxja-0mSnZ2GT-4	pathagon-rules-v1	7	14	3	20	0e0D0X00060C050K0J0Q0I0V0O0H0R0Y0O0E0P0W
g1_q7ihANCiPfayz093hJZILPGdfr13QtSxwjX1Ge8i8rM	pathagon-rules-v1	7	14	3	20	0j0K0h0501000H0i0O0k060I0D0R0j0J0C0Q0G0P
g1_q7jJfWtP9ExjgMhymlOBeEcN6lOzjZ7cokUUSON-MK0	pathagon-rules-v1	7	14	3	20	0g090I0S0B0A030H0G0C0U0H0B0D020T0a090M07
g1_q8W0DSJMcwY8TIOm2XNGMq_hUL9K2EaXs9G8ptIg64o	pathagon-rules-v1	7	14	3	20	0L0O0K08070E0H0V010F0N0M0G0A0i0H0D0N0U0T
g1_q8nzcLlhKFEnlZxuZux_i3zNQu7gR1qBl5yVdyb1hHw	pathagon-rules-v1	7	14	3	20	0M0R090f0G0a0g0b0Z0L0S0N02030M0F080T0F0E
g1_q9jn38aYp5WSWCNEDaol3MP-2cpfMiuJE5u2XQmh3iw	pathagon-rules-v1	7	14	3	20	0W0U070N0O0V0c0T0V0P0d0O0H0G0O0F0M000N03
g1_q9p5wzton5OOxa1Lk-2mHaLnC2rZ7Ylq35KzteDtJ7g	pathagon-rules-v1	7	14	3	20	010G0Y02060F080009010M08070K0D0R0T0B0A0C
g1_qBNWkKiCQ0wLBilSgT5I515l1uu0ZkiTXnnjSmz5ccQ	pathagon-rules-v1	7	14	3	20	0j0P0H080c0G0F0E0A090G01040B0N050A0O0V0M
g1_qBq0gw4zEQcqlALbtrVoIBmbIpyW192feGQ7eS5h7mQ	pathagon-rules-v1	7	14	3	20	0J0E010A090K0I03000B040C0B0Q0R0D0A0H0G0F
g1_qC-QCaJaA0JIlqhYubWME4pO-3D2nJosuneD-sk1e-0	pathagon-rules-v1	7	14	3	20	0U0Q0f0A030H0X0I0K0J0D0906070R0Y020P000E
g1_qCL4meleAZY2OkzybglGbjEh0ylczNs6RZQKtUmSIUY	pathagon-rules-v1	7	14	3	20	0I0G0P020k0A0B0C0D0605040H03050B000j0l09
g1_qCPxy1DNUX8HI8KOsHLczYjxubH5qsD1ZsKKTItG1-4	pathagon-rules-v1	7	14	3	20	06010Z0m000g0S0j0L0b0a0c0F0d070E0G0e0k0l
g1_qDZFAhNgcqA35ZMN1UnAlxwpLxihsUg2xhTCsgMnPb4	pathagon-rules-v1	7	14	3	20	0b0006080D0i0l0T0K0W0R0m0k0S0f0Y0P0f0V0U
g1_qDaI2rmqidR1iIsUk_AJfyG5sA192lI4dguiDkVQDwY	pathagon-rules-v1	7	14	3	20	0S0i0O0M0L0N0g0Z0h0m0F0j08070E0U0a0T0b00
g1_qDcPzIMLoxKdxJWtJKEQnwDF6pv_VGnSQEhUJZEBup8	pathagon-rules-v1	7	14	3	20	06070I0V0d0k0O0H0R0J0C0l0m0U0O0T0X0W0S0c
