# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_T-8W_aXS0p9R2V8t7a0gmYUQPBArCPjEzAvyIP33EXs	pathagon-rules-v1	7	14	3	40	0X0A030I0Z0k070206010B0i0H0F0A0b080N0O090G0P0U0K0Y0d0W0g0e0E7e0f0T7tRP2xO20j6Q0h
g1_T-CM-_Dg6ST4wz5Xaynqq7UM4x0Yg2LsgBYnrTWFDeg	pathagon-rules-v1	7	14	3	15	0004070I0E0B0L0J0S0T0U0Z0g0V0Z
g1_T-CMdV4W7cqzdH2cIosqtLW-UGyHz7t7g4raWBnDIjU	pathagon-rules-v1	7	14	3	106	0f0E0J0a0b0K0P0A0Y050S0M0R0c070U000l0Z0W010Q020G0e0I0D0g0X0J06UK0CD9BQSaMOPgRv0S28MX5W0d1V0OAeaq0bCUWX0mUN0l6l0fR006abK_0j542W01Ii41VUN20VbtU_0mOb0GZL00Gv0889bN0H0AYc02Av040T0305cD0GUp0DXRP7G20j3_DK0Z8H0CEX040F3w
g1_T-Du-7rgilkudS8wEq-lfFQr92Z5OpDNvlu9OeWKppA	pathagon-rules-v1	7	14	3	25	060N030L0M070E080F09020A0G0T090O0a0P0T0h0g0Z0S000Z
g1_T-JMJj4LibtPQWwMXkp91G1oilqczwD1_JxWkRx9ZW0	pathagon-rules-v1	7	14	3	27	010E0H0i0j0R0O0g0h0P0Q0T0P050A0K03020W0i040V0e0d0X0L0l
g1_T-Oy9Jy7TFJ6Bp-isbcx8gxzX27ZloDL3Z7ZI6FLKFE	pathagon-rules-v1	7	14	3	196	0H0O0I0A0B0H0P0Q0J0P0C0V0W0X0P0W0S0g0Z0L0E070L0005040301040209080A0G0F09MJX84w055a0tGW0K0Q5NHI6TC90_07Gs0FBcRo16006h07HIXGRo0N0F0O0U0HMY1DC20EHIC9Rv6hMRXNHWRvC2MRXNHWRv34MK03H4XG6a07Bq6MMK0NH40t0D3w1c012J1a3s4f0r2O025R1e4c2K36030o5N2P393u0r1a4d34032K360q051Y6936030o342M3t04015S0t3r1c015S03071e4d0s00380q4e053r042K3t0q001a0o34032K4e0r395Q001a0o3403014i0s38035S1e3r2K4e040o5N2P3w1c015S1e3s3604
g1_T-QwWmdOe1QsaHnpLH7H6nojUoKEetZwbuhftiDzH2Q	pathagon-rules-v1	7	14	3	64	0b0Z030U0j0Y060T0i0a0l0B010E0N0f0K0A020k0R0G090U040G0S0m0N050g0FLo0hGc0Z4a0IWx0gJ6bvbE0DTN0T0AWmYpYH1G0G080H1v0c2_0GZv0F0C0J0f4o
g1_T-Tp4t_DN7yUx1vPLFjwAFYg6i1QJnXwdUUw124jSzI	pathagon-rules-v1	7	14	3	84	000T0c0I0K0Q0F020X0g0C08050J0m0Y0U0H0O0L0f0j0i0B0W04090e0lQsAeFjPu0N0JL6192qFs0SOAX10JZJWMKaRSMdFU0GYk028S0YGa0P07ExE8480U3f0e5I0UT603W_01KV0Z5mc50DVt0T7w08Wc0AU00N0b17
g1_T-hhp48GGmW4o8J3t8LKxITmQ1_eKL7v-vQtM5DYT0Q	pathagon-rules-v1	7	14	3	64	0R0f0N0l0O04060T080G0b0C0E010W0g0k0i0S0j0J0a0Y0K0V020d0B0742J0Z0LbXM0c2nVMGdT6DY0hWP0PZMPDRrMGNqBlAS0ACm0LB00d7NV00bFp0d0HOLZG0S
g1_T-m1UsimwgV1_XePf7IIg2EcPXNCvy4mJtgLCmjluL8	pathagon-rules-v1	7	14	3	32	0m0J0O040M030Q0g07000Z0B0e0F0908060P0a0c0G02050j0E0I0R0DcC01C875
g1_T-yIycTbHNjuuXNMm0q4gOMXOZsn3pvIn2rFnGqRjIY	pathagon-rules-v1	7	14	3	196	0W0V0O0P0N0U0H0G0I0N0P0B0A090Q0A0J0X0C0W0c0b0V0d0e0c0X0a0W0T0M0F0N0M080201031c010B1d08386y089D0A363u1c0B2M023s0A364f1c012M0B3t0A38030B1a3s340301380q9H2P3t380B5S2M3t9G4i392M3t1c0A5S2P42AH0C5a4iGA0B0C380A058U3tAo4d395Q3x2N4e395Q3x2N4e391Y3s2M4e0r1d5O0B364f3w9G1e352J3t5Q1c0B2M0p3s00360q1c0A2M0B3t0A354c2M020A01A10s3A033w385Q0B040A4c1d3s040p4c1d01380q0B1a4d340301390t3u2N0A5S3A3u9G025S1e3s2J4e38
g1_T0DcUcikntrpAkH6WuZxAtUH0ZbVt-TXixnsbpvYupI	pathagon-rules-v1	7	14	3	36	080109020F0G0009070E0H0F0A0803040B030I0L0M0N0O0P0M0O050C0J0Q0C1s01H306GW
g1_T0EG_JUDh_3gqyVJc0ST_D4PpgPgQNAi0J-BOxwMX2g	pathagon-rules-v1	7	14	3	36	0J0j0O020S0B0k0G050U0M00080V0X0a040l0E0C0Z0m0D0i0f0Y060W0NZ7072m0I0X4w1S
