# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_K-3wBr2eGpl867sNMGaW7i3AUyFLE4qjNvfsJ7rzjEQ	pathagon-rules-v1	7	14	3	37	0L0G040S0k0d0Y0E0e0V0a0Z0R0L0M0j010F0W080d070C0T0X0l000c0k0h0KSD0AMV0J6P0s
g1_K-UMObFeN1Usu11HiMDh6tuyreBuwGK4sTwm0dD3f6g	pathagon-rules-v1	7	14	3	15	020G0E070009070F0L080g0S0Z010S
g1_K-pALdjYiA1LizCALRMKZ3vm6Q3tsylF2TUYatmVQJA	pathagon-rules-v1	7	14	3	67	0b0H0U0V0R06000m0h0A0J0X0T0e0K050f0a0l0Q0c0Y0W0f0V0I010D0g0dGRSiLrRB0K4x0iJObI0SGWUy0XDxXqIfLl0MXBVpFlHD0O5U0P0GLa6RQD0XR5FW0JQD0s031k
g1_K-szpjB81jEQOLYc3ryKP8QysEUlSbchsRB_APPlfys	pathagon-rules-v1	7	14	3	85	0U0I0l0Z0W0R010S0O0f0E0K0d0002080V0g0a0k050h060A070F0M0L5vFGJkYD1xG6CF0e4p8pOh1eI1MZPjaH6BLpMRX4R30fb70FVA0R9W0fDT07Sg0hcD0mGl0lBE0CX60KR40GBi0kPi09B60A2bay0hVaYX05H1Ai3e
g1_K-tmMOZqhDWGHBAayXAnc9zmSflT6IKVak6XrD45Vbc	pathagon-rules-v1	7	14	3	57	030k0G0H0D0C0a0X0L0Q0O0A070i0f010U0W0E0h0d050V09000e0P0gJk0ZSrXFTCEFCCVzH9RrVDGeKS0RD50M3CNV5c8PPeAL0mLH0K0g0RSw0t
g1_K-tyylETCBgZ-8rQdbEYkRbManN1K46-SjHpe2_HwMM	pathagon-rules-v1	7	14	3	45	0W0I0T03010a0A0b070f0X0Q08000g0G0K060V0m0O0c0L0E0N0j0l0h0dWTGkbmX7L4H1Zs041F0H5o7J0d2I0LAV
g1_K-uAWcOerO2U-eNn4eVfZ2w_G14OUanosKpql9HB8Ck	pathagon-rules-v1	7	14	3	21	0f090Y0A0B080m0C0R0B020K0D010G0F090H0K0G06
g1_K-ueQyazRneSuS2u-n2HfUbAu1zFjIUucx1RcyEbgtA	pathagon-rules-v1	7	14	3	26	0B0R090b0Y0G010T030A0j0P0L0O0Z0W0m0d050U0F0S0E0Q060N
g1_K-wVK2RSP1GWQKgRWip8CoNSPmsJtrz9KRApw_G6wmI	pathagon-rules-v1	7	14	3	56	030a0P0g0E0D0B0A0O0m0b0e090L0A080W0J0j0I0K0l000G020S0U0iJg0R0VFA8CLv8-05NrbKKLMx040CTr0cBeAcb40l640Q1NWl00XXPB0M
g1_K-xTXx2fiQAAwosugLSwJ0Tlm9w8OKuqoJnmyCAuNeM	pathagon-rules-v1	7	14	3	52	0L0Y000B0c0g090F0C0Q0R0Z0f0d05080T0P0X0K0k0a040l0U0W0V03180HAb0mGu0hWY0SU10IIjc7P7XH0N0m8XGC2c0j0iYQ7-6j
