# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_4-ScdGaOZpswBYa8qSABzRiRx590aG6vARfeAIjvF-8	pathagon-rules-v1	7	14	3	44	0V010i060N0I0m0c0C0h0K0k080M020B0A0j030d0T0U0D070b0E0F0f0X0e2a0LAT0UP4BXAt6UNA5oQV0i0Q2C
g1_4-e9zhw_2rKnmTrtAOTPUoUvOmuELj9x6GefNtaoI_s	pathagon-rules-v1	7	14	3	92	070P0m0E0Q090J080d0R0I0A000j0g0F0Q0H0G0c0H0X0W0k0e0f0D0b0X0N060GEa0ZUp920PBf5Q0TEQC_XT0KKtUw0Q7Y0JS6Ky0QB0DT6c801LIx0dMt2E0V0OXc0ASEF80iJlOo0aGT0J0PEC0V0U0cOEJd0I0bSiH_0P0VIkNJPeLy0OHN
g1_4-f9DgM5gTbnOnNaPKpXCdydEU65uDJaj4X-rxQBbG8	pathagon-rules-v1	7	14	3	53	0i080T05000G0f0U0X0l0c07010g0V0P0C0Y0b0F0L0Z0B030S0d0j0eYl0iZO6SAKR09Y4n063D0kbGak0IHEEb1F7JOgPVIW0mJO0R64
g1_4-uQvBu9VEh0js2lDkO7aFXFG9HO0mwarsRACVGpFdc	pathagon-rules-v1	7	14	3	77	0107040I0a0j0A0c0h050E080J030g0K0i0Y0U0D0m0H040f020J0W030O0B09Ga0ZWY0M9n0GJb855DX4RG000A0g8pDAUEYo05PO0SLwJO06OiHC0L0AIeO60Xbn0lYAAz0MMg0G0fBx0F0kFnNz0K1t
g1_4-zngHDlNaEvB15ijDtpxS79OD2h54nHuiAQdIWmHbI	pathagon-rules-v1	7	14	3	80	0I0A0U0a0T0V0i0m020Q0806070j0B0h0L0c0N0M0R030k0E0l0W0K0H0CSM00PL0ZK-0i0DGo440eY40W0bS1Ty0d8VbIFtNn09110JNL096ITS0f4u0PCd0B0CH8bY05Fk0J0P8y0CPX0FVR0eDm09QI0Q0K1r
g1_408KyYfnpUPlxCU1IxjFInDimBZyqCtXOf79yfCDky4	pathagon-rules-v1	7	14	3	54	0m0C0D0K0R0Y0f0K0J060Q0Y05040C0D0R050Y0X0B0I0e0J0X0C0B0P0W0d0l0W0k030A0H0O0A0P0B0V0c0W0j0dTva034033s382M0c4e
g1_40HLnAb7mrOlzeRpEwFiL1u2SDhoXLqEtOZCh33--34	pathagon-rules-v1	7	14	3	63	0X0H0N0S0b0G0E0P0c060D0h0f0Z0B0F0l0i0T0m0V050Q0R0A080M0U0j5P00Dc07YK01buTz5DZkKa6CEKbRMXBeCYHk0FAn0LQm0l5-0c98064E026Q0405N_0C
g1_40KawL1I0QkM5yOM_JDAIOj7fNy2lMLfaj9FFDj-nnY	pathagon-rules-v1	7	14	3	60	0T0k0P0Y0R050e0j0E070f0N0U060C0B0D020d0i0M0S010Z0b080Q0hK30aBGZCTc6NNE0VPt03Uw3H0iSyKo04UE530X5yWe0gVz0b0cV50LYSI50h0a2_
g1_40RA2_xuAGIA1uQn_6ujnYrwcZ3rYvn9xR8QJOfCd5E	pathagon-rules-v1	7	14	3	62	0b0J000K0A0h050X0E0f060L0k0V070H0T0R010N040g0Q0Z0j0D080Y3uAzZGGG54QOBh09al0c5d0KNg046D0670GNTU0P0bCd0kUH4-5q0HF1Z30S2oS406HL
g1_40ULfkgLGyqS2Pe5X4_lIrnyGoKrl4nzgUjjozdp9Lk	pathagon-rules-v1	5	8	3	59	020301070405000306080A09050O0M0N40044p0C1q3s047i463903063C2M0p1Y6w082P0p1Y01Dt3L0q004k04053y6y0vHdDs092M7i090o7g8m462Z
