# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_Y--5GUcFz-3OxTPFNsfOmmIQuPoeeGW3-_Lbl62Fg4E	pathagon-rules-v1	7	14	3	54	0O0D0506000c0Y0X03090T02080H0R0I010i0J0b0P0l0N0L0d0M0Q0fK80k7aHfQz0mFWFB0Iau1R5dFAYT0iTOLD2Q0SQ3AEbi0jDBJv0C
g1_Y--aZjkK1zPCIsyNBBUutUKE_07wo8nzM5bhOGCPP2A	pathagon-rules-v1	7	14	3	196	0E07080F090G0A0H0L0M0N0O0G0M0F0N0I0P0H0B0T0I0M0U0S0V0W0d0c0W0b0a0Z0gRa0ZBc0E0o0a68071aWy0q682N1a350q3r2N1a350q9C2O02380q4c1f3s2N0p341b3s2N0p341b3s6C0s3A030B1d07385Q4e013u1c2O02382J4d6A030o3r2Q36030o342M6A0701382M8T0A030s3x1c344d2M3t0r1d5N2K6A0H0o4c2QRo020u1YBW2O6A3x1c012M0p3r1c014f0s3r045O4i0s0E385Q4i8W0A385Q4i2O02385Q0C2J1a0A3s0q2N8T4c393x2N0q4e0A030B3w5R3A1b2K3t5N384f0A0p3r1c01390q0B1a3s
g1_Y--brOFS6s3Q7RM8tZ4i528RASEEF5jOqWdnitNrR0c	pathagon-rules-v1	7	14	3	41	0L040F0T0X02060c0g0U0R0d0G0D0Y0m0I0h0j0N0e0A070O0a0Z0Q0iLbIZZa0lL701CO465Na-8DUbDG
g1_Y-2vhwBJKdmZbo92cq8XCJOA51URLCm6Ga26K7fwIW0	pathagon-rules-v1	7	14	3	49	0F0m0G0H0b000j0I0k0E0d010W0C0O090Z0S0l07050N0R0Y0f0c0Q0T0K0D5H0rGjEsPNDqa9Iy0X1o0L0Y0H4CHaDVLr6T5Q
g1_Y-5w4MeGHLWUFDrCJ0TVY7MwQyrRkh39EByJxvLnUIg	pathagon-rules-v1	7	14	3	15	010O0L0f080D0F0i0M0I0h0b0a0B0T
g1_Y-8r_JZBJWRaLbARn55QOp4XocN7MrZDU2VlDdpRhXk	pathagon-rules-v1	7	14	3	196	0h0i0b0a0T0U0a0b0M0N0F0G0c0j0b0V0O0c0N0H0U0O08090A0I090B0G0P0W0d0V0W0k07aD0k7E08Bx0EHPC90L6pSJXh0EakCDcBMz0EakXfcBYS0hakXfcB0SZ8ahXfS_0a0h0bXUbQXp0aH40L68X208H41668MK0SH41668MK01H4Rv6a07Bq6MMK0SH40p681bBW2N0p391b012J1a0A3s0q2N9E4i393u041a3s34035O4g0s3A033w385Q0B040A4c1d3s040p4c1d01380q0B1a4d340301390t3u2N0A5S3A3u9G025S1e3s2J4e381b5S2P3s360q04025N1d01380q0B024c1d0A38034d0s0B382M020A4c032K36
g1_Y-F4oJlyNWcL6Htk4bF55kYh8e_93N3U-GD3xoNRgm4	pathagon-rules-v1	7	14	3	68	0T0L010e0K0J0P000B0F020O0N0D0A050H0c0j0d0b08060a0Z070Y0V0f0ENG0kR-0M9FHb25Cj2_1R3SM_RE4rJyavEeO-Z20lJe0mLi0i0h0O0PVt0CB_0BYqDW0cWd0O0Y21
g1_Y-LCCw1Ux0nqaWh24qbbWPSlWFiCWbGjW6ACw7gr7uM	pathagon-rules-v1	7	14	3	30	0N030R0b0U0i0G0a090c0k0Z060W0Y0d0f0m0l0P0e0I0Q0O0K0D0C0B0V3G
g1_Y-T3A0tnXNH4Fx0f263XI4Y8G8ipYX_DtBLm984hWBg	pathagon-rules-v1	7	14	3	82	0S050a0G0Z0l0c0f0D000H0g0L0K0d060e0F0W0I040Y02010i0B0O090bWR0367ZBGZJc2DUFEj4R83VH17a3XI0JbUTp8pMV07Hb0dNi0DFQ0QbB0dPb0PVv0CEy0DWn0IaA0A0b0BKC0P63bq0THvLY0RPp0D3k08
g1_Y-UzBnIRZB6_zIAWFEkl4_iZwkhKqQAaaeSVNvu-Otk	pathagon-rules-v1	7	14	3	82	0c020Q0F0E0W0g0U08050l0f0b0X0C0S0B0L0I0M0H0e0j0O0h00070K6V0mBzCoEdQ9Xl5K0R2T0P02ORPQ0D06KB0O056fYy0d3SQk0hRH0j0W0XaU9x015E05JT2w0IHU4D0ELA0YG95t0P550X0QEQ0TUA0d0k1P
