# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_P-2uF6kuALLC9EOSXNeCu17UrvVTLOpu8oi9RHBHoVY	pathagon-rules-v1	7	14	3	78	0e0b0P030a0f0S0K050T08090J0k0Z0B0c0M01070H0G0l0O0F0D0V0g0A0G1q0jVw01EnWED0D702NUbX0CSy0NSC0R8SArBfXh0i4W0lbmQ60OFY0G2R0I0JGQFb0J7HLb0YXsUh050xFJ0iAF0a7xVb0K
g1_P-5WKljMShfDZ8GzCqwGhPA64FtVt8PZGegFNLiX52s	pathagon-rules-v1	7	14	3	34	0J0C0Q050P0I0B040I0W0X030A0H0O0A0V0B0W02090G0N090U060D0K0R0D0Y01085N
g1_P-Cj5fFlmN0PtMoGwqNWplMqA6bD8f1PsY1RMER84yw	pathagon-rules-v1	7	14	3	141	0O0h0H0e0G0N0V0P0I0O0U0W0N0X0Q0J0d0Q0c0b0a0T0b0a0M0F0i0M0j0N0k0l08N00TVP0e2K0R0pEc1YT70b0I0p1cKO0P0VZF0W360Q0jCJ1YIP0N360q1Y3s0P360q1iFT2K348T0J1b0o2Y08341aD20M0G2O0NHf0q0T1aPI340W2K4e0q0M0AKm1aSM340N2KN10p4g1Y352M3t0r1Y352M3tHh1d0o0Q0B0X364c1b8S2O0p3C1q3s2V04Es3rA11b0I4dEd0pD63A41
g1_P-MrOeMwemPYNgBG79anvj-cpHsCJPAkZJQC3OOUgmo	pathagon-rules-v1	7	14	3	34	0S0E0L0l030h060O0g0c0X0M0F0m0T0U020Z0j0K010G0k0e0I0b070V050dX70Y5aP4
g1_P-NRJTQ6RsHpLZkkl6QnIgZoJzRZjGuVAkvAYWnCcN0	pathagon-rules-v1	7	14	3	14	0m050d040f030b020a010W000D06
g1_P-YTB7ODBDcJ9SZ4qz2OqBQYnnSdLEVxmKyygmVGUKk	pathagon-rules-v1	7	14	3	76	0a0k0R080D05070Z0I0d0E0S0U0M0G0V0l0i0Q0f030c0T0K0B0F0g0NEfU9XXCZMCId5t0CNZ4g0Y00ScRjTk0fEFAIO8Hn6Z0jDYZYbj0NN90aB0920j0MCD05AaGu01CJUd06Eo0G9f0U0H08Ce0u
g1_P-_qUyuhA4LZp3NabfchG3n2fsTQk_xFpgPlcowV_mM	pathagon-rules-v1	7	14	3	20	000E0D0R0h0F080M090G030N0Y0O0B0K0e0P0L0Q
g1_P-t22kUMVd_ABrwboKrLZweknwIH-1NY9A0GEF38SoQ	pathagon-rules-v1	7	14	3	13	010F080P0M0A0F0C0T0H0a0d0h
g1_P0-vjfe4ux-AKGtjQ11PBSmOcWQTz1zPI7v_yFTNws0	pathagon-rules-v1	7	14	3	26	09020M01080F040I08030F0a0G000N050S04060K0T0D0C0B0A0C
g1_P02ce1nl1og55ymCQn1tRazcR0M-TRVOhjvkZPqa_m0	pathagon-rules-v1	7	14	3	196	0700080102090G0F0E08090F080N0M0L0F0M0S0T0L0U0Z0a0b0g0a0h0i0a030A0H0O38030A023w04YZ0V4p3w5R3AAn4p3w5R062M4e3w5R0c034i3w0r000b0o5N2O02040t4c2O3s5R3A4f1d3t5R3A4f2O3t5R3A4f0o3w5R002P02030o5N2O3x1c364f0s3s00365Q1c012P023w0r5Q004i0s38035S1e3r2N02392M3t0r4d392M3t1c015S1e3r2N025S3A3u2N015S3A3u1c015S3A3u0p4g1d345Q014gAp3A0305363u1c012M4e3w5R0B2P02030o3r2N391b5P3s04363u1c012P023w2N5Q024g0s3A033w385Q
