# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_d-3iYn6f-OWPAi48YbmfWyfP03pB8fIxcF7kRXuJyo0	pathagon-rules-v1	7	14	3	67	0g0C070U0i030b0E0I060H0P0S040m08050X09020a0f0L0G0F0R0M0G0D0AEP094c0eSfOU6s0V1N3CaZ82HO0Lbg01C_J9Ek03Hi0C7z0QbP0C0RKz0l7c0J0QVM0hYf2s0e
g1_d-9DiqWZivh63-y_cAcy4KtCqN9tb5A_FKLHAAR0Tus	pathagon-rules-v1	7	14	3	87	0T0a0S0Z0U0b0h0L0a0i0N0M0S0g0E0h0L070M0F08000F0G0c0V0b0O0H0j0G0c090A010HC60ESr0aV10VPS0OIg0N220HDl0G0A0F7W1W0VZyVLbWHeC50MYK0dW-0V0A1c3g0bac0V0C0c6s0B0j8L0lMtRk0abi3z09Gw0FX6
g1_d-FmLNSrXCXsNu3StE1LF3Lwq2ljfxQ1Qi12OZSuUlE	pathagon-rules-v1	7	14	3	42	0F080E0G09070A0H0B0I0P0O0I0N0M0L000M0E0F07010802030904050C0J0Q0I0C060J0D0K5o060K05Ll
g1_d-GO9QI4xasmlEhE7RTRnoW4L7l4hjf4jCsthbxJtgA	pathagon-rules-v1	7	14	3	66	060K0A0T0J0f0Y0P0a0U0k090E0403010M0S0D05080d0Z0O0H0j0N0Q8s0eRJ0Lal0g0I0bEO0hIX0l78Wl81LC5YO9U7ZKPg0j9w0VcD0lDV09aV0bAv020QVy0fapYy7g
g1_d-HqOCAPyl9d299-XKuwXU1CB9UN_PQkc-eHZww3_bA	pathagon-rules-v1	7	14	3	34	0l0Y0X0f070b0j0V0E0c0Z0e0G010P0I000d0m0L0W0S0k0C0U0d0h0Q0g0XX_0ab7QV
g1_d-MlmaXeN6QaB8vfmTM0iro4TcyUTPozHYQ3kUyuTUE	pathagon-rules-v1	7	14	3	51	0Y0O0M040m0J0X0g0T0C0V0S0P0H0Q07010c000e0j0W03020d0i0W0G05090b0a2GVy5E6QUjJMQj03V_0aaN3sN2A4PS0fR56q0V
g1_d-TYsgz5D07kuvvKLUATyrc6oRjfMqWIvXjwFNyEUuw	pathagon-rules-v1	7	14	3	196	0a0b0Z0S0T0U0c0T0b0V0d0W0L0M0S0N0O0P0V0O0E0F0G0H0F0I0708090F080G0A0B000102080o002M0p006z082M093t0A381b2K093t081c092M023s0A36081b092N0A36013u092N1a350A3u081a0138092M1a3s0436081b012O0A381e4f093t01385Q0A1a3s098V2O0A381e4f8W3t5R354f2O3t043A3u04083t385Q1d2K0A360q1Y3s04360q003x4g082M5P3w9G09030t3r082K020r2J1a013C1b014g2O36090q4c2K6x080s342M0A010936081b012N5P3A1b3s044k395Q0902082P3t090r0100082M5P
g1_d-UqGe4vHT2aFYrt9v7UGT-tEsKMGzseMdX1oU07NAc	pathagon-rules-v1	7	14	3	34	0E0L0S070L000l01020908030A02090F0G080F0H0M0A0N090O0B0I0P0H0C0I04050D
g1_d-UyLpG8U_faHRnV-9VPqGMiFhDwe_lyqV64TIdeaUE	pathagon-rules-v1	7	14	3	57	040J0m0f0e0Z020R0g0H0d0F0P0C0L050T0Y0V0N0B000j0S0i0D0O0A0KWhW88nOfMrbMFqUh4qZr0hGBIK0A0G4U0bcF0s6306HC0j2g01Yy0W7x
g1_d-YCl0u1uaQxTx28sXgeOYNKQTLtvHtgeTHv9wjGhVs	pathagon-rules-v1	7	14	3	92	0X0a0i060b0m0E0B040Q0K0O000T0l0c0R0S0M0b0F0H0A0U0I0C0J0P0g0dQF0fC7UH0jKe0YATCs0XX2MmYcKk020G4F0gFADYB70CUN0B810lIDWY1GXH0Ib30DNV05bb03TW050T6Q0NPa0fF30C0XSP0iO1Ty0SQL0XOv0CPh0W0m04083w
g1_d-YKScV88WhPHwqUx_eK3-gHuGdgGyXCPslDDkkx-Mo	pathagon-rules-v1	7	14	3	27	0U0N0G090N0b020T090a0M0F080M010V0O0U0c0H0V0G0A0N0H030j
g1_d-Z8cXYXDue7AHLaZv7wY6RDTPWVspMjeF7HyHp6ZVQ	pathagon-rules-v1	7	14	3	57	0L040c0B0e0X020W0l0k0D0h0g0i0E0a0Z0V030K0j0I0d010U060k0G0Q0ROG09Ba07L9SjUSDIam0SaS7wTrJHH9Ex5MMoNz0cFj0aZLDR0LJV0S
g1_d-adc0lNqQ8ie5qNkljY6cJubImiEMdbvLrnB_37_Ow	pathagon-rules-v1	7	14	3	107	0j0k0c0d0W0V0b0U0i0T0a0h0P0a0O0N0V0M0Q0X0e0l0d0X0H0e0G0F0I0J0K0Q0J0RG40JZ60Yc9bW0l0fZwYPbU0l0jbRZ7cD0eYR0bWwXabOakcF0mZAbSag0kZw0jYRcC0bZwbTYRW90eRSbI0l0X0R0k0YZAbSag0kZwaiYQ0lD1bYYV0G0oWA2MQr090o342M7i090o342MCI0A
g1_d-kx0GGwlIpv--z7oZB3jl6jmrsxHXTqNoaApi5oICg	pathagon-rules-v1	7	14	3	88	0I0P0B0Q0R0O0H0A0N0H0G090H0C020B090I0J0K0I0D03040A05060M0F0N080E0T010M0U5s0W7Q0OLs08OW072K0208030t0W1Y3s5R0V0t0B050I0C0J3rAv5R3A4f2O020U0o4c2O5P0C01480B4g0I05160J0M3M033r1z01GV
g1_d-qIgJ6IUyTagFj_0NJSdRyR9UfcuhtD2KJhJK4d9_o	pathagon-rules-v1	7	14	3	114	080F05030I000B0G0O060N0L0M0g0f0F040c070S0E090H0Q0i0A0K0jHq0C0J0BET8S0aKjY9XK089YBC1M6f3F4m0gO02S0I0U0VXT0N5oGIR7WiM5B9GrR7WiM5byGrR7WiM5QTGIR7WiM5B9GIR7WiM5by0TR7WiM51zGrR7BGLfWbGkR7BGLfWbGkR7c3LY0W0dC2V177GcQw8H0eKQ0YQSRI5uW70Y
g1_d-qznzYJk9Ijw9fdGXOVLmG4XSSzUtHjA4kCJ6jW8h8	pathagon-rules-v1	7	14	3	59	0U050Y0b0e0m060V0C0c0X020h040S0B0O0I0k0R0A0i0B0Q0D0G0j0gAr0dAJ096S0aZz4O8RUoR608QSS5aQTA0Cc1Js2YGd7D0dPa0kU50D0ZMXDU0f
g1_d-z90QwIomDtIrTG63Tz6GkkBRTuwGb6p1KbSDTB8fc	pathagon-rules-v1	7	14	3	31	010Q020X000Y0R0e0f030Y0405060H050A090G0B090I0J0C0I0J0P0D0Q0K0m
g1_d01BibqYI5dDOg8Uxmqj30mybt9OCAk0UFkeNl-0AyY	pathagon-rules-v1	7	14	3	132	020l090A0G0H0I0B0H03040P0B030A0O0N0Q0J0C050J0K0D0J0R0C0K060Y0X0W0Q0X5O062J021f010v006Nat771608684jH4050u3r1c015S0t3r04015SAq42G90K5SAq42040L5SAq42Lm045a4iGA0M385Q4iA20C382M4e053u4g2O02380C4f5S3xAo0V035a0OFQ4wB9R05vGBLXAwR00J0C150Q0D4c5SA3Aw0-0J0C1Y5O2P02GI1s010JQ4
g1_d04DUvFNm0zrFuxhhUYMU-WEphoAbSTjl96SUqqFq0A	pathagon-rules-v1	7	14	3	196	09080T0A0M090F0B0a0C0D0P0O0N0G0O0H0I0J0Q0I0J0K0R0J0U0V0W0O0X0N0U0Y0V0R0bAq0DGA0K5R0C0B0J3xAo4f055P0A093x3H0B0K4u2O5RAqA04e3w5R0C2M023s0A360803041e4pGA0K5RAq4d052J5P1e0D3w2N369F0o3r2N36030o342M3t040o342M02042K360q0B1a3s34042K3t0q001a4d38052M1a3s04360q1Y3s04360q1Y3s0c020r0V4c1d01381b2K0p3r380B2M1a3s0A360q1c055Q062K5P344f1d2P3t350q5R2P1a0A3u4g2O0b045r3A8U3tD54d392M3t1c0G392M3rDq4d380q0H1a3s34
g1_d0Jt13gZY2DiO4DSgwDxf70w2HoNWXIkpY5AAIVCOZU	pathagon-rules-v1	7	14	3	102	060G0H0J0l0D070f0k000L0S0U0a0b0e0X0j030R0i0209010O0W040KEV0HNt0eaSMN88GR0gDQJmSi4K0mTAI109FY0bbvax0M5d0AOt07H80M0SBmYz0NDQJS0hIg9uB60NID0F6U0PE20H0DCl0AYe0C0E0BTO0KZP0kENAL0G2a0LLh0TWZ0YCIMV0mNNAw0fJKHH09
g1_d0L2v0qChTvzxpiVO4iXJlPPO3hYw0cIrbo6E3BbApc	pathagon-rules-v1	7	14	3	35	000L0M0a0Z0T0b0N0O0M030U0V0c0j0S0H0W0A0V0c0P0V0O0X0Q0J0I0Q0W050a0V010O
g1_d0LwZTYQAOC3UJpg46esacNks2NQGrFv9f_-GuxF0Ys	pathagon-rules-v1	7	14	3	41	0B0J0C05040301020400070E080I0D010C0F0P0A0K0H0R0Y0f0I0Q0W0G0J090X0A0Y0N0m0U1M0i0V0b
g1_d0UEre6F-gOg37XsR-dWuDXdIxYZF-ytEoRTN8Zk6qk	pathagon-rules-v1	7	14	3	49	0Z0O0c0m0N0W090Y0l080i0G060F0b0a0L0P0H030R0E010Q0V0C0g07az0eYpDlTZRSOoCnNMcGIePHUJ6I0F020NLHDp1M5V
g1_d0dvJ0wy9kU7U1aMfRmjZKtOet0yHWHLM40uftWRdRI	pathagon-rules-v1	7	14	3	181	0m0l0f0e0Y0X0Q0R0P0W0d0k0e0W0X0d0O0V0c0j0d0V0W0c0N0U0b0i0c0U0V0b0G0Hbd0IWw0f0J0Y5h0D0C0K0B0Jbd0IAjbR66afcFYSbRXg0C0kXoApAAGH5h4iApAA0C5h4iAkA2G90J0q5P3s0K364f1c0B0A9F2OGB423O0I5a4iGALW0B0C0I0BAp0HFN0R4g09395Q3xbb4e0B5O342M3t090o342M7i090o342M8T0A0J3qbRW8afcFYSbRXg0ecFYSbQW8agcFXhbQYR0HcFXhbRLQafcFYSbRXg0ecFYSbR8S1RcGYS0QXg2DcB0AZ8LNXhW30eZ8ZwXe0Q0i2MXk0XYU342M
