# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_j-32Ev3PzYhJ8lqAlg7I0Fryp3FdujLDUQzOSA_UDeM	pathagon-rules-v1	7	14	3	66	0E0U0V0A030Z040m050k070l0X0Q0D0B0j0b0g0a0O0S0902010I0H084S0fC10W06Ra0AahQRTkEFMXRU0ZK80VYOVzJSOt7s0VZv0FN70TAP0L1z0YY-0eMXCt6a0ZQ61L
g1_j-9bYjN_-ge1imm5QbIGAq8P4MqIP2y8XWDhmb7LIvA	pathagon-rules-v1	7	14	3	92	0e0l0d0U0k0Y0i0N0A0f0C000D0Q060S0X0K0J0W0m0a0V0g0P0Q040I0j0l0J0BYu0c5U0bLv0W0U0ZAsbH4F0l8XSY0K0X0P0e0WXYGn0O0bURag0kZ7SG0V1U6UYo0cMmXNHWY1RoMK0MH4XG6a0FBq9m0ACyMm0HHIHySEbJ0lHIXB0h61Mn
g1_j-Cr77Mr0nJjIjnguGCYWtvq6e6fP_U3C07H15QTxFE	pathagon-rules-v1	7	14	3	99	0m0B0602070H0O0f0C0Y0h0M0X0I0Z0F010R0D0Q0G0W090N0a0E0d0l082NRk0j7Q0H05LV0V0bX_0AOy3a0P0BAbCW8L4FJU0VK8IA0UWkb-0iVzRT0fTnG4F80cPE0e8vVC03Akaa0WLI0Q9wPt0BWk0fNW0AS-ZpC30jUIDc0FZUVd3nKu9WCZXD0W8kRT0325
g1_j-FYp5qHyHyTRe1KMna10ODPOG-QfV-Yi082GWN5XJ4	pathagon-rules-v1	7	14	3	54	0O0Q0a0M0Y0N0H0S060i0g0b0P0G0J070m09050T0F0R020c0f0K0E0GF_0CBzIu4cGcJATkK5UbSQ8ER60ZOLSBWEHp0j03EX0O9Q0UT-3Z
g1_j-GsvBYAwSwQBnjzpqfeOn-wCD4qXLrYsily-CxGIKg	pathagon-rules-v1	7	14	3	32	0f0i0Y0m080g0h0a0T0F0M0a060l0S0Z0j0L0N0i0k0b0E07090c0U0d0V0e0E0c
g1_j-LWcSj0njgnq8facwEwBTawcICNiw-zSrq-qrT7z6I	pathagon-rules-v1	7	14	3	21	0a06030I0F0Q0M0L0T0S0h0C040W050l0A0J080O01
g1_j-QEgpZaWHp6vWqqGrV5k_uCMUWulKCX8EpsPepQ0Wc	pathagon-rules-v1	7	14	3	57	0R0j02040k0O0F0h0W000K0Z0J060L0508010E0C0N0a0l0P0D0H0T0IBDF90MAjaf41GZJZ0OA1HTZs0GKXPcSSM0Dx03Y5aw5y0Y8ERF0YJiLK2S
g1_j-QizZ94trqYc3zdEIwK93eCRIgAZ9P2zY0mwIG0kk4	pathagon-rules-v1	7	14	3	120	0B0K0V0R0I0W0H0P0O0A0Q0J0P0X0C0Q0D0Y0605040C050B030d0A0c0e0f020e090G0N0U0GA54dKh5S9I0V0u1Y5O3x6z0v1Y2K40360q1Y9D0Q360q1Y4d0b360q1Y690F360q1Y5O0M360q1YFL0J360q1Y6w08020rFP0F1c6w3APH2M1a3s0W0J0p4cCK0V2M0p3r1c0BK90o2MWA5P1d350q0P4c1c0T2K080B1D
g1_j-QoQmzDa243mBK3RtOYAxgmwBpo11k7sG9ZMQneeNA	pathagon-rules-v1	7	14	3	44	030N0Y0O000l0J0U0b0M080g0S050H0W0B0I0m0F0a0E0f02070C010PRQ0hE70V0xFF0HHx6s0M9xAN1cNzMO51
g1_j-RCbqku4Gyg9HZ1OomHedMogNoP9rSdovXjf6FCrV4	pathagon-rules-v1	7	14	3	67	0h0i0j0g0i0k0l0m0a0b0Z0k0c0l0b0d0e0f0d0S0T0Z0U0V0O0N0V0W0P0d0X0e0W0Q0M0X0N0LSm0aKS0P0X0WLs0R0P0Y05H80X0P0WMd0HSb0XXCHw0aNO0K0PSeU30cX_
g1_j-Tzn7p5mnpV1srbQ4STwgfAopo-Q0uW6ARC2v4PeXk	pathagon-rules-v1	7	14	3	78	0e0O0N0d0T0l000P0X0G040U0R0H0N070L0A010B0I090J0m0g0Y08050h0ZQDcDJ8E19EUp0j0Q474iFO0kVmb11u0eNj0VEn0T2t0CHI070ZVeRi01bP0J3t0F1EL00ZNz7NOo2R01LhDEZEEp020F7e5Y
g1_j-aN-d4Bus2qpyxBbID-tVflvaKlZMnmAa2OXKDsR-w	pathagon-rules-v1	7	14	3	51	0V0e0l0m070B0i0U00020J0N0R0a0A0k0K0I0M0h0E030d0Z080Q040T0X0gLfXTGLIz7Z0905N-0O8L3zSPYdaLJtYI0L4L0S0d59
g1_j-bO7ZasWGv9pHqkSs1rNKZuSgS6P0iyyitdSw7CP-g	pathagon-rules-v1	7	14	3	78	0D0h0Y0f0I0K0Q0L030c0J0R0M0A0F0S0a0B0Y0U06050P0g0d0k010b0WH42H5E0OWzKtWsJIMz0S9r0100FxY-CWb-0lYF8E0h2C0HDj0jSWTP08U9Yt0a9VLx0mVv0ZGU0B8gb80N9k0RBM0GI0Lm0D14
g1_j-tKcvPyJrnJRiv6PO_2ttVGJHNBJASW6ug3cTbWMS0	pathagon-rules-v1	7	14	3	18	0g070B040I08090A0H0903020A030G050F06
g1_j007pbqDdp7Fje9RUMMpwYjF_W520DEy5TXZmmagBeE	pathagon-rules-v1	5	10	3	48	0309040D020I01080007060C050B0E0H090J0A0M45047r090F43387j2SBX43FO7z3DBY0EFM48386y2R023y7k0wBV0EFL
g1_j044nW__SVaWsulhpusfacHCz2sOu_0XzD4H5mDLMLc	pathagon-rules-v1	7	14	3	43	090Y0b0k010W0c0l0a0P0B0S0H080f0E0L0I0D050G0g0A040h0m0i0f06Et0BKKDYGo1oLJB7ZRUL4GYWBX5k
g1_j0CmgDcmJdni87aUZfkcGPzFG-5tNp-wKiSrqDDaWME	pathagon-rules-v1	7	14	3	50	0e0d0m0W0A0J0Q020L0I090H030X0G0f070C0l0B0P0S0Y0e0O0F0i0H0f0Q0R040Q0G0KMa0gFo6M3zav2KGpF20MIbbrOdBVVh
g1_j0Kvyef0WcJy3greBf3h08o25AMpFjTXaqIUOG2y4RY	pathagon-rules-v1	7	14	3	33	0f000U0E0A070d0I0C0V0G0F0l0h0J0j0P0N0B0k0e0H0I0O0K0c0m0W0Q0d0XCMbb
g1_j0MzqW-2OITm6GzLFCGd3iG_jKjMn4Uy9qVQlfvuFHE	pathagon-rules-v1	7	14	3	43	0e0j0F0J0L0Y0N0c0B0W0l0g000M0d0O020H0V0Z0b0S0c030i0D0K0f0Q0CKmJZ2KALYs0NGbRUOdJg13WU1c
g1_j0ZE90s_Q8R7YdXcKIHSY6fKddMdi5NgDfriNKOVtsg	pathagon-rules-v1	7	14	3	95	0D0e0k0F05020C0R0T0Z010I040B0L0H0E0d060a0Q0h0b0f0S030J0i2IEpKiVhNMWU0PZA5E3j0cRjTo08Mj035w2O0SSlBf0UYe0d8X021qLl040RBG0ePm7x0lVhbh00JQCe0NLX0CO50P0WRK0I0D2a0R0Y9W0Q0f0mbO0Y0dF30P0fLs0NAT0BH9
g1_j0ajuBhmpyRxNELTMGtFsuo4HuMHbWDXXBw-zXLd0FU	pathagon-rules-v1	7	14	3	114	0j0T000V070k0B0A0C0Z0Q0I0a050h080l010m060X0N030G040f0P0kav0lKp0eKV0dZG0A7F0J0Y0C0K0g4X8SGZRn2yDU0HbA0ROr0VV06X0Ibt0FQ-0YLcB80cAMYb0TUI0K0-0CO-XQ0FVtBAaY0D0YLuH6950L02Oo0M0E0dK90P0WUm0TY70kWP0Z0eHG0S0L0KNx800P9lDULw0VA-09GF0N0Y1u
g1_j0ct-WbndKaRplYaCYs16NyTq7bDfJTU4YeJ2edTBKk	pathagon-rules-v1	7	14	3	71	000W0T0h0g0P060m0N0L0R070Y0H080j0C0l0f0X0S0a0E0Q09030A0DX00KBn0cWHbOLU3N04B6RIW74pQIPFGd61ZF92D7J50iV70XbJPM0dQ50kY00B5C0RR00ID-FE05ZG0l9X0a0_
g1_j0nD_0UrSzF77gdyDb6F3Pr8_wnEBy_O9zXi9rGLRlo	pathagon-rules-v1	7	14	3	24	050h0M0j0C0l0B0k040m0i0g030b0A0c0a0T0U0V0b0a0U0b
g1_j0t2_X1zJfbeGTAy2DX0vKnl6g2rM4_4GMMMJ5uFHBA	pathagon-rules-v1	7	14	3	97	010m0E090R0h0X040i0Y0W0T0l06030f0g0S0h020D0C0G0b0I0Z00030a07LnWbYQMcax0HQHKO1r39F4OEBWD-9v4nH03uAs048n0fCk090O08FZ0VHlc60d9Z0IRC0T880M5p0e3P0AOh0YTF0QK40hWIKv0mCN2mZY0D6E0MBi7KRDO8059cB10a1B0l1k
g1_j0tij3IrJs1b5YkmtkPBnuahRdbMp1kUYUqtQLDNWsQ	pathagon-rules-v1	7	14	3	65	0D0h0H020L0m0E0R0W0J0A0f0K0N0V0b090P030U0C040l0X0d0M0S0k0cLv0eWaH801Ai0i8DbdB7H_0R1nbK09MoOSBr05Vo07Eh0fIH0Y6y500FZi0CQV0jWZLk0JAM
g1_j0zN-ct9TUMnSz0T6HeCWhwlW1FLnlWM5loK5vHi2B8	pathagon-rules-v1	7	14	3	17	000A070O0L0c0Z0D0E0M0N0f0P0B0S060g
g1_j0zz2ev1y9DcEfjP2kvPgok73OzjyNSoPlM5VZAf7m0	pathagon-rules-v1	7	14	3	40	0D0E0X0Y0c0H0L090a0R0T0f010j0B0I000C0N0U0e020W0O0A0g0h081VXEQMOU0Z2Q9R0G0iZTS56Y
g1_j12VgEJmugPDuL8k6qzY2yE8zv6JzoaMvY9ytydOEsg	pathagon-rules-v1	7	14	3	37	0b0M0Y07020G0a0f0R0k0j0P0K0c0I0T0B0h0e0a04010X0N0S0O0m0W0C0b0AT103UCQLJs2y
g1_j1MFmPet7Z9xJqVEDvgEZMmn8MiJXmfIdiyNQgNBFW8	pathagon-rules-v1	7	14	3	38	080F0M090A0F0G090N0H0O0G0H070E080L0U0T0N0V0S0U0P0I0B0O0A0N0I0W0H0Q0X0P0J0C0K
g1_j1PewAIoR8H0EQFGK9PqIg8L9yENTJywDI9c4NizcBU	pathagon-rules-v1	7	14	3	53	0f0L0j0H0Q040C0P0D0W0h09080R0B0J0k0A0M0Q010T0S0F0g0N0E0G0i030ONG0X3XXVJ2Q8LdB40D0R0lJT0FSu9kWVFJHkFuGg0C5x
g1_j1TfH_Wr8xFKrwpcfMLAsoQ5WY4M3zHGYH5oONkS3Ck	pathagon-rules-v1	7	14	3	42	0d0j0a0B04010L0X0I0V0F0b0m0E0W0f090K0P0O060i070R0M0H0T023_0EH10eF50c0L0g6c0f0N0hPo0d
g1_j1ZDkmwlidzili2bln-1VFZYYfsZXxXC9j1tGZ5iE8I	pathagon-rules-v1	7	14	3	53	0Z0L0P0F0C080O0Y09050a0l0f0G0h0m0A000H0B0j070M0N030T020S0IHa0L0U8KRDS9bq0DNu0C52A77lEObPZa0YJm0W0VFi0H062h
g1_j1c5kuDqxctvNnOghmiI0p6xnKRZEuHQ8AYa2t_-2wA	pathagon-rules-v1	7	14	3	43	0O0H0A0V0H0c0b0U0d0W0c0P0V0I0Q0J0T0P0U0X0e0Q0N0G0a0H0M0F0B09080C7208Ht0MJO0O8S0A080BNh
