# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_t-2jjJSIe2taqiFWUWgjnfWEbTWMydUZvV4rBBEOfzQ	s1_C8t4-rU31x7J55CK4NxFTmfxtqFc9_GbKL8DNQBSXvc	1unOYa	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_t-2jjJSIe2taqiFWUWgjnfWEbTWMydUZvV4rBBEOfzQ	s1_QIulZry7GFRnkJ3Kb9wKnjqMS5xMwarH4arlHmccyr4	1unOYa	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_t-2jjJSIe2taqiFWUWgjnfWEbTWMydUZvV4rBBEOfzQ	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOYa	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_t-2jjJSIe2taqiFWUWgjnfWEbTWMydUZvV4rBBEOfzQ	s1_WSV_S_8c2sUTvicnay6Bghr2OJhirjUef5xSJOmNAlE	1unOYa	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_t-7NL3H53f6VVoA6Y_7qn88so90eIGcoras6Oz0E0og	s1_-ZlLw9jKNofR0pPxRzbWLaRVb26xwh4kvawcwRVyP_U	1unQ0N	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_t-7NL3H53f6VVoA6Y_7qn88so90eIGcoras6Oz0E0og	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unQ0N	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_t-7NL3H53f6VVoA6Y_7qn88so90eIGcoras6Oz0E0og	s1_eE7FeI1qlfOrCQsn1JrF7oo07iZaw5i1Yf9sBf1auEM	1unQ0N	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_t-7NL3H53f6VVoA6Y_7qn88so90eIGcoras6Oz0E0og	s1_zO_c6o-A2kbT_RE0SWBd27npgKITVj9EK30fvVH4QRs	1unQ0N	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_t-JuXE27IYBkzuUEf19fNifBumyHcyGSwLs76Np9EOg	s1_Ju41mtlq9KiAz1_zmJd0NVBqNQzs8QIWVstiYN6Z_1s	1un59s	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	L	P	196
g1_t-JuXE27IYBkzuUEf19fNifBumyHcyGSwLs76Np9EOg	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un59s	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	L	P	196
g1_t-JuXE27IYBkzuUEf19fNifBumyHcyGSwLs76Np9EOg	s1_ROUz_g0kquKNGB878B9BMwA5nL4cZcvmffEeoUgiR_k	1un59s	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	L	P	196
g1_t-JuXE27IYBkzuUEf19fNifBumyHcyGSwLs76Np9EOg	s1_TNJsSJjRaHDJ2Q7UUQmoz_QE1P-V3BTy5CQvqN4z6Bw	1un59s	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	L	P	196
