# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_I-49s3aEynrj0bZGPz4akV1HVtUpB9HUReOh6lhm8Dg	s1_Qmoz3nLvbLcY_1rcqMtpMJDvTQydhL5cxUNWV6EhpMY	1umwyx	qadv-arbiter-7x7-v0.1.0	sha256:8c548d06307572603b839755cc1e50393285365e10f82bcd90290ca65cd86266	qadv-arbiter-7x7-v0.1.0	sha256:8c548d06307572603b839755cc1e50393285365e10f82bcd90290ca65cd86266	D	P	196
g1_I-6Umo2eUj9a0PGAcX_jVWfHHSCnZZfFPpl3eWGlNH0	s1_1Kd1Hr_gL8m_x1gcVuEeHzYAQ2Yf4zH1096VqyXACFA	1unMd7	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_I-6Umo2eUj9a0PGAcX_jVWfHHSCnZZfFPpl3eWGlNH0	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMd7	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_I-6Umo2eUj9a0PGAcX_jVWfHHSCnZZfFPpl3eWGlNH0	s1_bwpzSOWnoHcl6ij8BqkLdVenEdSx5eWhFk6Wq5jHwfk	1unMd7	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_I-6Umo2eUj9a0PGAcX_jVWfHHSCnZZfFPpl3eWGlNH0	s1_lxDwHKdV7D3lJmafO_Uo-DTMLGwEybVUDBo2Hfa5_Xo	1unMd7	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_I-8qWs5YdeOqHEwFr2196cdrnBgHVJwWQ0Bii1MbIKA	s1_1LB6NAgPOeCp4r8rQw4kUOIXWpEdWysFm5RZjWCQSgc	1umwR1	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	L	P	196
g1_I-8qWs5YdeOqHEwFr2196cdrnBgHVJwWQ0Bii1MbIKA	s1_P4NHYhwuVnEA-dG2X-UVeVotb84A5mwljbYTlTMqr8w	1umwR1	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	L	P	196
g1_I-B04IfAoi-hlOBzLoBpbAxHTiVGBr-qfv7cDBge9EE	s1_AVWbbpHatcuyR7qRBKD4_DqiWb2S23VbSgGxB1zZzwU	1un4Af	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_I-B04IfAoi-hlOBzLoBpbAxHTiVGBr-qfv7cDBge9EE	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un4Af	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_I-B04IfAoi-hlOBzLoBpbAxHTiVGBr-qfv7cDBge9EE	s1_bu4yUwwDMqKDhLXEtnBsv1ZAJagIFi7EKmSaiui1_WE	1un4Af	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
