# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_6-09sjxGjBnDKLWG5sO7j9afEP_I7MyR1ymKJKYWlq4	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un4gO	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_6-09sjxGjBnDKLWG5sO7j9afEP_I7MyR1ymKJKYWlq4	s1_emJec2v0tFw2IkI46lobwl3MLElw58NqRX9QnSWPQGc	1un4gO	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_6-09sjxGjBnDKLWG5sO7j9afEP_I7MyR1ymKJKYWlq4	s1_iKf_jQ0552THmC-XWhe7eFzF6uRP9RxtLWuha32VvUg	1un4gO	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_6-09sjxGjBnDKLWG5sO7j9afEP_I7MyR1ymKJKYWlq4	s1_uXvLlr8fD9VYPTbks4uTuUqTYS3u2kVRC8zfXF7970U	1un4gO	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	surveyor-v0.2.0	-	D	P	196
g1_6-A9YgwfL9Eh_n-Mu4ORd9FnfVnVkLGeJm44XBcAexM	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMkr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_6-A9YgwfL9Eh_n-Mu4ORd9FnfVnVkLGeJm44XBcAexM	s1_q7bXY-juWqvidsHmh7T8VxOyOD_Y3j8wcmHUuyvsNCk	1unMkr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_6-A9YgwfL9Eh_n-Mu4ORd9FnfVnVkLGeJm44XBcAexM	s1_u2_8qV8x-0hygQql3HYVEIJx6wNbKmZqU6IZIldZzlY	1unMkr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_6-A9YgwfL9Eh_n-Mu4ORd9FnfVnVkLGeJm44XBcAexM	s1_vq1j9z1v5OXkGyEh7Rf8AeWkjZiCO8b8a3eWNakpOuM	1unMkr	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_6-CQZcHkabdDWKU3XtXqFfVxeiViFfS5fL3evEcbDpk	s1_7qSVNtozH-lXAm8frMrRdzBaqFA3yy6soMZ-WTXyfUw	1unOqy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_6-CQZcHkabdDWKU3XtXqFfVxeiViFfS5fL3evEcbDpk	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOqy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_6-CQZcHkabdDWKU3XtXqFfVxeiViFfS5fL3evEcbDpk	s1_X4be-HWxRaTw-YRu71bem_ONer84lwaXWs3rSuBeFq8	1unOqy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_6-CQZcHkabdDWKU3XtXqFfVxeiViFfS5fL3evEcbDpk	s1_m2OZKLsAvPJn0ikQ0gqr_07PM73IFnAbaAN7g25Nu9c	1unOqy	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_6-LbOZ1rJ84B_osYAgHRDWrETEAeT7evqtrZihvIIh0	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvNh	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	surveyor-v0.2.0	-	D	P	196
g1_6-LbOZ1rJ84B_osYAgHRDWrETEAeT7evqtrZihvIIh0	s1_Brk0hkuJoH-MBjdd53AO5tlWcOgDWV_R0PO74fHGd_0	1umvNh	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	surveyor-v0.2.0	-	D	P	196
