# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_O-0uS1V5CeOsitzlsZr6O6tvbHM3mvj2INUwSMD8uYA	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unN_D	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_O-0uS1V5CeOsitzlsZr6O6tvbHM3mvj2INUwSMD8uYA	s1_cOJj5qST0grixWVC0cUi3if-pHt8g5zLN9uRlyNW2uw	1unN_D	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-0uS1V5CeOsitzlsZr6O6tvbHM3mvj2INUwSMD8uYA	s1_kh0GSTH21agNZs0jqCr5tRmLAt0VxvbXw8bLZJkhea8	1unN_D	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-0uS1V5CeOsitzlsZr6O6tvbHM3mvj2INUwSMD8uYA	s1_orq89tjjr-rEFqjMXcdNc_u2UQl3leZrCh5_KtCNuSU	1unN_D	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-Ba1FpLeGK12ZpOTUbh6eTQzQmrzuz1HHxueh2g_lY	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPAi	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_O-Ba1FpLeGK12ZpOTUbh6eTQzQmrzuz1HHxueh2g_lY	s1_kwx-iv1V3AzIujIFhDuFQ8TvWm1YD-WCVUe4voPsk2s	1unPAi	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-Ba1FpLeGK12ZpOTUbh6eTQzQmrzuz1HHxueh2g_lY	s1_lckYUylCMRrDslXRW53PgbLYtB5Vbc3K1-hO3zXqXUU	1unPAi	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-Ba1FpLeGK12ZpOTUbh6eTQzQmrzuz1HHxueh2g_lY	s1_zfs7GSRZhOFwIcHzkHLSm-iWUKjcWGwOw50aKAxoWrE	1unPAi	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-CAzwLu2DO6CG6_wETDLcfmB87LwtMEZ9_tp6Q2y68	s1_WVg7aYYLIrw6_-2mI3jQ-DPcLO4gX2sPEEqWQb0DGQA	1umxSg	python-cnn-puct-reval30k-v0.1.0	sha256:eb2600a53e225a835455efdb2759c40e27c5cb3c16ab0688bc21b99290ed10ee	python-cnn-puct-reval30k-v0.1.0	sha256:eb2600a53e225a835455efdb2759c40e27c5cb3c16ab0688bc21b99290ed10ee	D	P	196
g1_O-HPRH9P2ww63xvNhIGqOhAnKbytqi88UFEsUIgdfdE	s1_flXyOBW6T9LLVDFIvXBGel1MoVNZcUcMFIJnB9yLapU	1umx5c	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	python-gnn-puct-reval30k-v0.1.0	sha256:6120be86fc469df71473c3de64e5e32f99694cd47d621fa5948f243dc51d3d21	D	P	196
g1_O-RCOksznqksQwYEziMpHWcAYqii1Td4ede96rYyucE	s1_DY85NEBDiQEfzN8JoFg2YB4yVOKFkKi4dHH1wTKuUY8	1unOxc	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-RCOksznqksQwYEziMpHWcAYqii1Td4ede96rYyucE	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOxc	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_O-RCOksznqksQwYEziMpHWcAYqii1Td4ede96rYyucE	s1_UzLVNYIdflCpaxt7-9bTswzqcbvSK_8MGupRce2c1Nc	1unOxc	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-RCOksznqksQwYEziMpHWcAYqii1Td4ede96rYyucE	s1_sqZZXOq1iJe3rol_lWN3QeRjYfbNToxhi0uVOUvyV7M	1unOxc	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-SxcgRPmuT0DzAScuX98rhQxR4MVrBCCbI4qGXL03Q	s1_4w29_hJXd6IlbVX3_yQNK3pFl1FUu8aWhWPOGmtPZT8	1unMO1	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-SxcgRPmuT0DzAScuX98rhQxR4MVrBCCbI4qGXL03Q	s1_9pK_obJzofo_mvrJSU2L8ISMAT5PPdIPXJZuYJOojyo	1unMO1	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-SxcgRPmuT0DzAScuX98rhQxR4MVrBCCbI4qGXL03Q	s1_DfBpqZRXWvLtKNOPEZ5t8pK1HQu_w3Q5oU2Z5CZud7U	1unMO1	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O-SxcgRPmuT0DzAScuX98rhQxR4MVrBCCbI4qGXL03Q	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMO1	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_O-W5_up382EeXBZyP-NyVWhgLw8qFJvTXh-Wh0taOYI	s1_6PxtazPxkizz7K9QTWPSCIopEV5n0zpHoq3F52yO_6U	1umwp8	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	D	P	196
g1_O-W5_up382EeXBZyP-NyVWhgLw8qFJvTXh-Wh0taOYI	s1_baRgKA_wMXdl0r4AwdkUfhWC04qxd1MvEGXAQaDd4fo	1umwp8	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	D	P	196
g1_O-Z4Ei5xmjIdPLAKVTvIO2XGpgYaRf15pG20G6KTlMc	s1_2F8JjSf-tV9QCxxO44-a_ub3F4wBmiLFjWxvOt_w3SA	1unR0-	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_O-Z4Ei5xmjIdPLAKVTvIO2XGpgYaRf15pG20G6KTlMc	s1_2FtaP75xgRVTNrUvmC0NIesJCNy8IDFJ05WNM4nUnpg	1unR0-	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_O-Z4Ei5xmjIdPLAKVTvIO2XGpgYaRf15pG20G6KTlMc	s1_QH_sx98UYdLP3eyBDXYOgoR6UXMzNCYOWJj4gJAxvwo	1unR0-	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_O-Z4Ei5xmjIdPLAKVTvIO2XGpgYaRf15pG20G6KTlMc	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unR0-	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	-
g1_O-Z4Ei5xmjIdPLAKVTvIO2XGpgYaRf15pG20G6KTlMc	s1_e9HxcVCcr66jMWhr0YCKDlPytlJjLBoVTSXM4U_Nwfo	1unR0-	qadv-arbiter-7x7-v0.1.0	-	lunatic-v0.1.0	-	D	P	196
g1_O-aL0hZgsRAG8rE2yCDb6L0domOoEsypiobvwsXbWVU	s1_54qENzGHmkQDvGsx7ptVDKKTaIGQUn2mSFQM8yCJwBM	1unNDN	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-aL0hZgsRAG8rE2yCDb6L0domOoEsypiobvwsXbWVU	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNDN	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_O-aL0hZgsRAG8rE2yCDb6L0domOoEsypiobvwsXbWVU	s1_ZxfMCxoHcEzeOWB9rgMgBk-eehO9gJkXGTO1J5AlLrg	1unNDN	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-aL0hZgsRAG8rE2yCDb6L0domOoEsypiobvwsXbWVU	s1_lRuuqt0bYqBqp7Yzj--3305lwTGT6VATwcvsKnkB0nU	1unNDN	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O-rtwW8EETN8syahXSzuN8Aql4RRrWd-xjal7wObGuA	s1_WVg7aYYLIrw6_-2mI3jQ-DPcLO4gX2sPEEqWQb0DGQA	1umxJd	python-cnn-puct-reval30k-v0.1.0	sha256:eb2600a53e225a835455efdb2759c40e27c5cb3c16ab0688bc21b99290ed10ee	python-cnn-puct-reval30k-v0.1.0	sha256:eb2600a53e225a835455efdb2759c40e27c5cb3c16ab0688bc21b99290ed10ee	L	P	196
g1_O0NHoguqUFY4PF4PrHIyB0bRA_MGKaB7g2zwkfUYeYA	s1_1feFsj1bmFXkj7aakzsaHB8N00HUjsTDX7eSeCaBYpM	1unLqu	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0NHoguqUFY4PF4PrHIyB0bRA_MGKaB7g2zwkfUYeYA	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unLqu	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_O0NHoguqUFY4PF4PrHIyB0bRA_MGKaB7g2zwkfUYeYA	s1_cpDc0VCbw9nfTEDDgdcVT4gB6hcuYaB3BdrRRPE2WGY	1unLqu	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0NHoguqUFY4PF4PrHIyB0bRA_MGKaB7g2zwkfUYeYA	s1_uptQQ70J1MpSSNSkYjTb2VKRd1z4y-Mg9UIKXTNarUU	1unLqu	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0m4Kc2h7-lYrEV7GeIdxhpAWFW0zQzVUGxe_0aIugI	s1_MO2BeFeHgWpr4W2qsR7nQ0V0d-6zLbMJQlepQBejIuo	1unOR0	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O0m4Kc2h7-lYrEV7GeIdxhpAWFW0zQzVUGxe_0aIugI	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unOR0	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_O0m4Kc2h7-lYrEV7GeIdxhpAWFW0zQzVUGxe_0aIugI	s1_fAWxLKvqrnYalvMtyNLTqMoEUdtkPhR5BCsqnrLJaRI	1unOR0	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O0m4Kc2h7-lYrEV7GeIdxhpAWFW0zQzVUGxe_0aIugI	s1_qwfsu9F_ETOiNTSKSm4YPhZLo9OVKQQQIMbV4BlEmuA	1unOR0	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_O0rjBev8l7iiFdUBheJmyKZcNcIe0l5spPYqr_rLNmE	s1_1LB6NAgPOeCp4r8rQw4kUOIXWpEdWysFm5RZjWCQSgc	1umwaD	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_O0rjBev8l7iiFdUBheJmyKZcNcIe0l5spPYqr_rLNmE	s1_P4NHYhwuVnEA-dG2X-UVeVotb84A5mwljbYTlTMqr8w	1umwaD	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	python-gnn-puct-learner-v0.1.0	sha256:ab0f739cd33d66781faf60e27797c5ccba3c04ba684f8d9e32e9c2754f4e8956	D	P	196
g1_O0sZtDSFV-YAwULBP0R4cqmQenOh1EKrzsoVGDt5raw	s1_IgXI3G7a5x-hWPBrh1Qydu1yBRSfeJ8v08vmwR2VwAY	1unNxx	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0sZtDSFV-YAwULBP0R4cqmQenOh1EKrzsoVGDt5raw	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unNxx	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_O0sZtDSFV-YAwULBP0R4cqmQenOh1EKrzsoVGDt5raw	s1_dA6q7Yyrvi2lYBKBnlH0Ev6UzyfjjtxNk-p5Yz6OmXU	1unNxx	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0sZtDSFV-YAwULBP0R4cqmQenOh1EKrzsoVGDt5raw	s1_sWn2lTNaccRfCYe7PxBQOEBeNbziebufnlW2uc3YYQs	1unNxx	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_O0tekXg5gsHo9ToUv5Fy3ET1vgMAVhSCl88jgdHNTjA	s1_A5u75MmgN5pXbENvt93ZhFPa-EB1i9AdR9AlgqZgn4M	1unMNH	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
