# g1-key	source	seed64	light	light-model	dark	dark-model	winner	reason	max-plies
g1_m-64l8E0UnALNXXGq8W-3NQTtJPAAfbBXQLgiZMH1eI	s1_6PxtazPxkizz7K9QTWPSCIopEV5n0zpHoq3F52yO_6U	1umwek	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_m-64l8E0UnALNXXGq8W-3NQTtJPAAfbBXQLgiZMH1eI	s1_baRgKA_wMXdl0r4AwdkUfhWC04qxd1MvEGXAQaDd4fo	1umwek	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	python-cnn-puct-v0.1.0	sha256:7845e9b7687beee165dc36b8d21833b7a8b5a83e31b58b49bd05c277ba26e642	L	P	196
g1_m-7FC9DtQCRCEMyr1l7Q9N8Z3R-rBW5ZU39CWJka8o0	s1_HXogevKDewmELrGqKEJ2aigvoJG4gKfBfSXYNcOHw8E	1unMqz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-7FC9DtQCRCEMyr1l7Q9N8Z3R-rBW5ZU39CWJka8o0	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMqz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_m-7FC9DtQCRCEMyr1l7Q9N8Z3R-rBW5ZU39CWJka8o0	s1_XokGSc_Gut96lBwxiroJ-KJbwfyVNf2c3xFTUwFM5CE	1unMqz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-7FC9DtQCRCEMyr1l7Q9N8Z3R-rBW5ZU39CWJka8o0	s1_wK1mpG3w5zeu9nQM2J3mSXUPgzY53mapnipfiPlxahY	1unMqz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-AYdwmohYmyxWY-ukOBd5BLZlx_xp0X76pQaRgZQ9c	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvFi	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	L	P	196
g1_m-AYdwmohYmyxWY-ukOBd5BLZlx_xp0X76pQaRgZQ9c	s1_Brk0hkuJoH-MBjdd53AO5tlWcOgDWV_R0PO74fHGd_0	1umvFi	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	L	P	196
g1_m-AYdwmohYmyxWY-ukOBd5BLZlx_xp0X76pQaRgZQ9c	s1_D_X-fTFZy6xuyGSC5jFyKBW6IP_59Jbomefazf4xu44	1umvFi	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	L	P	196
g1_m-Hpc_9oWr6DBjcGmRVp4f0nWOjs2I1ER1jb69ushh0	s1_8gpLnX6Xy_VkL8z-pdmv4v8M1-i6CkPv4MLT-c7_UqA	1unPHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-Hpc_9oWr6DBjcGmRVp4f0nWOjs2I1ER1jb69ushh0	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unPHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_m-Hpc_9oWr6DBjcGmRVp4f0nWOjs2I1ER1jb69ushh0	s1_lbneSA6EPHxppQjEuDaVxUqQk8uP3ZZljS7oHsUQPqw	1unPHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-Hpc_9oWr6DBjcGmRVp4f0nWOjs2I1ER1jb69ushh0	s1_vMXUTLMlbN7jEK6PgdAD8Lae2D3TtmRf7ZcwnKjQwwk	1unPHT	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m-jJjkoNiW423Q5zupWacQoRLas1wNxotm2vWfgYnWk	s1__fmnSv6OnZklVvMPUjPdL6drtvfrJptRYX3nxZQO8jI	1umxud	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	L	P	196
g1_m-oK2ESVNu5vDOQrlml5rgFxf4eXKBEYAOJAN2NRSck	s1_EHd406NVisYX17tvp9tSYcqEWWp4CsAdRryHC10wfHc	1un2Sr	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_m-oK2ESVNu5vDOQrlml5rgFxf4eXKBEYAOJAN2NRSck	s1_GCqZdg9KLzvh0I_b212TEmxdlG3kcwnq3SnQmPGgIqI	1un2Sr	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_m-oK2ESVNu5vDOQrlml5rgFxf4eXKBEYAOJAN2NRSck	s1_O3cuwuia8XT9TI7Nxr3tRcajOA20XFHEIT2fYX3WizY	1un2Sr	pathfinder-v0.3.0	-	qadv-arbiter-guided-7x7-v0.2.0	sha256:9c0e5e530df7db77a98f6a2e75fe63a6f629c6ad6563e0b5454793ebc243b14d	L	P	196
g1_m-zmJLg6adt-A53xG407ed74XRtlRRy3tCWDAFBkrqs	s1_-OE134PWY7RtBkGbVkTyOv0R6gGkui-cVmnDSZ9BFes	1unQib	pathfinder-v0.3.0	-	qadv-arbiter-7x7-v0.1.0	-	L	P	196
g1_m-zmJLg6adt-A53xG407ed74XRtlRRy3tCWDAFBkrqs	s1_2FtaP75xgRVTNrUvmC0NIesJCNy8IDFJ05WNM4nUnpg	1unQib	pathfinder-v0.3.0	-	qadv-arbiter-7x7-v0.1.0	-	L	P	196
g1_m-zmJLg6adt-A53xG407ed74XRtlRRy3tCWDAFBkrqs	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unQib	pathfinder-v0.3.0	-	qadv-arbiter-7x7-v0.1.0	-	L	P	-
g1_m-zmJLg6adt-A53xG407ed74XRtlRRy3tCWDAFBkrqs	s1_mHiydshACSQ3ULfyc5su9OGuxOKxQ9OpRJ4J-Fr8rcE	1unQib	pathfinder-v0.3.0	-	qadv-arbiter-7x7-v0.1.0	-	L	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvvy	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvm	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvo	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvq	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvs	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvu	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvw	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_QzXKB60HvV5g6-cJIu-NdpeFb1rCgFAJD1cxfdkoMm0	1umvvy	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m03d81maaZgyhU0_XQg7arjwnsr0JgVlXZiSi3yX5g0	s1_mWPTef6xYbijjPhDIC6QgLRmu2mMSJAokNlIkx3vg54	1umvvy	gnn-scout-7x7	sha256:7d34820fd656875b3ac4a0142e8f22179d11b133feb3321d0eb735b2a7abd027	pathfinder-v0.3.0	-	D	P	196
g1_m08NzguNuQbjfXyRPZtbTH4oNsWLCODu15ZymeCcEuo	s1_5vgf1cLYnQhJDxR9lSoHug1Tvr-5PLgAfkJMl8wvqIw	1unMVz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m08NzguNuQbjfXyRPZtbTH4oNsWLCODu15ZymeCcEuo	s1_CXsrcOsS4CVKBhYvHf05TjXIYff1TruiMhEfZ_eUCNA	1unMVz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m08NzguNuQbjfXyRPZtbTH4oNsWLCODu15ZymeCcEuo	s1_Qbho0tmfyn4uL4Wum41n-OPtCETEuMykWWL_-s03dxE	1unMVz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	196
g1_m08NzguNuQbjfXyRPZtbTH4oNsWLCODu15ZymeCcEuo	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unMVz	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	D	P	-
g1_m0HXdppSjLxmo_9zdt8BewbfRYCaIQ3WrvAh93rNE0Q	s1_1av6nXQkq-GSHXfjkVlGHGpAq8F9UbW4JwZmyFA-vww	1umvEw	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_m0HXdppSjLxmo_9zdt8BewbfRYCaIQ3WrvAh93rNE0Q	s1_Brk0hkuJoH-MBjdd53AO5tlWcOgDWV_R0PO74fHGd_0	1umvEw	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_m0HXdppSjLxmo_9zdt8BewbfRYCaIQ3WrvAh93rNE0Q	s1_D_X-fTFZy6xuyGSC5jFyKBW6IP_59Jbomefazf4xu44	1umvEw	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	python-gnn-puct-scout-v0.1.0	sha256:b9f80706cc1f29076ee06fe06483697c749148a808c599579045d00a52573938	-	M	196
g1_m0PinUOSweDypIXfSkwcA6hb-6d-jpQjrIKdiNv_rqU	s1_4ObFbJJscZw_EM8mf1ZNlT8UBWe59CBV1jOKRBXSiDI	1unM3y	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_m0PinUOSweDypIXfSkwcA6hb-6d-jpQjrIKdiNv_rqU	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unM3y	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_m0PinUOSweDypIXfSkwcA6hb-6d-jpQjrIKdiNv_rqU	s1_UXYD7_dRfIyv0N6Ozn994SJbkzVQZhvaliUS8RkKhtI	1unM3y	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_m0PinUOSweDypIXfSkwcA6hb-6d-jpQjrIKdiNv_rqU	s1_mVlW7GkZq_sFBDTH9SNgbmWhhvXE5g0Oea_8nLH3_0Q	1unM3y	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_m0c35NBGGRNDG87zxWJnxJ6L1w4j3GkIlD8XwS2m4Us	s1_RauLaTi4eVgYHSp2TV9pqs9uzTVv0B10g9TaHMWpcZ4	1unP_-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	-
g1_m0c35NBGGRNDG87zxWJnxJ6L1w4j3GkIlD8XwS2m4Us	s1_UUVgMRqoevn7IRjAaHuKSCRC-7pBGYbMdymFs4yzup4	1unP_-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_m0c35NBGGRNDG87zxWJnxJ6L1w4j3GkIlD8XwS2m4Us	s1_WnSdhW3RICwRAtU9V3R88pBEkJC5lux5ByLAHoWHg0A	1unP_-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
g1_m0c35NBGGRNDG87zxWJnxJ6L1w4j3GkIlD8XwS2m4Us	s1_eCW5i2s_5oVMwtmaS9tQDu9zftqiWFyNl4FuwohFigw	1unP_-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	qadv-arbiter-7x7-rust-lambda-v0.1.0	-	L	P	196
