# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
10d1XuC2.Sd0WO5Y0.0.0.D.0.9.T.0.L.f	rust-surveyor-v0.1.0	Wv	2	30	1170	1	0	1	0
10d1XuC2.y70WO5Y0.0.0.L.0.9.l.0.D.g	rust-pathfinder-v0.1.0	E_	2	295	859	1	1	0	0
10d1XuWO.Cd0WO4U0.0.0.D.0.B.-.0.L.V	rust-surveyor-v0.1.0	7d	2	-185	1243	1	0	1	0
10d1XuWO.Sd0WO4Q0.0.0.L.0.B.k.0.D.W	rust-pathfinder-v0.1.0	3W	2	-145	1045	1	1	0	0
10dHWuC2.y700O5Y0.0.1.D.W0000.S.l.1.L.h	rust-surveyor-v0.1.0	0d	2	-12685	189	1	0	1	0
10dHWuC2.yF00O5Y0.0.0.L.0.S.-.0.D.i	rust-pathfinder-v0.1.0	87	2	999999955	812	1	1	0	0
10dHXu0C.Cc0WO4-0.0.0.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	2N	2	-200	962	1	1	0	0
10dHXu0C.Cc0WO4U0.0.1.D.0.-.-.0.L.R	rust-surveyor-v0.1.0	0B	2	110	129	1	0	1	0
10dHXu0G.Sd00O5Q0.1.0.L.W0.S.-.1.D.Y	rust-pathfinder-v0.1.0	0T	2	515	83	1	1	0	0
10dHXu0O.Cc0WO4U0.0.1.D.W0.4.-.1.L.T	rust-surveyor-v0.1.0	0a	2	-335	126	1	0	1	0
10dHXu0O.Cd0WO4U0.0.0.L.0.4.-.0.D.U	rust-pathfinder-v0.1.0	MO	2	-425	955	1	1	0	0
10dHXu40.Sd00O5o0.1.0.L.W0000.8.M.1.D.c	rust-pathfinder-v0.1.0	01	2	-370	131	1	1	0	0
10dHXu42.Sd00O5o0.0.0.D.0.-.M.0.L.d	rust-surveyor-v0.1.0	8u	2	-55	882	1	0	1	0
10dHXu42.Sd0WO5Y0.0.0.L.0.-.T.0.D.e	rust-pathfinder-v0.1.0	MM	2	-11390	998	1	1	0	0
10dHXuWG.Sd00O4Q0.0.1.D.W0000.S.k.1.L.X	rust-surveyor-v0.1.0	0C	2	-2065	103	1	0	1	0
10dnXu0G.Sd0085Q0.0.1.D.G000.-.-.1.L.Z	rust-surveyor-v0.1.0	0B	2	-1495	126	1	0	1	0
10dnXu0G.Sd0085w0.0.0.L.0.-.-.0.D.a	rust-pathfinder-v0.1.0	3z	2	380	1509	1	1	0	0
10dnXu40.Sd0085w0.0.0.D.0.8.-.0.L.b	rust-surveyor-v0.1.0	80	2	-1400	1097	1	0	1	0
10e00004.1W0000001.A.B.D.0.-.-.0.L.7	rust-surveyor-v0.1.0	01	2	-460	166	1	0	1	0
10e00004.1W0000003.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	03	2	-295	863	1	1	0	0
10e0000C.1W0000003.9.A.D.0.-.-.0.L.9	rust-surveyor-v0.1.0	0e	2	-220	196	1	0	1	0
10e0000C.1WG000003.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0Q	2	-350	857	1	1	0	0
10e0004C.1WG0A0003.8.7.L.40000.-.-.1.D.E	rust-pathfinder-v0.1.0	0F	2	-975	1253	1	1	0	0
10e0084C.1WG0A0003.7.7.D.0.-.-.0.L.F	rust-surveyor-v0.1.0	0O	2	-350	203	1	0	1	0
10e0084C.1WG0B0003.7.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0Q	2	-405	230	1	1	0	0
10e4000C.1WG000003.8.9.D.0.-.-.0.L.B	rust-surveyor-v0.1.0	0R	2	-220	186	1	0	1	0
10e4000C.1WG080003.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	08	2	-370	985	1	1	0	0
10e4004C.1WG080003.7.8.D.0.-.-.0.L.D	rust-surveyor-v0.1.0	0P	2	-165	176	1	0	1	0
10e4084C.1WG0B0003.6.6.D.0.-.-.0.L.H	rust-surveyor-v0.1.0	0N	2	-425	192	1	0	1	0
10e4084C.1WG0BW003.6.5.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	09	2	-55	156	1	1	0	0
10e408CC.1WG0BW003.5.5.D.0.-.-.0.L.J	rust-surveyor-v0.1.0	0d	2	-555	151	1	0	1	0
10e408CC.1WO0BW003.5.4.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0W	2	150	118	1	1	0	0
10i408CC.1WO0BW003.4.4.D.0.-.-.0.L.L	rust-surveyor-v0.1.0	0I	2	-975	373	1	0	1	0
10i408CC.1WO0BX003.4.3.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0S	2	260	188	1	1	0	0
10iK08CC.1WO0BX003.3.3.D.0.-.-.0.L.N	rust-surveyor-v0.1.0	0k	2	-11520	131	1	0	1	0
10iK08CC.1mO0BX003.3.2.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0L	2	11355	102	1	1	0	0
10iK88CC.1mO0BX003.2.2.D.0.-.-.0.L.P	rust-surveyor-v0.1.0	0c	2	-536870912	627	1	0	1	0
10iK88CC.1mS0BX003.2.1.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0E	2	999999973	70	1	1	0	0
10m08C0O.6G0007.6.8.D.0.-.-.0.L.F	rust-surveyor-v0.1.0	0T	2	-60	237	1	0	1	0
10m08C0O.6m0007.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0U	2	-370	198	1	1	0	0
10m804021.43W0001W.7.8.D.0.-.-.0.L.D	rust-surveyor-v0.1.0	04	2	-405	176	1	1	0	0
10m804021.43W0001m.7.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0Q	2	-185	138	1	0	1	0
10m80m9.70V00040.6.5.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0b	2	999999980	95	1	1	0	0
10m844021.43W0001m.6.7.D.0.-.-.0.L.F	rust-surveyor-v0.1.0	03	2	-275	134	1	1	0	0
10m844021.43W0001u.6.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0J	2	-130	130	1	0	1	0
10m846021.43W0001u.5.6.D.0.-.-.0.L.H	rust-surveyor-v0.1.0	02	2	-275	126	1	1	0	0
10m846021.43W0001y.5.5.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	08	2	-130	151	1	0	1	0
10m846061.43W0001y.4.5.D.0.-.-.0.L.J	rust-surveyor-v0.1.0	0A	2	-460	174	1	1	0	0
10m846061.43W000Hy.4.4.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0P	2	-185	195	1	0	1	0
10m866061.43W000Hy.3.4.D.0.-.-.0.L.L	rust-surveyor-v0.1.0	0H	2	-165	136	1	1	0	0
10m866061.43W00WHy.3.3.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0W	2	-610	181	1	0	1	0
10mC66061.43W00WHy.2.3.D.0.-.-.0.L.N	rust-surveyor-v0.1.0	0G	2	55	150	1	1	0	0
10mC66061.43W00mHy.2.2.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	09	2	-830	121	1	0	1	0
10mC660E1.43W00mHy.1.2.D.0.-.-.0.L.P	rust-surveyor-v0.1.0	0N	2	-1010	570	1	1	0	0
10mC660E1.43W0WmHy.1.1.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0B	2	-720	90	1	0	1	0
10mC660E1.43W0Xm1y.1.1.L.W0.-.-.1.D.S	rust-pathfinder-v0.1.0	0U	2	-535	108	1	0	1	0
10mC660k1.43W0Wm1y.0.2.D.G0.-.-.1.L.R	rust-surveyor-v0.1.0	0I	2	-590	87	1	1	0	0
10mD66061.41W0nmXy.1.0.L.W0000.T.M.1.D.W	rust-pathfinder-v0.1.0	0A	2	-11630	159	1	0	1	0
10mD660E1.43W0Xm1y.0.1.D.0.-.-.0.L.T	rust-surveyor-v0.1.0	0B	2	185	129	1	1	0	0
10mD660E1.43W0XmXy.0.0.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	87	2	-11280	1026	1	0	1	0
10mD660M1.41W0nmXy.0.0.D.0.-.M.0.L.X	rust-surveyor-v0.1.0	2e	2	999999966	811	1	1	0	0
10mDc6061.43W0XmXy.0.0.D.0.T.-.0.L.V	rust-surveyor-v0.1.0	TS	2	850	985	1	1	0	0
10n08C0O.6m0007.5.7.D.0.-.-.0.L.H	rust-surveyor-v0.1.0	09	2	-245	161	1	0	1	0
10n08C0O.6m0087.5.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0B	2	-425	216	1	1	0	0
10n08CWO.6m0087.4.6.D.0.-.-.0.L.J	rust-surveyor-v0.1.0	0H	2	-300	180	1	0	1	0
10n08CWO.6m0W87.4.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0J	2	-345	174	1	1	0	0
10n0ACWO.6m0W87.3.5.D.0.-.-.0.L.L	rust-surveyor-v0.1.0	0A	2	-245	114	1	0	1	0
10n0ACWO.6m0WO7.3.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0C	2	-270	110	1	1	0	0
10n0ADWO.6m0WO7.2.4.D.0.-.-.0.L.N	rust-surveyor-v0.1.0	0O	2	-135	106	1	0	1	0
10n0ADWO.6n0WO7.2.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0Q	2	-295	126	1	1	0	0
10n4ADWO.6n0WO7.1.3.D.0.-.-.0.L.P	rust-surveyor-v0.1.0	0d	2	-320	121	1	0	1	0
10n4ADWO.86n0WO7.1.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0X	2	-240	138	1	1	0	0
10uMB1WH.1WE610mO6.0.0.D.0.0.O.0.L.n	rust-surveyor-v0.1.0	1f	2	-95	945	1	0	1	0
10uMB1WH.1WE610mQ4.0.0.L.0.0.7.0.D.o	rust-pathfinder-v0.1.0	43	2	120	839	1	1	0	0
10uMB5W1.1WE610mO4.0.1.D.20.E.7.1.L.p	rust-surveyor-v0.1.0	08	2	-710	189	1	0	1	0
10uMB5W1.1WE610mS4.0.0.L.0.E.-.0.D.q	rust-pathfinder-v0.1.0	9J	2	999999947	811	1	1	0	0
10uMZ1WG.1WE6W0mO6.1.0.L.100000.P.-.1.D.k	rust-pathfinder-v0.1.0	0L	2	-455	159	1	1	0	0
10uMh1WG.1WE610mO6.0.0.L.0.-.O.0.D.m	rust-pathfinder-v0.1.0	IO	2	-11130	930	1	1	0	0
10uMh1WG.1WE6W0mO6.0.0.D.0.-.-.0.L.l	rust-surveyor-v0.1.0	NM	2	-285	965	1	0	1	0
10v43DWO.1086n0WO7.0.1.D.0.I.-.0.L.T	rust-surveyor-v0.1.0	0G	2	-315	318	1	0	1	0
10v43DWO.1086n0mO7.0.0.L.0.I.-.0.D.U	rust-pathfinder-v0.1.0	Cf	2	-11445	887	1	1	0	0
10v4ADWO.1086n0WO7.0.1.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	H8	2	-11315	966	1	1	0	0
10v4ADWO.86n0WO7.0.2.D.0.-.-.0.L.R	rust-surveyor-v0.1.0	0m	2	-425	258	1	0	1	0
10v4h1WO.1WC6W0mO6.0.1.D.G0000.L.-.1.L.Z	rust-surveyor-v0.1.0	0O	2	-100	126	1	0	1	0
10v4h1WO.1WC6X0mO6.0.0.L.0.L.-.0.D.a	rust-pathfinder-v0.1.0	Rz	2	55	839	1	1	0	0
10v635WO.1086n0mO7.0.0.D.0.P.-.0.L.V	rust-surveyor-v0.1.0	1W	2	515	1008	1	0	1	0
10v635WO.1W86n0mO6.0.0.L.0.P.l.0.D.W	rust-pathfinder-v0.1.0	Bs	2	-10560	839	1	1	0	0
10v6B1WO.1WC6W0mO6.0.1.D.G0000.Z.-.1.L.d	rust-surveyor-v0.1.0	0O	2	-230	126	1	0	1	0
10v6B1WO.1WC6X0mO6.0.0.L.0.Z.-.0.D.e	rust-pathfinder-v0.1.0	HD	2	55	839	1	1	0	0
10v6Z1WO.1W86m0mO6.0.1.D.10000.N.l.1.L.X	rust-surveyor-v0.1.0	0c	2	-700	315	1	0	1	0
10v6Z1WO.1WC6W0mO6.0.1.D.10000.N.-.1.L.f	rust-surveyor-v0.1.0	0b	2	-670	252	1	0	1	0
10v6Z1WO.1WC6m0mO6.0.0.L.0.N.-.0.D.Y	rust-pathfinder-v0.1.0	KF	2	-380	859	1	1	0	0
10v6Z1WO.1WE6W0mO6.0.0.L.0.N.-.0.D.g	rust-pathfinder-v0.1.0	KM	2	-565	879	1	1	0	0
10vKZ1WO.1WE600mO6.0.1.D.W0000.S.-.1.L.h	rust-surveyor-v0.1.0	0O	2	85	126	1	0	1	0
10vKZ1WO.1WE610mO6.0.0.L.0.S.-.0.D.i	rust-pathfinder-v0.1.0	3T	2	-565	1054	1	1	0	0
10vMZ1WG.1WE600mO6.0.1.D.10000.P.-.1.L.j	rust-surveyor-v0.1.0	0T	2	-835	83	1	0	1	0
1101XGWO8.c1iG000K.4.4.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0c	2	-670	191	1	1	0	0
1101XGWO8.c5iG000K.4.3.L.0.-.-.0.D.M	rust-surveyor-v0.1.0	0V	2	-10780	162	1	0	1	0
1103W392v.SIG70WO6.0.0.D.0.7.P.0.L.Z	rust-pathfinder-v0.1.0	23	2	-10	935	1	0	1	0
1103W392v.SIO70WO4.0.0.L.0.7.X.0.D.a	rust-surveyor-v0.1.0	OI	2	-585	1098	1	1	0	0
1103XGWO8.-5iG000K.3.1.L.8000000.-.-.1.D.Q	rust-surveyor-v0.1.0	0G	2	-11425	164	1	0	1	0
1103XGWO8.c5iG000K.3.3.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0j	2	-540	308	1	1	0	0
1103XGWO8.k5iG000K.3.2.L.0.-.-.0.D.O	rust-surveyor-v0.1.0	0d	2	-10890	150	1	0	1	0
1103XGmO8.-5iG000K.2.1.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0Y	2	10635	115	1	1	0	0
1103XGmO8.-5yG000K.2.0.L.0.-.-.0.D.S	rust-surveyor-v0.1.0	0N	2	-11650	172	1	0	1	0
1103XmmO8.-5yG000K.1.0.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	2w	2	999999970	913	1	1	0	0
110423L0u.SGH0W0P4.2.3.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0H	2	-1145	608	1	0	1	0
110423L0u.SGH0WWP4.2.2.L.0.-.-.0.D.O	rust-surveyor-v0.1.0	0F	2	60	236	1	1	0	0
110423T0u.SGH0WWP4.1.2.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	01	2	-780	377	1	0	1	0
110423T0u.SGH0WWP6.1.1.L.0.-.-.0.D.Q	rust-surveyor-v0.1.0	0V	2	5	90	1	1	0	0
110623T0u.SGH0WWP6.0.1.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0b	2	-525	162	1	0	1	0
110623T0u.SIH0WWP6.0.0.L.0.-.-.0.D.S	rust-surveyor-v0.1.0	By	2	300	902	1	1	0	0
1106Y3P0u.SIG0WWP6.0.1.D.100000.T.-.1.L.T	rust-pathfinder-v0.1.0	0O	2	-780	111	1	0	1	0
1106Y3P0u.SIG1WWP6.0.0.L.0.T.-.0.D.U	rust-surveyor-v0.1.0	DV	2	335	1110	1	1	0	0
1107W390u.SIG50WP6.1.0.L.20000.U.Q.1.D.W	rust-surveyor-v0.1.0	00	2	-770	166	1	1	0	0
1107W390v.SIG50WP6.0.0.D.0.-.Q.0.L.X	rust-pathfinder-v0.1.0	5m	2	30	867	1	0	1	0
1107W390v.SIG70WO6.0.0.L.0.-.P.0.D.Y	rust-surveyor-v0.1.0	PO	2	-565	1399	1	1	0	0
1107Y390u.SIG1WWP6.0.0.D.0.U.-.0.L.V	rust-pathfinder-v0.1.0	Io	2	-1130	1324	1	0	1	0
110WG80WO.W0080W87.6.7.D.0.-.-.0.L.F	rust-surveyor-v0.1.0	0k	2	-165	293	1	0	1	0
110WG80WO.m0080W87.6.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0A	2	-590	192	1	1	0	0
110WG80mO.m0080W87.5.6.D.0.-.-.0.L.H	rust-surveyor-v0.1.0	0O	2	-1085	1017	1	0	1	0
110WG80mO.m0090W87.5.5.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	08	2	-645	179	1	1	0	0
110WG80qO.m0090W07.4.6.D.80.-.-.1.L.J	rust-surveyor-v0.1.0	0P	2	-625	177	1	0	1	0
110WG80qO.m00B0W07.4.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0Q	2	-405	173	1	1	0	0
110WK80qO.m00B0W07.3.5.D.0.-.-.0.L.L	rust-surveyor-v0.1.0	09	2	-570	141	1	0	1	0
110WK80qO.m00B0W87.3.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0G	2	-10340	110	1	1	0	0
110WK80qO.m00BWW87.3.3.L.G00.-.-.1.D.O	rust-pathfinder-v0.1.0	0J	2	-11040	153	1	1	0	0
110WK8GqO.m00B0W87.2.4.D.0.-.-.0.L.N	rust-surveyor-v0.1.0	0N	2	-165	134	1	0	1	0
110WKA0qO.m00BWW87.2.3.D.0.-.-.0.L.P	rust-surveyor-v0.1.0	0G	2	0	150	1	0	1	0
110WKA0qO.m00BWm87.2.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0X	2	-900	144	1	1	0	0
110X0a6Xy.E0Gi1mC3.0.0.D.0.B.I.0.L.X	rust-surveyor-v0.1.0	NH	2	999999966	809	1	1	0	0
110X0i61y.E0Gi1mC3.0.0.L.0.5.I.0.D.W	rust-pathfinder-v0.1.0	H1	2	-11575	1143	1	0	1	0
110X0i61y.E1Gi0mC3.0.0.D.0.5.-.0.L.V	rust-surveyor-v0.1.0	Sd	2	11335	945	1	1	0	0
110XGi61S.E1Ge0mC3.0.1.D.0.4.-.0.L.T	rust-surveyor-v0.1.0	0Q	2	405	212	1	1	0	0
110XGi61S.E1Gi0mC3.0.0.L.0.4.-.0.D.U	rust-pathfinder-v0.1.0	MI	2	-11520	935	1	0	1	0
110YW292v.SIO70Wu0.1.0.L.1000.Z.B.1.D.c	rust-surveyor-v0.1.0	0M	2	10640	189	1	1	0	0
110YW392v.SIO70WO4.0.0.D.0.Z.X.0.L.b	rust-pathfinder-v0.1.0	2U	2	-10955	839	1	0	1	0
110YWI92v.SGO71Wu0.0.0.L.0.-.I.0.D.e	rust-surveyor-v0.1.0	AB	2	10880	1008	1	1	0	0
110YWI92v.SIO70Wu0.0.0.D.0.-.B.0.L.d	rust-pathfinder-v0.1.0	TO	2	-11065	1343	1	0	1	0
110YWIC2v.SGO71Wu0.0.0.D.0.E.I.0.L.f	rust-pathfinder-v0.1.0	8H	2	-11160	1618	1	0	1	0
110YWIC2v.SOO71Wm0.0.0.L.0.E.d.0.D.g	rust-surveyor-v0.1.0	3W	2	999999957	807	1	1	0	0
110a004.CC00000.9.A.D.0.-.-.0.L.9	rust-surveyor-v0.1.0	0V	2	-695	272	1	0	1	0
110a004.CE00000.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0T	2	25	228	1	1	0	0
110eKA0qO.m00BWm87.1.2.D.0.-.-.0.L.R	rust-surveyor-v0.1.0	0f	2	-10505	116	1	0	1	0
110eKA0qO.mW0BWm87.1.1.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0Y	2	-550	111	1	1	0	0
110eKB0qO.m00Bam87.0.1.D.0.I.-.0.L.V	rust-surveyor-v0.1.0	0f	2	-11300	149	1	0	1	0
110eKB0qO.mW0Bam87.0.0.L.0.I.-.0.D.W	rust-pathfinder-v0.1.0	7R	2	555	1040	1	1	0	0
110uKA0qO.m00BWm87.0.2.D.W000000.-.-.1.L.T	rust-surveyor-v0.1.0	0K	2	-11465	150	1	0	1	0
110uKA0qO.m00Bam87.0.1.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	R5	2	-310	1730	1	1	0	0
110uKB0mO.m00Bam87.0.1.D.W000000.Y.-.1.L.X	rust-surveyor-v0.1.0	08	2	-11520	189	1	0	1	0
110uKB0mO.m00BamC7.0.0.L.0.Y.-.0.D.Y	rust-pathfinder-v0.1.0	3j	2	999999965	812	1	1	0	0
112104000.E0G00000.9.A.D.0.-.-.0.L.9	rust-surveyor-v0.1.0	0R	2	-245	386	1	1	0	0
112104000.E0G80000.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0D	2	-375	375	1	0	1	0
112104200.E0G80000.8.9.D.0.-.-.0.L.B	rust-surveyor-v0.1.0	0Z	2	-240	222	1	1	0	0
112104200.E0m80000.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0S	2	-265	146	1	0	1	0
1121G4200.E0G80000.7.9.D.W00000.-.-.1.L.D	rust-surveyor-v0.1.0	00	2	-460	213	1	1	0	0
1121G4200.E0G80001.7.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0Z	2	30	176	1	0	1	0
112XG4200.E0G80001.6.8.D.0.-.-.0.L.F	rust-surveyor-v0.1.0	0a	2	-515	171	1	1	0	0
112XG4200.E1G80001.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	02	2	-330	1184	1	0	1	0
112XG4204.E1G80001.5.7.D.0.-.-.0.L.H	rust-surveyor-v0.1.0	0T	2	-625	161	1	1	0	0
112XG4204.E1Ge0001.5.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0L	2	-460	965	1	0	1	0
112XGC204.E1Ge0001.4.6.D.0.-.-.0.L.J	rust-surveyor-v0.1.0	01	2	-790	209	1	1	0	0
112XGC204.E1Ge0003.4.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	03	2	-460	870	1	0	1	0
112XGC20C.E1Ge0003.3.5.D.0.-.-.0.L.L	rust-surveyor-v0.1.0	08	2	-680	195	1	1	0	0
112XGC20C.E1Ge0043.3.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0E	2	-405	780	1	0	1	0
112XGC60C.E1Ge0043.2.4.D.0.-.-.0.L.N	rust-surveyor-v0.1.0	0G	2	-330	131	1	1	0	0
112XGC60C.E1Ge0G43.2.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0N	2	-515	286	1	0	1	0
112XGi60C.E1Ge0G43.1.3.D.0.-.-.0.L.P	rust-surveyor-v0.1.0	09	2	-440	234	1	1	0	0
112XGi60C.E1Ge0GC3.1.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	06	2	-685	158	1	0	1	0
112XGi61C.E1Ge0GC3.0.2.D.0.-.-.0.L.R	rust-surveyor-v0.1.0	0H	2	75	174	1	1	0	0
112XGi61C.E1Ge0mC3.0.1.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	TA	2	-830	1209	1	0	1	0
1183XGWO8.k5iG000K.2.2.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0k	2	-190	144	1	1	0	0
118465D0m.m7eG82m8.1.1.L.G000000.m.-.1.D.U	rust-surveyor-v0.1.0	0f	2	-1660	108	1	0	1	0
11O465D0m.m7WG82m8.0.2.D.0.m.-.0.L.T	rust-pathfinder-v0.1.0	0X	2	-10835	90	1	1	0	0
11WG.1W1000000.A.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0k	2	-220	166	1	0	1	0
11WG.1m1000000.A.A.L.0.-.-.0.D.8	rust-surveyor-v0.1.0	0H	2	-425	162	1	1	0	0
11WWS4.y049K00.6.5.D.0.-.-.0.L.J	rust-surveyor-v0.1.0	0Z	2	-1025	965	1	0	1	0
11WWS4.yW49K00.6.4.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0h	2	95	296	1	1	0	0
11Wa004.CE00000.8.9.D.0.-.-.0.L.B	rust-surveyor-v0.1.0	0Y	2	-855	222	1	0	1	0
11Wa004.CU00000.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0h	2	155	146	1	1	0	0
11e025D2m.m7gGA2m0.1.0.L.400000.-.V.1.D.Y	rust-surveyor-v0.1.0	0H	2	-1180	227	1	0	1	0
11e025j2m.W7kGA2m0.0.0.L.0.-.W.0.D.a	rust-surveyor-v0.1.0	GT	2	-11665	2293	1	0	1	0
11e025j2m.m7gGA2m0.0.0.D.0.-.V.0.L.Z	rust-pathfinder-v0.1.0	aV	2	420	1461	1	1	0	0
11e031j2m.W7kGA2m0.0.0.D.0.O.W.0.L.b	rust-pathfinder-v0.1.0	8z	2	999999962	812	1	1	0	0
11e425D0m.m7eGA2m8.1.0.L.40000.-.-.1.D.W	rust-surveyor-v0.1.0	07	2	-885	245	1	0	1	0
11e425D2m.m7eGA2m8.0.0.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	3Z	2	-355	1304	1	1	0	0
11e465D0m.m7eG82m8.0.1.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	0J	2	-10855	86	1	1	0	0
12B1XWKE.-DW0GS00.0.1.D.0.-.-.0.L.T	rust-surveyor-v0.1.0	0m	2	999999970	65	1	1	0	0
12W21m84.1C01WGC00.5.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0N	2	-645	424	1	0	1	0
12W21m84.1C01WmC00.5.5.L.0.-.-.0.D.I	rust-surveyor-v0.1.0	0W	2	55	122	1	1	0	0
12a21m84.1C01WmC00.4.5.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0V	2	-590	146	1	0	1	0
12a21m84.1C03WmC00.4.4.L.0.-.-.0.D.K	rust-surveyor-v0.1.0	0X	2	-110	221	1	1	0	0
12i21m84.1C03WmC00.3.4.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0O	2	-440	136	1	0	1	0
12i21m84.1C03XmC00.3.3.L.0.-.-.0.D.M	rust-surveyor-v0.1.0	0Q	2	-975	728	1	1	0	0
12i61m84.1C03XmC00.2.3.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0a	2	-440	174	1	0	1	0
12i61m84.1C13XmC00.2.2.L.0.-.-.0.D.O	rust-surveyor-v0.1.0	0e	2	-865	625	1	1	0	0
140000000.G00020.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0f	2	-190	264	1	0	1	0
14218c52W.WWK61uC1.2.1.L.800000.-.-.1.D.Q	rust-surveyor-v0.1.0	04	2	-11830	157	1	0	1	0
14218c52m.WWK61uC1.1.1.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0X	2	11040	130	1	1	0	0
14218c52m.WWS61uC1.1.0.L.0.-.-.0.D.S	rust-surveyor-v0.1.0	03	2	-11980	212	1	0	1	0
14218c52u.WWS61uC1.0.0.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	7h	2	999999970	876	1	1	0	0
14298c52W.WWG61uC1.1.2.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0W	2	10560	116	1	1	0	0
14W000000.G00020.B.C.D.0.-.-.0.L.5	rust-surveyor-v0.1.0	0R	2	-350	678	1	1	0	0
14W000000.G80020.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	00	2	-165	211	1	0	1	0
14W000001.G80020.A.B.D.0.-.-.0.L.7	rust-surveyor-v0.1.0	0E	2	-405	886	1	1	0	0
14W000001.G80420.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	02	2	-240	162	1	0	1	0
14W000005.G80420.9.A.D.0.-.-.0.L.9	rust-surveyor-v0.1.0	0N	2	-220	196	1	1	0	0
14W000005.G8W420.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0P	2	-425	265	1	0	1	0
14W020005.G8W420.8.9.D.0.-.-.0.L.B	rust-surveyor-v0.1.0	0F	2	-110	186	1	1	0	0
14W020005.G8WC20.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0e	2	-370	146	1	0	1	0
