# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
200Wy433.3ZI13W4.3.2.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0O	4	999999972	224	1	1	0	0
200X.20.B.D.D.100.-.-.1.L.5	lunatic-v0.1.0	08	1	500	44	1	0	1	0
200X.60.B.C.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0B	4	535	11393	1	1	0	0
200e03.5m0008.9.9.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0O	4	40	10828	1	1	0	0
200e03.5n0008.9.8.L.0.-.-.0.D.G	lunatic-v0.1.0	0X	1	10500	38	1	0	1	0
200eH9.DjO000.7.5.D.G00.-.-.1.L.L	rust-pathfinder-v0.1.0	0c	4	536870911	1024	1	1	0	0
200eK25.W008S2.6.8.D.G000.-.-.1.L.J	rust-pathfinder-v0.1.0	0T	4	-900	12655	1	1	0	0
200eK25.WW08S2.6.7.L.0.-.-.0.D.K	lunatic-v0.1.0	0M	1	850	34	1	0	1	0
200m0C.2q1.9.9.L.80.-.-.1.D.C	lunatic-v0.1.0	0C	1	700	38	1	0	1	0
200m8C.2m1.8.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	08	4	-340	8041	1	1	0	0
200n0C.2q1.8.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	09	4	-525	8223	1	1	0	0
200n0C.2y1.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	05	1	500	37	1	0	1	0
200n0i.2y1.7.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	04	4	-250	18949	1	1	0	0
200n0i.2yH.7.7.L.0.-.-.0.D.G	lunatic-v0.1.0	0I	1	1550	35	1	0	1	0
200uK25.WW08S2.5.7.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	04	4	-1790	14738	1	1	0	0
200uK25.WW08SI.5.6.L.0.-.-.0.D.M	lunatic-v0.1.0	0a	1	10350	32	1	0	1	0
200v4A5.1Ym4u40.4.4.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0W	4	-620	7596	1	0	1	0
200v4A5.1cm4u40.4.3.L.0.-.-.0.D.Q	lunatic-v0.1.0	0U	1	1550	28	1	1	0	0
20102HeU.5007O02W.3.5.D.W000.-.-.1.L.L	lunatic-v0.1.0	0R	1	500	28	1	0	1	0
20102HeU.500FO02W.3.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0N	4	665	5544	1	1	0	0
2010YHeU.500FO02W.2.4.D.0.-.-.0.L.N	lunatic-v0.1.0	0a	1	850	27	1	0	1	0
2010YHeU.510FO02W.2.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0T	4	536870911	427	1	1	0	0
2012fIWK.y00000O8.3.7.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0g	4	-20	5786	1	1	0	0
201WYHeU.500FO02W.1.4.D.1000000.-.-.1.L.P	lunatic-v0.1.0	0V	1	500	25	1	0	1	0
201WYHeU.502FO02W.1.3.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0a	4	999999973	222	1	1	0	0
201ZX0.80Y040N.7.6.D.10000.-.-.1.L.J	lunatic-v0.1.0	0c	1	850	33	1	0	1	0
201ZX0.C0Y040N.7.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	05	4	-310	29746	1	1	0	0
201ZXW.C0Y040N.6.5.D.0.-.-.0.L.L	lunatic-v0.1.0	0O	1	10350	32	1	0	1	0
201n0C.2zH.7.6.L.W.-.-.1.D.I	lunatic-v0.1.0	0J	1	500	33	1	0	1	0
201n0i.2yH.6.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	06	4	435	6352	1	1	0	0
20200000.2000000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0Z	1	500	46	1	0	1	0
20200000.2W00000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0S	4	160	9852	1	1	0	0
20200000.2W08000.C.B.L.G0000.-.-.1.D.6	rust-pathfinder-v0.1.0	0a	4	-165	13801	1	1	0	0
202G0000.2W00000.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0L	1	10000	44	1	0	1	0
202XKe5.2mO800.4.8.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0U	4	-185	4994	1	1	0	0
202XKe5.3mO800.4.7.L.0.-.-.0.D.O	lunatic-v0.1.0	0W	1	850	32	1	0	1	0
203n0C.2zH.6.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	05	4	536870911	2243	1	1	0	0
203n0C.2zn.6.5.L.0.-.-.0.D.K	lunatic-v0.1.0	01	1	0	32	1	0	1	0
203n0E.2zn.5.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	07	4	999999978	303	1	1	0	0
20WG.j.B.A.D.0.-.-.0.L.9	lunatic-v0.1.0	01	1	500	42	3	0	3	0
20WG.l.B.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0Q	4	145	14075	3	3	0	0
20WW0.9000.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	03	4	-85	13914	1	1	0	0
20WW0.9008.B.B.L.0.-.-.0.D.6	lunatic-v0.1.0	0J	1	10500	43	1	0	1	0
20WWG8.DX0000.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0M	4	90	18135	1	1	0	0
20WWH9.DjO000.7.5.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0G	4	11280	4899	1	1	0	0
20WX.40060.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	06	4	350	21585	1	1	0	0
20WX.60.A.C.D.0.-.-.0.L.7	lunatic-v0.1.0	0Q	1	850	43	1	0	1	0
20XX.40060.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0C	1	10000	41	1	0	1	0
21.80000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0L	1	850	46	1	0	1	0
21.88000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0E	4	-80	10535	1	1	0	0
2100.4000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0I	1	11350	46	1	0	1	0
2100.G05000.C.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0X	1	850	44	1	0	1	0
2100.O05000.C.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0Q	4	-685	21510	1	1	0	0
21000.W000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	04	1	850	46	1	0	1	0
21000.W00G.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	03	4	240	10333	1	1	0	0
21000.W00K.C.B.L.8.-.-.1.D.6	rust-pathfinder-v0.1.0	06	4	-85	9311	1	1	0	0
2100000.88020.C.B.L.400.-.-.1.D.6	rust-pathfinder-v0.1.0	0N	4	-85	10684	1	1	0	0
21000000.100000000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	07	4	-460	11432	1	1	0	0
21000000.100000020.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	08	1	850	45	1	0	1	0
21000000.1000000A0.C.B.L.40.-.-.1.D.6	lunatic-v0.1.0	01	1	500	43	1	0	1	0
21000002.1000000A0.B.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0A	4	-665	25918	1	1	0	0
21000002.1000000Q0.B.A.L.0.-.-.0.D.8	lunatic-v0.1.0	08	1	1200	42	1	0	1	0
21000040.100000020.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	09	4	55	14083	1	1	0	0
21000042.1000000Q0.A.A.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0g	4	-730	10337	1	1	0	0
21000042.1100000Q0.A.9.L.0.-.-.0.D.A	lunatic-v0.1.0	0F	1	850	40	1	0	1	0
21000842.1100000Q0.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0i	4	-460	14355	1	1	0	0
2100400.88000.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	07	1	10000	44	1	0	1	0
21008.W00G.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	02	1	11350	44	1	0	1	0
21008421.2mWa040.8.7.L.80000.-.-.1.D.G	rust-pathfinder-v0.1.0	0M	4	536870911	654	1	1	0	0
2100G00.B0000000.B.B.L.40000000.-.-.1.D.8	lunatic-v0.1.0	02	1	500	42	1	0	1	0
2100G04.B0000000.A.B.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0i	4	105	6935	1	1	0	0
2100G04.F0000000.A.A.L.0.-.-.0.D.A	lunatic-v0.1.0	0k	1	850	41	1	0	1	0
2100G04.l0000000.A.9.L.G0000000.-.-.1.D.C	lunatic-v0.1.0	09	1	500	39	1	0	1	0
2100G84._0000000.9.8.L.0.-.-.0.D.E	lunatic-v0.1.0	0m	1	850	38	1	0	1	0
2100G84.l0000000.9.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0k	4	730	4224	1	1	0	0
2100O421.2m0a040.7.8.D.W0000.-.-.1.L.H	lunatic-v0.1.0	0S	1	500	35	1	0	1	0
2100O421.2mGa040.7.7.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0T	4	999999981	343	1	1	0	0
21010.W00K.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	00	1	500	43	1	0	1	0
21010.W00L.B.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	03	4	20	13001	1	1	0	0
21018.W00L.A.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0A	1	850	41	1	0	1	0
21018.W0GL.A.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0B	4	180	15051	1	1	0	0
21018.W1GL.A.8.L.W0.-.-.1.D.C	rust-pathfinder-v0.1.0	0E	4	-275	23687	1	1	0	0
21080001.2W0W020.A.A.D.0.-.-.0.L.9	lunatic-v0.1.0	08	1	850	41	1	0	1	0
21080001.2W0W060.A.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0E	4	-105	27832	1	1	0	0
21080401.2W0W040.9.A.D.20.-.-.1.L.B	lunatic-v0.1.0	0T	1	700	39	1	0	1	0
21080401.2WWW040.9.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	07	4	95	17949	1	1	0	0
21080421.2WWW040.8.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0Y	1	850	38	1	0	1	0
21080421.2mWW040.8.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0L	4	495	7819	1	1	0	0
21088421.2mWW040.7.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0K	1	10000	36	1	0	1	0
210W000.88020.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	09	1	850	43	1	0	1	0
210W000.880A0.B.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0G	4	-30	11696	1	1	0	0
210W08.2W0G0.A.B.D.0.-.-.0.L.9	lunatic-v0.1.0	07	1	500	42	1	0	1	0
210W08.2W0I0.A.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0c	4	235	18785	1	1	0	0
210W8861.2W0Y082.6.8.D.0.-.-.0.L.L	lunatic-v0.1.0	0M	1	350	35	1	0	1	0
210W8861.2W0o082.6.7.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0S	4	11215	4830	1	1	0	0
210WG.400004.A.C.D.0.-.-.0.L.7	lunatic-v0.1.0	0S	1	500	43	1	0	1	0
210WG.4G0004.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	03	4	515	32756	1	1	0	0
210WG00.880A0.A.A.D.0.-.-.0.L.9	lunatic-v0.1.0	08	1	500	41	1	0	1	0
210WG00.880E0.A.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	02	4	30	23174	1	1	0	0
210WG04.88060.9.A.D.80.-.-.1.L.B	lunatic-v0.1.0	0A	1	500	39	1	0	1	0
210WG04.880M0.9.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	09	4	1310	4154	1	1	0	0
210WG84.400880M0.8.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0g	4	1275	13455	1	1	0	0
210WG84.880M0.8.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0i	1	850	38	1	0	1	0
210WO.4G0004.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0T	1	500	41	1	0	1	0
210WO.4m0004.9.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0d	4	570	25303	1	1	0	0
210Wxv0.62046_.2.2.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0T	4	-165	6942	1	1	0	0
210X8.W0GL.9.9.D.0.-.-.0.L.B	lunatic-v0.1.0	0C	1	11850	39	1	0	1	0
210m8861.2W0o082.5.7.D.0.-.-.0.L.N	lunatic-v0.1.0	0E	1	1400	33	1	0	1	0
210m8861.2W0o482.5.6.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0G	4	11140	5086	1	1	0	0
210m8O61.2W0o482.4.6.D.0.-.-.0.L.P	lunatic-v0.1.0	0H	1	1050	31	1	0	1	0
210m8O61.2W0oa82.4.5.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0U	4	536870911	439	1	1	0	0
210v4A5.1cm4u40.3.3.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0c	4	-1085	8704	1	0	1	0
210y21.8BW07084.6.4.L.4000000.-.-.1.D.K	lunatic-v0.1.0	0W	1	500	30	1	0	1	0
210y21.8BW27084.6.3.L.400000.-.-.1.D.M	lunatic-v0.1.0	0Q	1	10350	29	1	0	1	0
211m8O61.2W0Ia82.3.6.D.W000.-.-.1.L.R	lunatic-v0.1.0	02	1	0	29	1	0	1	0
211m8O61.2W0Ia86.3.5.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0N	4	999999971	256	1	1	0	0
21200000.2W08000.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0M	1	850	43	1	0	1	0
21200000.2W0O000.B.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0O	4	-330	14030	1	1	0	0
21210000.2W0O000.A.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0H	1	850	41	1	0	1	0
21210000.2W0OW00.A.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	09	4	-240	19145	1	1	0	0
21210080.2W0OW00.9.9.D.0.-.-.0.L.B	lunatic-v0.1.0	0G	1	850	39	1	0	1	0
21210080.2W0Om00.9.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0N	4	-405	9473	1	1	0	0
2121W080.2W0OW00.8.9.D.G00.-.-.1.L.D	lunatic-v0.1.0	0F	1	500	37	1	0	1	0
2121W080.2W0Oe00.8.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0G	4	900	6383	1	1	0	0
2121WG80.2W0Oe00.7.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0T	1	500	36	1	0	1	0
2121WG80.2WWOe00.7.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0U	4	1200	5713	1	1	0	0
2131WG80.2WWOe00.6.7.D.0.-.-.0.L.H	lunatic-v0.1.0	02	1	850	34	1	0	1	0
2131WG80.2WWOe04.6.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0S	4	1045	22742	1	1	0	0
213HWG80.2W0Oe04.5.7.D.W0000.-.-.1.L.J	lunatic-v0.1.0	00	1	500	32	1	0	1	0
213HWG80.2W0Oe05.5.6.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	01	4	11820	6588	1	1	0	0
213HWG82.2W0Oe05.4.6.D.0.-.-.0.L.L	lunatic-v0.1.0	08	1	350	31	1	0	1	0
213HWG82.2W0Oe45.4.5.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	07	4	11120	5045	1	1	0	0
213HWG82.2W0Oi05.4.5.L.20.-.-.1.D.O	rust-pathfinder-v0.1.0	0T	4	12410	2619	1	1	0	0
213HWGA2.2W0Oe05.3.6.D.40.-.-.1.L.N	lunatic-v0.1.0	0E	1	10000	29	1	0	1	0
213nWG82.2W0Oi05.3.5.D.0.-.-.0.L.P	lunatic-v0.1.0	08	1	350	29	1	0	1	0
213nWG82.2W0Oi45.3.4.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	07	4	536870911	409	1	1	0	0
213nWGA2.2W0Oi05.2.5.D.40.-.-.1.L.R	lunatic-v0.1.0	03	1	0	27	1	0	1	0
213nWGA2.2W0Oi0D.2.4.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	08	4	999999971	264	1	1	0	0
21418.W1GL.9.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0D	1	850	38	1	0	1	0
21418.W3GL.9.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0K	4	-345	9473	1	1	0	0
2181IuG8.C7U0400.3.4.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0T	4	999999970	247	1	1	0	0
21mC21.40k0002.6.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0j	4	536870911	514	1	1	0	0
21mC21.k0002.6.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0c	1	850	36	1	0	1	0
220000G8.5W0G000.A.A.L.W0000.-.-.1.D.A	rust-pathfinder-v0.1.0	0O	4	100	14827	1	1	0	0
220100G8.5W0G000.9.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0U	1	850	40	1	0	1	0
220100G8.5X0G000.9.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0N	4	430	16385	1	1	0	0
2201W0G8.45W0G000.8.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0g	4	-45	29963	1	1	0	0
2201W0G8.5W0G000.8.A.D.100000.-.-.1.L.D	lunatic-v0.1.0	0i	1	700	38	1	0	1	0
220W00G8.5W00000.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0M	1	10500	41	1	0	1	0
220WG8.DXG000.9.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0Q	4	180	17257	1	1	0	0
22WW0.8008.A.C.D.1000.-.-.1.L.7	rust-pathfinder-v0.1.0	04	4	-495	17022	1	1	0	0
22WW0.800O.A.B.L.0.-.-.0.D.8	lunatic-v0.1.0	05	1	1200	42	1	0	1	0
22WW0.801O.A.A.L.W.-.-.1.D.A	lunatic-v0.1.0	0C	1	500	40	1	0	1	0
22WWW.800O.9.B.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	06	4	-10	9850	1	1	0	0
22XW0.801O.9.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	05	4	230	6257	1	1	0	0
22XW0.801u.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	01	1	850	39	1	0	1	0
22XW2.801u.8.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	02	4	745	6785	1	1	0	0
22XW2.801y.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	09	1	1400	37	1	0	1	0
22Xe0.801z.8.7.L.2.-.-.1.D.G	lunatic-v0.1.0	08	1	500	35	1	0	1	0
22Xe2.801y.7.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	00	4	536870911	529	1	1	0	0
22Xi0.801z.7.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	01	4	999999982	343	1	1	0	0
235cH8.400YHeN.3.3.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0j	4	536870911	394	1	1	0	0
235cH8.YHeN.3.4.D.0.-.-.0.L.P	lunatic-v0.1.0	0c	1	850	28	1	0	1	0
2400.80000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0L	1	500	46	1	0	1	0
2400.88000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0Q	4	-155	12616	1	1	0	0
2400.A8000.C.B.L.40000.-.-.1.D.6	rust-pathfinder-v0.1.0	0S	4	-215	12068	1	1	0	0
242XKe5.3mO800.3.7.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	01	4	-325	12372	1	1	0	0
242XKe5.3mO802.3.6.L.0.-.-.0.D.Q	lunatic-v0.1.0	0c	1	1050	30	1	0	1	0
242XKe5.803mO802.3.5.L.4000000.-.-.1.D.S	lunatic-v0.1.0	04	1	500	28	1	0	1	0
242XKeL.803mO802.2.5.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0c	4	-535	11050	1	1	0	0
242XKeL.843mO802.2.4.L.0.-.-.0.D.U	lunatic-v0.1.0	0d	1	10850	27	1	0	1	0
250y21.8BW07084.5.4.D.20000.-.-.1.L.N	rust-pathfinder-v0.1.0	0c	4	-145	13385	1	1	0	0
250y21.8FW07084.5.3.L.0.-.-.0.D.O	lunatic-v0.1.0	0C	1	10000	29	1	0	1	0
250z21.8FW05084.4.4.D.2000.-.-.1.L.P	rust-pathfinder-v0.1.0	0e	4	10995	2599	1	1	0	0
250z21.8VW05084.4.3.L.0.-.-.0.D.Q	lunatic-v0.1.0	0J	1	10000	28	1	0	1	0
252z21.8VW04084.3.4.D.1000.-.-.1.L.R	rust-pathfinder-v0.1.0	0f	4	999999972	240	1	1	0	0
25418.W1GL.8.8.D.200.-.-.1.L.F	lunatic-v0.1.0	01	1	500	36	1	0	1	0
25418.W1GN.8.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0D	4	-125	10887	1	1	0	0
25618.W1GN.7.7.D.0.-.-.0.L.H	lunatic-v0.1.0	09	1	500	35	1	0	1	0
25618.W1ON.7.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0O	4	190	12060	1	1	0	0
280G8821.100A0406.7.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	03	4	-545	18001	1	1	0	0
280G8821.100A040E.7.7.L.0.-.-.0.D.E	lunatic-v0.1.0	0Z	1	15200	35	1	0	1	0
28WG8821.100A040E.6.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0i	4	-600	13517	1	1	0	0
2A00W03.rI048.8.6.L.W800.-.-.2.D.O	lunatic-v0.1.0	0P	1	1050	33	1	0	1	0
2A0We03.r2048.6.7.D.100000.-.-.1.L.N	rust-pathfinder-v0.1.0	0M	4	-405	17991	1	1	0	0
2A20W03.rI048.7.6.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	02	4	-555	33750	1	1	0	0
2A20W03.rI04C.7.5.L.0.-.-.0.D.Q	lunatic-v0.1.0	0F	1	10850	33	1	0	1	0
2A20e03.rI00C.6.6.D.40.-.-.1.L.R	rust-pathfinder-v0.1.0	0N	4	-100	6489	1	1	0	0
2A20e03.ro00C.6.5.L.0.-.-.0.D.S	lunatic-v0.1.0	0R	1	10000	32	1	0	1	0
2AA0e03.no00C.5.6.D.40000.-.-.1.L.T	rust-pathfinder-v0.1.0	0C	4	95	11920	1	1	0	0
2AA0e03.no10C.5.5.L.0.-.-.0.D.U	lunatic-v0.1.0	0G	1	850	31	1	0	1	0
2AA0e03.no18C.5.4.L.G00.-.-.1.D.W	lunatic-v0.1.0	04	1	500	29	1	0	1	0
2AA0e0J.no18C.4.4.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	0G	4	500	16609	1	1	0	0
2AA0e0J.noH8C.4.3.L.0.-.-.0.D.Y	lunatic-v0.1.0	0B	1	1900	28	1	0	1	0
2AA0eW3.noH8i.4.2.L.G.-.-.1.D.a	lunatic-v0.1.0	0D	1	10000	26	1	0	1	0
2AA0eWJ.noH8C.3.3.D.0.-.-.0.L.Z	rust-pathfinder-v0.1.0	05	4	740	24815	1	1	0	0
2AA0gW3.noG8i.3.3.D.100.-.-.1.L.b	rust-pathfinder-v0.1.0	06	4	1260	7772	1	1	0	0
2AA0gW3.noG9i.3.2.L.0.-.-.0.D.c	lunatic-v0.1.0	04	1	2600	26	1	0	1	0
2AA0gWJ.noG9i.2.2.D.0.-.-.0.L.d	rust-pathfinder-v0.1.0	0C	4	655	14131	1	1	0	0
2AA0gWJ.noH9i.2.1.L.0.-.-.0.D.e	lunatic-v0.1.0	0i	1	15200	24	1	0	1	0
2AA0u03.no10C.4.5.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	09	4	520	13000	1	1	0	0
2K80010W.1yW000000.8.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0g	4	536870911	544	1	1	0	0
2W0W01.4GG008.A.A.L.0.-.-.0.D.A	lunatic-v0.1.0	0F	1	10850	41	1	0	1	0
2W0W01.GG008.A.B.D.100000.-.-.1.L.9	rust-pathfinder-v0.1.0	0W	4	-480	16446	1	1	0	0
2W0e01.4G0008.9.B.D.G000.-.-.1.L.B	rust-pathfinder-v0.1.0	0U	4	-240	14164	1	1	0	0
2Wm2Z10m.1v30002n0.3.3.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0i	4	536870911	394	1	1	0	0
2X0AL4Z.487q8I8.2.2.D.1000000.-.-.1.L.V	rust-pathfinder-v0.1.0	0R	4	11075	8857	1	1	0	0
2X0AL4Z.48Fq8I8.2.1.L.0.-.-.0.D.W	lunatic-v0.1.0	0d	1	10000	24	1	0	1	0
2XK84.GO800.7.A.D.10000.-.-.1.L.F	rust-pathfinder-v0.1.0	0A	4	-845	23036	1	1	0	0
2XK84.GO8G0.7.9.L.0.-.-.0.D.G	lunatic-v0.1.0	0B	1	10000	37	1	0	1	0
2XKe4.GO800.6.A.D.G0.-.-.1.L.H	rust-pathfinder-v0.1.0	01	4	-1010	16707	1	1	0	0
2XKe4.GO802.6.9.L.0.-.-.0.D.I	lunatic-v0.1.0	00	1	10000	36	1	0	1	0
2XKe5.2GO800.5.9.L.0.-.-.0.D.K	lunatic-v0.1.0	0U	1	1200	35	1	0	1	0
2XKe5.2mO800.5.8.L.100000.-.-.1.D.M	lunatic-v0.1.0	0b	1	500	33	1	0	1	0
2XKe5.GO800.5.A.D.2.-.-.1.L.J	rust-pathfinder-v0.1.0	0V	4	-1120	11154	1	1	0	0
2aI85Y1.1030WG9y.3.3.D.1000000.-.-.1.L.P	rust-pathfinder-v0.1.0	0h	4	360	5708	1	1	0	0
2aI85Y1.3030WG9y.3.2.L.0.-.-.0.D.Q	lunatic-v0.1.0	0a	1	850	26	1	0	1	0
2aI85Y1.303WWG9y.3.1.L.1000000.-.-.1.D.S	lunatic-v0.1.0	0i	1	500	24	1	0	1	0
2eG8.6W000.9.B.D.1000.-.-.1.L.B	rust-pathfinder-v0.1.0	0E	4	-1370	19790	1	1	0	0
2eG8.6W400.9.A.L.0.-.-.0.D.C	lunatic-v0.1.0	0X	1	10350	40	1	0	1	0
2v8U21G.1iS021W0F.1.0.L.G0000000.-.-.1.D.g	lunatic-v0.1.0	0V	1	500	21	1	0	1	0
2v8U21G.1iS031W07.1.0.L.200000.-.O.1.D.i	lunatic-v0.1.0	0g	1	850	21	1	0	1	0
2x8U21G.1iS021W0F.0.0.D.0.-.-.0.L.h	rust-pathfinder-v0.1.0	3S	4	995	58889	1	1	0	0
3001W0G8.45X0G000.8.8.L.2000000.-.-.1.D.G	rust-pathfinder-v0.1.0	0G	4	-10	13066	1	1	0	0
3001WGG8.45X0G000.7.8.D.0.-.-.0.L.H	lunatic-v0.1.0	0d	1	850	36	1	0	1	0
3001WGG8.4DX0G000.7.7.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0H	4	-30	14523	1	1	0	0
3001WmG8.4DX0G000.6.7.D.0.-.-.0.L.J	lunatic-v0.1.0	0e	1	850	34	1	0	1	0
3001WmG8.4TX0G000.6.6.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0k	4	-30	11636	1	1	0	0
300uK25.W008SI.4.7.D.W0000.-.-.1.L.N	rust-pathfinder-v0.1.0	0S	4	-1640	4225	1	1	0	0
300uK25.WG08SI.4.6.L.0.-.-.0.D.O	lunatic-v0.1.0	0T	1	850	31	1	0	1	0
