# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_3-BwnRLMtVhefVcU-pk0PWyY0lBwMiFvdp9kHMRitck	pathagon-rules-v1	7	14	3	33	0m0Y0A0S010G0H0J07060X0T0M0D0c0h0i050N000f0Q080a090j0k030V0gWY1A6l
g1_3-Hdy4wIiP_WKg0ULP36ltsCqmPEZzyBkMLlJBpgGDs	pathagon-rules-v1	7	14	3	196	0B0I0P0A0I0H0O0W0V0d0c0X0e0Q0d0J0W0I0C090G0N0U0G0b05040C030B02060D0K0R0D0Q0Y0X5o2P0f3wAo5P7h34032K360q094g02392M3t8V1e3H2M0A4gAp5P7m354f2O5P3x384f055P3r1c4d2O0p3A1b422N5P354f3r2N1a350q3r2N1a35An3w2N1a354f0s2P3t38035S3A3u2N0D5S3A3uAo0D5S3A3u1Y4e5O380q051a3s34092K4e0q041a3r357j2N0p1d3A032W4l5S3xAo364f5S3x2N36035O342M3t040o342M02042K360q0D1a3s34032K360q001a0r3A002M3t5O04360q1Y3s04360q1Y3s0636
g1_3-JlHRxyvH7X5iodkCj4pkcO2KjK7k5aaEqz7Skqy84	pathagon-rules-v1	7	14	3	68	0c0b0e0S0g0K030H0a00010O0C0N0Z0j09040G0D0X0R0A0Q050f0Y0iA30C4y0F0bGLTBYy02MY07AQRHDs6PK_2bP28f4BSn0mO40bVXQr0dLT0cbb0lT90mDDEs0kU3GG0bCS
g1_3-LaDVMsDOXP9WKjidDMjcE1WEjkeCW83HQfPku_ybc	pathagon-rules-v1	7	14	3	119	020N0L0h0g0Z0S0E070Z0i0E0M0F080T0U0F0G0T090N0M010a0b000a0U010b0N0O0c0N0b2o0hXe0F0g086A0H070cYb012_0G7i0F720bYb0ZXd012z0G7i0TZN01300G7q0bYV0cZw01300H8a0bNn0cZi01300G7q0TMF0H8a012l0G7q0bYV0cZw09980FHn0HJV012h0TMF0bYv09970FHn032f0b8a0cZ001JN
g1_3-Sc4npymtsY17of-i-o-PsgzNJK7Z1eFYUThtd6MyM	pathagon-rules-v1	7	14	3	47	0U0N05070W0j0K0a0b0k0B0f0D0Z0R010m0h0T0E0P0g0G0d0C0O0X06O1040eUoKGXxVk4SLwSOI0aIHIWfN35PMsCBBG
g1_3-renxGoqdOh5BIAoi0GDOsq3kXypqKaIBKN4zh-Bj8	pathagon-rules-v1	7	14	3	54	0e0N0Y0a030G060Q0C0c010l0k0O0b0S0L0g0P00040f0j0d020m0F0K0BLA2a0E0XSuQTWa0MJG4D0I3bP80iRt9b0LYwU0A5H604Ut0f12
g1_3-vSBAWoj4xbpTrtQJ487rv77wEUIHVzC_xXIPF2asw	pathagon-rules-v1	7	14	3	52	0A09080B090C070D00030102040506040F0G0H090G0A0I0J0K0E0D0J0P0O0N0H0O0I0M0Q0R0L5n061J2J02072S0p1Y356y2R0209
g1_3-zNVvKB_SQdShYFR9mCxq7PVmUPcH6eumS8-BMxNho	pathagon-rules-v1	7	14	3	30	05020B07040I0308090A0H0G090A0H0O0A0J090K0C0F0N0M0G0N0P0Q0I0P
g1_300AkyIZTjyuXzxR1vPbto54r9HKvB5xGMjrlO90Xvw	pathagon-rules-v1	7	14	3	68	0Z070F0b0Y0H0i090e0m0a0Q060I030V0E0J0C0B0R0f0O0N0c0D0X0S0P0g0C0W0K0V0U0D0bEaGHOoM3WWTQ0QROH_3T0TOA0D0Qc10C05TA0JSq050LFo5ZW-0604Gs0D0m1k
g1_307SJW0B5sw4ThH5blh9v-diRW7dswSr04K-L0inK3A	pathagon-rules-v1	7	14	3	21	0c0L0K0M0V0O0H0N0A0O0R0P0Y0D060f0D0X0m0Q0f
