# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_F-_75ON_1c3td_bqNU8QdeqV4FBhSJAvHOng2ThXDIM	pathagon-rules-v1	7	14	3	64	0K0a0C0H0h0J0W0L0S0T0X0m0N0g080Y030E020F0Z0b0O0P060B0f0i00Ck3ZK47cQu0dX3VE8VWi7eMV08PaYWZTayUD9uEa0dFS4s0WSi0a4E0STJ0M0F0WUw7M0B
g1_F-cEF6_38sNDmd9zmsQ61EwMz0RqmAxi20DGMkNO6-o	pathagon-rules-v1	7	14	3	41	0C0e0Y0U0M0h0l0P0T0g0H0S0K0L0N0d0O06040I0F0m0R0T0k0B0j0D02MK01AnR35xE5XQCs050V4c1h
g1_F-dhEybza7mdt6n2eymzlUJUhD3tJ5QafOmRWrCRIUQ	pathagon-rules-v1	7	14	3	196	0Q0B0Y0J040X0T0i0h0j0R0f02030C0A0W0Q0M0I0c0l090U0V0N0m0P0O010D0UU6050K060CbLbb9JQp1mP6610V0B7_Zs1DXUHW0LMm6aX2BVRoGt6A0U03MJBGVc0X60Qv0Y3w045aWG0C0s0H0CBV0A2K5P0N3u1c2P0p0G03Yc0H0N0A0O2K7i345Q0G4g0s3A03051a5O34032K360q09027m0A4c1d0G040o2J5P3A1b4d2O0H041a0O0o342M3t040G050o5N2P4e0H0o5N2PQu1a0o340309380A4f053s0A36031c092M0d3t04350q2J3t1c350q2J3t1c354f2O3t04353u2N0A5S3A3u8V0A5S1e3s0p4c381d5Q0t
g1_F-etf1Yhwf-CPo81QwmzQMlvSc8GwfTksn5l1W5F8es	pathagon-rules-v1	7	14	3	51	0g0B0k0O0I0X0Y080J0M0l0S0V060Z0H0e0Q0G0h0N040d0i0P0U010fK40cQu02OfMYbGUG0aQ9Pi7721IN4y42OXYHFcWIaS2v1a
g1_F032PwXLK0vMWYgAiPW4MK1Y18jiVfFwXGGAqmaLCdE	pathagon-rules-v1	7	14	3	36	000L010h020F0M0N0G0M08090E0G07050S0k0L0b0A0U090T0a0i0Z0g0H0j0O0c1W5M0VC_
g1_F057T-OZfgcqEvE9YVpJlIRzw0YPwtrhPwHyINgsqeM	pathagon-rules-v1	7	14	3	53	0R020C0I0E080S060j0a0L0Z050H0i090J0A030k0b0Q040d0f0e0G07WiS54O0VDGE60G7tAL2a0fOYTc0U4c0CDi8SQzakPXAo07Kk0a
g1_F05iOPrsTmobJll6261qdoZn5qqNrQlE26MP7P0Y0yI	pathagon-rules-v1	7	14	3	68	000E0T0F0A0G0V0H0O030H0I090H0N020U0G0M090A0B0H040P0J08070W080K06050C0D0Q0R0l1XDlM5Bl0F6M0HDRPqb00aaV0HDSc30XWbKx0PEzIHDJ0hBcXh604_06J29H
g1_F0ck7Z0Bnrd6gMxfQZBCJpoTYu1hE3_j8VI_PoY-KdU	pathagon-rules-v1	7	14	3	32	01080F0X0D0W0Y0l070e0a000d0i080G0k0Q0c0f0L0E0j0A0C0I0J0P040H0Oa_
g1_F0foYyFBStkHwLBLt_tR3yRkv0yZr1EMx6NqjyYuw7U	pathagon-rules-v1	7	14	3	196	040X0Q050U0e0D060C0J0K0C0Q0R0Y0f0R0B0I0P0J0B0W0I0X0d020W0V0c0W0O0H0V0I0b0P0B3s042J0N0A0U0p3r1b4d2N05360q0B040C348T1b9D4j2O0p1Y354f2O0p1Y353u2N0p1Y353u2N0p4c391b2K0p4s5S1Y2K9_0C0o342M3t060o342M5P060o342M4e0501380q4c1d0C2K0p34Ec1c2K0p0I3r0B2KFM4f0J0p9z1cPI2O0p341b3s2N0p341b0W2K0p34Ec1c2K0p0I3r092KQs0pG51c0C2K0p3rD41c2K0p0Y3r0G2KFO0pA01Y3s0A020r1Y4d2O0H0p1Y355Q2N0p1Y353u2N0p1Y356B2P0p1Y354f2O
g1_F0htJfA9uXQLcaDW58fuD8s8mYNPoqGBkoLETWjcq3A	pathagon-rules-v1	7	14	3	29	0G09020N0A0M090O0H0P070L0I0Q0W0V0P0X0U0R0W0d0V0c0O0b0j0e0c
g1_F0sfSWtOpWXqksGMy3pnSHVxYB-o0Oku_poZfOFz9sQ	pathagon-rules-v1	7	14	3	31	00050A0N0P0Y0Z02040c0M0K0S0k080X0C060g0B0U0I0D0O070W0R0f0T0E44
g1_F0zMUo7cV6QX0tesqCc0P_OvAAGH7bKu8ZgTFcrTcAU	pathagon-rules-v1	7	14	3	196	0D0K0C0J06050R0C0Q0K0Y0X0f0Q0e0m0l0d0W0P0X0W0I0B0k0I0403050A0H0O0V0H0W0c0d0V0jbZ5O34032K360q061Y5O36030o342M3t040o342M060467WGGILm0R5abdGrM5RE5vB2WNLY0RGILm5o0fAq0-Lm0R5aLYGWR70Y0DcA67QvBG0DcA0R02BUWN600KbdBUWN0Y5hbdBUR0Gk5vLmB9WNQvGdLm0R5abdGrRSBG0DcAMCREBG0Dbr0f5a0R06WwbPL-0RcA67QvBG0DcA33RY5v060f5PbX1eWB2W0p5N1e4d050p5N1e01Ap0-67QvGkBGLm5oWNQvGdLm0R5abdGrRSBG0KcA67QvGIWU0f5aLYGWWU0Y5aLY
g1_F10iyoI5Ks_yIM_CcI8m_78fcAZZFKauggtIkDSJzwI	pathagon-rules-v1	7	14	3	103	0T0H0i0B0E0g01080L0A0c0X0b0P070K0k020U0Q0G0j0S000l0f0Y0F0m0O0dCx0FLFONGECTYLHL8AMu04BhKAVi2dTX0bb902Qv9c0L2bV10W0QXF0PEs0I4S0aQS0BEO0HUs0NZi0V02Lp0O01U80F0M070S0Z0E0PE40F08090PaG0A070k0MWO090G0HE_0gKz0F0e08
g1_F14vScFSXKwMRzmiVqBwLYFvGkTGB0pB9vS7C4LUuLM	pathagon-rules-v1	7	14	3	25	0H0g080F0i0G0M090F0A010G0T0N0702030O0E0A0L0H0a020b
