# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_r-12Ju3ykK5PF_eCXJ7-DkTiFvGTVs5Rodo-XY6ZcBM	pathagon-rules-v1	7	14	3	57	0F0d0X0S0G0l0Q0C0L0H080U090K0Y00040W0I0b0m0g0O0e0T0P0E05FE0AHa0i0LOI4a0DbYTHat90Ju0rC5JzCxGTULBKaZ4C0EJd0KS1Da0H86
g1_r-9sV1K8qD2y6qsnApmzzjymVyWo4aVFVt8OwajVEe4	pathagon-rules-v1	7	14	3	43	0Q000k0X070m0a010H0K0b0L040A0f0j0N0D08030V0U0d0I0B0C0g0i0Bbd0M190cF847GJHx5pWgZE04Bo0P
g1_r-XtHEdpNnqFy83kf9fGq3cYVwljaDczEjdVf9nTQbY	pathagon-rules-v1	7	14	3	67	0X0i0c0h0a0B0C0A0F0S0I0W080Y0E0R0j0m0b0e0N0Q0H030M0K0T0U00MM0kNs0S9P0PbZMiL00JLYZJ380gHPFo5oE7VSEh7hU50jac07B_Yc0lQuPV0XX28c0fGBSr9kCu
g1_r-shvnGs-S3oddbtIP1IIDB0ouwH733H9yzAM9OGDQk	pathagon-rules-v1	7	14	3	22	0807010009020A0103040B03050C060D0G0H0F0A0E0B
g1_r0-gFSku6K9K4F2MQSwrRxB-9t-BgDVkO1Uvfh-56-g	pathagon-rules-v1	7	14	3	18	0U020P040E000H030G010I05060D0K0C0J0D
g1_r05nz6RyWCq8mOyXfQkpURnzEh52aZ3dEas3Be4k1yE	pathagon-rules-v1	7	14	3	64	0Y050K0R0M0J0i0N040L0O080Z0c090e0B0h020k0C0D0G060P0l0g0M0A0W0Q0FDILw9eUd2qOJE0074WVuZ30J04aTBlPT7u02J90LMg0fQU0FDMNsKyba0IISFJ01
g1_r09UYgSIG-Y9zhhv0dSCq8J0p0mPWARHgjvCSrd_tIw	pathagon-rules-v1	7	14	3	34	0i0L0G0T0K09020a000E030M040D0V0N01090S0W080j0X0G0Z0F0f0k0W0BWw0C3yBf
g1_r0PWy7BrdRsoXcZg-zoOlHPRga__dGfp1LUdCYriYeE	pathagon-rules-v1	7	14	3	196	0E0U0N0G090F0N080G070F0M0T0F0L0S0M0T020M01000Z0a0S0b0R0c0V0O0H0N0V0A0O09030G0A040B1R000I07XC0B4VReSuMIXNGyRvC2MR6aGzRvC2MR0aGzRvBxCU6hGzMYBxRo0FGz7516MD6aCNC20_Gs6TMKBx0_Gs6T0FBx0_Gs7n1tC9Ro0ZGzXG09S06hGzBq080_68Gz0P080o0O085N0H697016CGBx6MGz16MDBx6MGz160FBV6MGzCb1DBV6M0FMY1DBcCU0FMD08Bc1m160S6M07Gs0FBW2z0p0J0QWx2S3603013A4f7l2V5P3A033w38030B0r0A368U1Y9D0B360q1Y3s04020y2J3t1c9D3k2M3t040o34
g1_r0V97vvPqFzMQQJMDbGctE7Ceb6lAkpWXjSHd9BGkWc	pathagon-rules-v1	7	14	3	69	0k0D0g0i0j0f0h0Q0i0A0B0l0T01040N0U0m0H0G050a0b0S0Z0I070K080d9Y0X4fAz0O00ZM05NLGEO00eZA5C3_0CRp0U6d0W0PORZX0GK5AF0P0HFcMKX916090EYPZ8ah2CZi
g1_r0YfLHlr5F1FnqwL3NF7mP_CvMhc_htpP2lpNsMnHqQ	pathagon-rules-v1	7	14	3	45	0T0U0a0b0V0c0U0Z0j0a0c0S0i0h0b0g0O0N0M0L0N0E0F0G090F0G0H0W0G0A0P0H0I030H7o093J070d088S00ZM
g1_r0mayEi7frTiMGk0uQ2ajRuf2u1HarHt6y3G0fuI8AM	pathagon-rules-v1	7	14	3	20	040c0M060a0T0B0d0e0f0C0e0S0h0U0g010i000b
g1_r0pg4WakpJ007rVLPN75f-GF-G9dTt_iS2SEI5GrNzQ	pathagon-rules-v1	7	14	3	196	08090A0H0F0O0G090N0M0V0N0U0G0T0a0M0b0c0U03020104020B0I0A0P0W0d0V0W050C0J0Q4i0I3w040X0B5N0W4i3w0r0Q5S3A3u2N025S3A3u04023r1c5S3A033w385Q012N0p3A1b4d2J3t381b0s5O3x384f2O5P3x384f055P4c1d01380q0C024c1d01380q0J024i0I3w045N1e013w0r34032K360q0C040B1a7h34032K360q0Q09IQ0PD1092K360q0N0G0O0N5P0V031w0WSM0P8R3E1b010x1Y352M8T0A1h010A0p7g1h8S2T0p0a090b1Y352M3t0r1e352M0A4g05361b0B4g5S3A033w385Q014g2O3A033w
g1_r0sXh_1roUzFEUDv9nT9owrTYlWZfT1-XrmRGVpbhJ0	pathagon-rules-v1	7	14	3	76	0j0B030D040G0A0h090R0H0l0V0e0J0I0K0H0i070C0c0B060805020Z0k0dYr0WOv0N8f6uJZV-FfJ2AJRhBVL_9dDOGa0i1N6WO-ItIB0SOKMg0US8HI0ZLvb7MYbzNKS10Z0U0a0b0T0c2bJn820f
g1_r1MQmANNQjz_rSWpw_zR03nWV7QKuof-9uUjpizUJ_U	pathagon-rules-v1	7	14	3	23	0208090100070E01070h0g080i0M0L0F0G0a0N0m0Z0e0S
g1_r1T04dw70E1wXDX2ZJ3xCFXnKSKdRu8IUtQnfNWkWNo	pathagon-rules-v1	7	14	3	79	0L030S0Q0U0E010M0G0A0J090R0Y0Z0I0j0D0d0g0K0m0e0k020V0H06Fj05Nt0O070JLs0X0bboKgQh283D6eFR0TJAUI8y0UOgZE0CH40N0L5gbd0mLs0F2Z0jKw0Q0p03TA0I660NVX0ODWWbGbJP3-LWSC
g1_r1XBCqMkGK9r1cgofSIhpIUOIq-96HEQBlTyxavQNa0	pathagon-rules-v1	7	14	3	48	0i0b0U0h0H0W0l0b0Q0A000g0R0T0m0a0P0Z0O0V0G0I0U0P0N010b0k0J0X0S03JR0c0Y0B0b9f0O05In2B1U0Uc80eQt0W
g1_r1bjpGtExj0N339H2jcg1ithbtTHDjXV_uhqxnlX2a4	pathagon-rules-v1	7	14	3	65	0P0I020800050Q0E0X090W070H0K0S0L0f010J0m0d0I0e0Y0h0f0J0i0O0R0V0lMpbT2tcFVZZW0SYq11EbP51b8VGrDo69MK3AKr4f3w5R0t34030HKC0FDQIS0B0q8d
g1_r1fOXBJM2yTQEaPLbYQNstfAh3JPcto_PQPEfJu8ymQ	pathagon-rules-v1	7	14	3	44	0U0O0c080V06070f0g0H0S0A0G0W0T0P0D0M05040e0I0E0N0X020R0l010J1Y2w0iEo055f6AEWON0ZP28m0d49
g1_r1iIWBQzp-ERqfKKGACAGQj2hkFK-cTvbYzx90nINy8	pathagon-rules-v1	7	14	3	49	0h02000M0R0B0L0b0i0801090A030F04080E07090N0A0U0G0M0E0m0F0K0H0D0IGy057E0C1g0J5b0bZ10TBA0Z0cRb7b06Gg
g1_r1jyhqr1ap3-JZR3-GoMsdbo_HDMbMqLaDgg34ljJC8	pathagon-rules-v1	7	14	3	45	0N0X0B0k0I04010D0Z0P0U0G0f0L030m0H020S0V0g0b06050J0h0Y0d0QQlRPD8L8brOF0CUFZMN8Go9F0EEvTX1_
g1_r273gx9tCtdy8_cBF05ioq9FKKE6wPmQGq-Bd6xUMpk	pathagon-rules-v1	7	14	3	196	0c0V0d0W0e0X0P0O0W0Q0J0P0I0H0P0G0N0U0O0N0V0b0R0Y0Q0K0X0R0f0D0C0B0A0C0H09020A2P05WE0f5S0B3x0C4g055Q0B3t0A38030B4i2O040C5SA3Am9D34030B5O0A360q1Y4d0C360q05A34p39415R0A4f0B3w0A3AAo4f055N1e352M0p5N1e4d0A0p5S1e0C0DA25O8XAk4p1d5Z3x0A4pA25R8X354f2O5P1e350q2J3t1c350q2J3t1c354f2O3t0A0o4c5S8XAo0-4o5S0AAq1l5MWF60Aqbk4oWF0BAl5N0C2K4e0sA31l2yRZ5vAqWN5F0Cc3BUWN0f5SbdAmWB34030C5O0A360q1Y3s04020t0B3w045N1e
g1_r2ICAo3SYNBbctXpxevQ2jleKeT4kx6ste2dwugHmlU	pathagon-rules-v1	7	14	3	77	0i0E0j0G0S0I0B030K050T000d070H0C0R0M0Q080h0A0J0F0L09060V0f0bM68o5lARNVI9XOO10C35N2Cf0k510MIxMpC7FkDX0JOnZc06WhTV0j7J0V6L0X0mJZ0W0UR70BPaLK0AZe0XHE0J0P0jAF
g1_r2PX7PElRZzkwI17HbHWkRzp98_IBUMEOMcD3WtjAx0	pathagon-rules-v1	7	14	3	58	0U0O040g0L0V0f0Z090D0F0m0E0C0J020Q0i07000T0d0a0N0H0k0l01N30X8I0Y0bae0KP8bMYy3_VbBwUuCOJR0TIvFNEn0IAo0kXE0SQ574FQ0dA2
