# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_c-4mC8nMsf1NqORWHagyQCrauXDCMqFnmuXtqJtqCzU	pathagon-rules-v1	7	14	3	67	0A0J0D0M0j0i0I0e0V0h0X0W0L010B0Q060E0U0T0R040K0G0J0l000f0Z07FH1bRibK9pPe0wBuP10F8RKK0mSjGl3G0cLBVA0INz0X8JAH7CFAUcIg0SHuXENT1BXuZJ0a5Z
g1_c-AZZKY3TNDgOFvTHIwidDrwOOxQg2j3zKaD9j8JwBY	pathagon-rules-v1	7	14	3	30	0V0Y0302010W0X090A0B0H0A08070C0D08020G000C01050I0J0K0Q0I0e0J
g1_c-F1pfM0V9BD2GV2VHaZKibrLlbZ1pprTeoLKhIrkM0	pathagon-rules-v1	7	14	3	39	050e0b0M0T0V020F0P0Q000l0c040R0a0U060D0d0g0J0G0L0Q0Y0k0E090307SiX55x190WBRIZ6V
g1_c-P8VtUJ306arx-XEkDbNdBEsJz5Vht0gTYd8XwX9ZE	pathagon-rules-v1	7	14	3	189	0F08070E0A000N070G090H0M0O0F0L010M0203040B030I0P0a0T0S0M0Z0U0V1H00J_061l0CO20K011F00Jo0TGr0-WU00bk1G0CNH0O1kSK515v0PMs2kbd6DAk7607081XAyWvHd02010D09cC0zHA02bB0JYS2BSzFx0JBv0eP1J2C_0J7G0eb00OJ70VDO0eb8EL320c7x0e0A0dax0G3p03A60eIa0Ib30G8P09FS0ea_0I5L0J7d0e4S0j9n0eAZ01To0VUaWxYV3g0B0d2V0ICZ059g0bJe0OOL1RZwSFaiWxZB0iAa0C8_0eEN1KS_4cFuJc0UAPKU16L103Q434I80T0e0_2t5UO50U0T00I5c60m26
g1_c-SakNlIJaeruq23Um80MvpQekTGSHsedSEiQzIJxOw	pathagon-rules-v1	7	14	3	56	0l0L0S0E0P0g030X0H060m0Q0J0U0R070D0V010a0Z0i0G0c050M0k0FE4040jSzKK5Z2D0AbNX1SJNqFv0fMgWXb100abInV00BBD0ADAHl0Z0w
g1_c-nS1RaswzEPq0LoducdGBy-L7IkarzRMWV700zHNnI	pathagon-rules-v1	7	14	3	17	010M0L0S0Z0Q0R0T0S040E0U0g0c070P00
g1_c-psluXELZURtj36ISOh-z9PDWkZ_porttktr9Bsfz8	pathagon-rules-v1	7	14	3	42	0R0F030e0801020E000K010Y0X0Q0R0G0X0W0J0O0X0I0H0A09080H0Q0P0A090Q0H0N0P0A0B0Q090P0X0J
g1_c06wvRn5RMpxInXKW3YKNaSs1bOISkohTnnw_rVoESY	pathagon-rules-v1	7	14	3	64	0L040M0h020J0K0m050Z070X0f0D0C0E060V0A0Q0g01090D0U0a0b030e0T0WFx6a07XgXt0Z0R08c795OgHFNM0jLUWf0UbM0C7-0G7G0DZX0kVb9g0P8c0fJL0d68
g1_c0ETtpHYJAXeHB69bqQCo5Sv7FRQAAttbnN8ZnRifmo	pathagon-rules-v1	7	14	3	76	0W0T070f0m0e0Z0P0k0A0i0Q0c0h0G030U0J0I0L01090P0O0B0g0j0l0605DG8E1h0K69Xy9Z0X5UbNRoQD1-02Bi0X7uV100XH0dVu0NGY0g3PMhQA0bND110CAzFn0KJdbv0mGaI70KASaR0ZJF2k
g1_c0IzqVmSD5ymqJ6WdCCasXLhppJxpONw6sCX_zef5Nk	pathagon-rules-v1	7	14	3	42	0a0f0l0L060H0J0P0K0m090I0O0c0U0S0N0G0k0V0A0O0b0Q0W0X0R0V0Y050Tc9I_0W5z4rNL0DFaCc02B5
g1_c0_acFkl7MaJHSM5NnN8hHCwraQo4sdzCOK__Q5PiRg	pathagon-rules-v1	7	14	3	35	0f0m0l0Y0R0K0f0X0R0e0Q0J0Y0Q0D0C0d0K0e0W0P0k0Q0W0X0d0l0I0B0P0C060J0D05
g1_c0sDRItddg8Y7nJYqZfSojJkhhN48btXqQO1uSsU-q0	pathagon-rules-v1	7	14	3	111	0j0H0c0V0O0A0V0B090I0E0G0F0807090N0M0P0F0L0U0W0N0M0T0N0M0S0d0b0a0U0Z0T00IP0NMF1DGsRv6h070a6M0uGs0L07HIBqRo03MY6aBc0_00MY6aC2040S0qRa1dGt3x0r34032K360q0C4g0536765Q4i3w7k095S3A3u2N001s0J5a0tGA36038S342M3t040A05123-040A2M023_
g1_c0wQTczWToLr5Odqif6BcElxEg_sN6w2xu6t922pIbA	pathagon-rules-v1	7	14	3	35	030d0H0J0m0W0O0e070i0Y0F000T0U0b0206050B0C0h0R0N0G010f0908Ys0I5x0Q0l14
g1_c10ohwMNEsW0znKmPewwudFRTOZTdX8D2ewVS1vePG4	pathagon-rules-v1	7	14	3	50	0A0a0N070U0k000Y0Z0g0e0G0I050M0K0f0i0m0C020l0H03090P0J0cHr0Q0F0RItKnbnRGS53U8p5MNwXNObA5EcU10VM99D0b
g1_c12_NGROgd3lwTkl1o8FhaIIniOq5IV0LTJg6T5qfqs	pathagon-rules-v1	7	14	3	126	0k0N0J0f0M070g0Q0S0T050i0K000m0Y090L040I0e0h0D0d0X080P0H030a0MItAwYC016x0BEa0eP-aCSRMTEE9Q1S3UOvI8Zk0RNVVP0UM40lC0Me0HPm1BOF07Y-0bKI6q0T5E0Ubu07L9Os0mLpc00mDQIg05NV0PUu0QEx0Eb20c6P4T0kXKDs0ZF4Bs0AA2bv0d0CUh0HVv2N0B05K30PFc0A9Z07TM020jG-03HmU80LKr0B0a1i
g1_c12kXLZAt7xzBeqQ2OiR-y-V5VhAJFYOrlgfxOtAgHY	pathagon-rules-v1	7	14	3	196	0b0U0i0N0V0c0T0a0Y0O0M0L0V0b0M0U0j0h0S0c0Z0V0g0d0h0W0a0k040P0A0e0X0Q0l0X0k0R430f0LMCbIWbaebrRZL-WbGkbrR0LY0RGILm5o0YB2WNLY0RGILm5o0kB2R0LY0RGILm5o03B23cM5aQGrR7WiM5byGrR7WiM5JwGW0PWicAMC0RRS1JcGMC0kRSbIby0lWibPMC0RRSaXbrLfL60QGdBUWvZy0jcGM5alRE0k0QY_0jcAZ-aJ0k0RakGpcE0ibUZCZ-0jahZzcFWt0fbW0iZt0lcFbTYRZDahZy0jcGXhaJLfbBQvGdB2Lf5o0hGdB2LfL6QvGdB2Lf5o0gGdB2LfVqQvGdB2Lf5o0QGdB2LfJwRE0PWi1QbrVG
g1_c1AjPcr59GEP4gUnUxVV35tD4PhlLF1SYowB2MkjGcQ	pathagon-rules-v1	7	14	3	70	060d0V0G0j0P0T0D0f010X0Q0S070c0h0E0O0A0B0M0L0F0R0k0a0Y0E05Gu0bJCOi0UTsYK0Z6RMX0gaE0hAfXrCXOAbz20Gg0X8l0BEI0VWS0mPL0aYr0N4K0fGH0hTVSw0KLHR62t
