# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_L--GeP3yNKZl3YBKmjcYBinM99WAffY6daNe2HyyAdU	pathagon-rules-v1	7	14	3	102	0l0B0e0A0N0i040E0O090j0C0g0d020T0P050Z0U0D0k0R0X030W0Y0F060LWxBv4R0hIhO3VXQc390m0M0d2nPw0oHZIHNL53YH0E8Y0UUw03TP02Zp0jL10QWV0eTN2T0f5Z0hQ-0lVh0JA_YE02bH06aQZe0cSC0k5V0lVYYyL9RG0bSy2nLU790X2EIB06aaDT0Z0F2x
g1_L-0MJgwNk88dr-eHfQnmChdJOiqpMDvY604tsO6a4Gw	pathagon-rules-v1	7	14	3	47	0X0M0E0U0b0e0m0006050J0C040Q0W050f0H0l0j03070I0T0O0R0c010B0S0ZLA0K4-0Y0g0hA59M6f0iMPYmHfBwVd3F
g1_L-8o09ebu1_bMT82oEPYATDiPoIqckc7Mmt4XBVGfXw	pathagon-rules-v1	7	14	3	35	050J0L0E0N0M0B0j0Q0U0f0O09030D0G0I0F0N0C0c070R0d0G080S0P0Y0b0m0A0K0M06
g1_L-G3fzyUIdWk2bBj0hOHBz3LOkaneai_7bhsUFi7xWA	pathagon-rules-v1	7	14	3	57	0b0d0T0D0J0g050Y010l0H0P000h0M0Z0C0A0f0R0E060K0e0i0G0W0QWHax0I0mEyXD0k0LYk08ai8o0i65EMD7KCMBNQ094x5q05bw0aY4Pd031_
g1_L-Nqnlrb5CkqXOTBlYBZvH-GRVL52b-TQ4urtPn7R8U	pathagon-rules-v1	7	14	3	88	0j0Q0N0X0V0c0F0K0C080a0e0L030A0Z0i0l0S0M0W0m0B0E0F0O0H0I0GLD0T0N0D7aA40PZJI_09Qt0YY6Gs4A0W0h4v0SE8V-0VL908KB0NJtDk05IDGL0BaD06T80PMo0I3gZy0gRQHZ0MUb0iC3ID53752g9aE86PXx0sOQ07Cy
g1_L-OGcfazOGQ7fx5fT_bjoQx_MzgUfvMQPM0vjv_N2tA	pathagon-rules-v1	7	14	3	15	0h0100070E0j070G0F0T0a080M030T
g1_L-YtwCHCXL9pwOQlxXbilYfLGBgmehAVbpUTTaoFBe8	pathagon-rules-v1	7	14	3	31	0Q0j0L0G030C0J0A050Z0P0R0h020I0k0i0O0d0e0X070a0H0D000l08VG0T3G
g1_L-_gBMB83NnymRP1qWbJMmruDJ3xLAfOLa1ZIOo9RmQ	pathagon-rules-v1	7	14	3	196	07080F0E010G080F0009020N0M0L0F0M0H0A0G0O090H030S0T0U0M0T0V0P0W0I0B040A0B050C4g053A03050A5aA34w39An5a3x04GI4o5S06385Q4iA20C382M4e053u4g2O0J385Q4e053u4g2O023AAo4f2O5P3x384f051a3s3803051a0o34032K020u5N0Q2K6A0t8R0A015U0t4c1d3s0B0p5N044j1d0o3r042K3t0r9C0B2K360q001a0A350q2J3t1c010t0B3w385Q004g0A390B3x0r4f055N1e352M0p3r1c012M023_5R0B4f8W3x9G3H4f5S3xAo0B4f6D3_040u5N0B4j1d01380q0X0A0Q1Y4d36030o342M
g1_L-qpU3aKMhDTcFsZ_dM2m2VPUcncjj2RSg0AhLlT_LA	pathagon-rules-v1	7	14	3	60	0U0G0e0K0C0R0H0g0h080c0Z0b0X05010Q0i0a030Y0f0N070l0d0L0I0E0e0jVJ0WXH0VYmA60SL41_0kEdP2HtKaMPIv020VWLWx0NBx07Nz0TPx07Qk01
g1_L0-Dhsq4b_gGOUHRheAl_vzJYO81k0dv5uxMJQ52KOw	pathagon-rules-v1	7	14	3	34	0M0d0f0G0Q0F0N0a03090B0A0I0g0K0e0l0P000c0k0D0U0b0V0Y01049j0EbB0C1J40
