# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_y-1HbI7B35bAh_U1Nrt_tq2DwK4BVgUfGK6KIviBfsU	pathagon-rules-v1	7	14	3	41	0N0U0G090T0M020F0b090U080a010i0h0g0Z0L0S0M0h0E070F000H0AW-0OBg0A0E0H2b0PBm0j0A0E0i
g1_y-4HysvdMkKFLjIfTzZdM8jhRiGTTUVWRP90-1pmrFQ	pathagon-rules-v1	7	14	3	50	0C0R0h050B04030D0I0j060b0H0c0Y0J0A0C0a0e0X0Q0T0X0N0i0l0g0fXc0K0M0L08bQ02090J8QYUFI2J5QTv0D0RWs0CXcZH
g1_y-4Z5aEMSdHtqkJZKCAzFvaF8fuw4TjZQH3Ogq2yF2E	pathagon-rules-v1	7	14	3	21	0k0d0W0P0d0I0B04050B060C0D0J0K0Q0R0X0Y0A0X
g1_y-5QBq0_zh6XyNdehjxntSvZtk2skYN4rLcsXAhw8BA	pathagon-rules-v1	7	14	3	63	0R0T0g030a0D050l0P0f040M0k0j0L0K0e0G0S0k090C0F010Y0d0X0O0cNX0iGD0EBP0KaU0TYI881YMW06M_Rc0F3dQ_ZV4z0iQQ0hOB0eGRWe0WE9PI0AJHVs0Z
g1_y-NNef5uHKCfs3KS02upw_S2o43LUR862gKMptxOpp0	pathagon-rules-v1	7	14	3	46	0F0Q0V0i0k02090j0U0R0I010h000b0J0X0K0l0O0f0D0G04060Z0C0e0m29aORl0N0MD4Lq0ZA_0X0k084CXj0PCU16
g1_y-SC9pUsTrEnlSTdO9ig05J5AvTeq6xiLNto57XgqrU	pathagon-rules-v1	7	14	3	34	0801000F0N0E0b0U0G0H0O0G0V0W0N0V0U0T0O0U0M0N0P0L0I0J0Q0I0C0P0J0R020Q
g1_y-Uu6TMzeQEDbOX4DdnYHTFJTn_93oDKZ_jB0U5oUI0	pathagon-rules-v1	7	14	3	31	0V000a020L0N0d0I0Q0g0X080U0R0k0B0C0T0Z0j0e0M0O06040A0D0mB1103w
g1_y-rpTctpngqDtGqFnHRxcikD6rCOfcwZyc-otK73Zaw	pathagon-rules-v1	7	14	3	38	090G0H0A0O0N080F0M020N090F030G010I0B0P040C050J0Q060D0K0C0D0J0R000Q070E085i06
g1_y-s3N65-JeMjLdjEu-83Mi27yS6f0uNQ-Ujrwkw0pr0	pathagon-rules-v1	7	14	3	37	0N0M0G0F09080U0T0b0a0A0H0O0G0H0V0c0U0V0N0j0i0h0b0i0I0B0H0P0W0I0V0d0O0W0k04
g1_y-uk4o5jQKWbigDzxdmpqHWrXhunBonPuJwfDIgzNzE	pathagon-rules-v1	7	14	3	70	0M04010A0T0L0E0C0O0H0l0P0Z0f0m0I0B020k0Y0S0b0i0X0N0R0e03Mq0UIUE90H8_cB2l0W3P0TQ51wLaX0N_0M0FRt0hNF0N0I0M0TXsYs3G0940Uh045P73574S0cTU0e0HC2MQ
