# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_0-O0qEg0izCH6lybQwbqnkQPDJvtP0AQdDF7l9A19lQ	pathagon-rules-v1	7	14	3	17	0004070Q0L0M0N0F0E0I0G060S0i0g0c0Z
g1_0-XYJdGwJ0BLzb-1bYAZRwtD5wocdUSnqhR9lJIUDU8	pathagon-rules-v1	7	14	3	75	0F0108000A02090G0H030N040G05060D0K0C0D0R0B0I090B0J0P0I0U0Q0X0O0VD00P0Y0F0I0R0W0f0e0P0Q0X0Y0l0f0RFt0J0I0P0Q0J0C0IR-0P0BCZ0Q0CJpEy0I0QXE1E8A0ORC0X0Y0O0R
g1_0-cECpUVgggdC2WdMDT1kW4K1uMbguW9kSm_mdE6-Uw	pathagon-rules-v1	7	14	3	56	0I0B0P0W0d0A0W09080H0G0F0H0O0N0H0O0G0V0M0c0U0T0N0U0J0b0I0a0C0Q0X0e0Q04030535027g2M1a3s04360q1Y3s04360q1Y3s0K36Hr
g1_0-uONU8Xt_9srogtoTbngI-Id-vpPvv0ufUnXKeMBnk	pathagon-rules-v1	7	14	3	42	04010m090J0a020R0A0G0H0U0k0B000h0I0f0O0W0j0V0N010E0P0X0Q0Y0TE60C030M460Jbs0SC20gFJ85
g1_0-yWYQNPA-PzQN24K-xISeiKmwyyH7DwIS03NNyAq6Q	pathagon-rules-v1	7	14	3	33	040B050C060D030A0K0J0D0I0H020A090R0A0G0Q0Y0X0P0W0Q0P0O0N0e0P0m0X0f
g1_009Td4wca2R6meU3KxwoL7bs6XxKhMW2bJU8zVNv2V0	pathagon-rules-v1	7	14	3	20	0i090m060B0P0f050K040G030D0207080O000L01
g1_00CvIP7qJQ6NPaipnvh-gq2no3vamkc9ewb5lhogJFA	pathagon-rules-v1	7	14	3	140	0W0P0I0B0P0d0k0A090d080H0G0F040H0B0G0c0b0A03020A030O0c0V0N0U0O0G010V0M0O070N1Y012X0F0208010916006D073ATI030y5N0J077M0I080yAN0MFj00Ux0C7LHPFeBq086M700v0IBV6MGz7_0JNr57096aGz05BqMR0Q0uGsBq5p6MJFGz16BVMR6aGz16BVMRDwHI160O0HRo00MY1DBV6M0F0717081t684d05Ji08HI16SE5w0O52X2BV1mGt6T0uBV0R
g1_00XdBxkenldP53OqhQ61wu8DkOlsd0Iyj6v75gNlWkk	pathagon-rules-v1	7	14	3	55	0U0P0m0e0L060500020B080N0a0M0V0d0c070E030F0S0R0O01090I0K0Q5g1e120Z0j2TVQUVGd5C0CLMHvLyKLbf0GUb3p0i9L0SJK00035U
g1_00YuROS56OuaACScMGm-4Hz1bifJkcJD5HhyWTkjzgA	pathagon-rules-v1	7	14	3	119	05080B0X0b0P0m0V0K0c0Z060A0f0S0g0H0L0U0a0R0h0G090C0Y0k0j0JZLLVJxFg6C020i8R0N0b0ATPWaEAU00c0lRsRW01KmMx0Gbm0M1E0HClYR07QOOl0fNi8w0aHR0XbM0LTK0AWv0fEYHa8H2p0SWnZs0hZ4GZ0R6WVo0VBt07MF0SIO0MJx034Y0Q5R0TTwQ8UrFe0d8ebS0e2c0hbw0NUnOH0f6ZXSFJ0E9r
g1_01Ct9g2b0B2elluKiYULB736nHrpIp-9sWzOB3AKYso	pathagon-rules-v1	7	14	3	105	050S0R070X010k0l0h0H0A0V0L0i060Z0f030b0j0c0g09000C0F0k0e0YSB0aE40W0HQtY_HF1a80VtSeEQWI090DR70LZe0J300dbM0iXc0gW50eOG0YYC0lF70E3M0B83RM0bLuQTBoExbH09XLJR0m6RAdUP0fKR0lF15n0CAqY-0HQz0OOhb20PVaPe0GGT0dO00FFS9E0c3-
g1_01DlkvE7M5TaizX4-nR189bmwu0qdS7857wE22uc28Q	pathagon-rules-v1	7	14	3	30	0F08070009010T0M08020G030N040U05060O0E0C0D0R0B0N0C0J0A0C0H0K
g1_01GTxFZ1TbD27L6c5PeIMRUSsVDvGNO5YwfpH-Pm3F8	pathagon-rules-v1	7	14	3	32	090201000a01030408030A05060R0B0C0D0H0C0J0I0Q0C0A0P0O0G0K0P0H070I
g1_01NasMZmfcJ7tT0aNqgu5W0A_rhZ0Of8nJxA_cCtJEQ	pathagon-rules-v1	7	14	3	29	0G0c0V0F020H0O0G0A030H0I090H0N010G020008070U080W0j0T0V0d0c
g1_01Qxk6iJL2AFg-CvERHDyPXIMLuxXYMPyRy7yF2TjKs	pathagon-rules-v1	7	14	3	34	0B0b0m0A0M0J0l0U0j0X0O0k0N07030W0K06040e0d080C0Q000g010VAOTYZw6ga-5q
g1_01tkzwiwJaNI4A33tMOUi6mi9QR05j0vSiI5EKvCn4I	pathagon-rules-v1	7	14	3	69	0K06010I0E0Z000a0l0N0h0Y0d0O0i0k0B0e0H0F0c0M0V0J0P0W0D0m040X0G0RAm0lXxQu4F5Q2NSU0SbLMsM719QW0YaSClOM0lNh0UIL0i0lJkFc0OPg0R4-9S0CQr0gOt0c1h
g1_01zeaOQ7f-CGzMPNgog4-Sin_kBc7TTWwOHXkDk4R-U	pathagon-rules-v1	7	14	3	45	0W0g040T050h0a020f0e0I0Z0C060H0N0m0Q080S0l0i0M0Y0D0U0G0EDk0L0FO5CfIi01Gs0OYJWm2ePJVi7OME2U
g1_02Do79X0_SUFhubVCyqE_Ob6Q-Bk7GAJegz8CjQ0UwM	pathagon-rules-v1	7	14	3	61	0H040A03050U0e0B020J0E0P0I0m0G0d0f090W0k0A0C0h0L0l0F0N0Y0X0M0Oae0PUyC7FQ0Rc80V5zan8PP50eDAASIeGS200Q0V0a0NbWMBWu0XcGYP0TQe
g1_02FCJvbU-CY939j8qZSec6RHhB8EnOxYV0-ZRIoQ4VM	pathagon-rules-v1	7	14	3	196	0U0l0X0M0N0T0G0F09080e020Q010J000C070E0L0F0E0S0Z0T0S0M0a0b0g0h0i0a0hA20CFO2M4e053u4g2O023AAA4w0J5aFQGWb40J5aLYGWFe0Y5aLYGW0qAo2O025R2P4eLX3r5R3A4f2O3t5R3A4f053t4g395Q2P3t4g395Q0A3t4g397j2P3t4g395Q063t4g395W2M024g2O3A023w2N5Q064g5P397j3x2N4e395Q3x2N4e395W3u044e3w387j094g0s3A033w385Q064g1Y395Q3x2N4e0109395Q3x8V4e395Q3x2N4e395Q3x2T4g395Q8T3x4g052M4e3w5R062M4e3w5R0R2M4e3w1c01031e0o4c2O5P080o00
g1_02HtnhinkNMHXy57xgxSwI7HO1sk7AMNRHI4lOBGMLk	pathagon-rules-v1	7	14	3	40	0e0X0Y0D0l0f040K050L0T02030Q0m0R010J0U0B0C0W0h060i0f0G0Y0P0I0j0SDQH4avGKbsR38C5e
g1_02IgYVKQr-7LdDt8IHOWTyZqAwJzdK0PFQ5HAhz1vek	pathagon-rules-v1	7	14	3	30	0E030A010H0a0M0e0f040j0P0k060g0l0Z0F0O070d050N0G0c0e0Q08I502
g1_02KbAc1gmvbACV_dgB0F_ZjppkEMp6nE59hke-3FktQ	pathagon-rules-v1	7	14	3	55	0L0M0N0G0M0F0E0O0H0V0U0T0S0M0U0N0T0A090H08070c0b0a0U0b0Z0I0B0P0W0d000W01020v000907011R00Mm1D000T0oMD2l6x080o00
g1_02bcZRlw1yIZyil9QU5Ms4olL0vuxRDw1qyN7fAkQws	pathagon-rules-v1	7	14	3	18	0X0G050V0W0J0Q0E0P0I0O0H0C0F0J0K0O0J
g1_02caEZ4_XJbaGwvAe4VYDMNu31T_Qy18kPK-WYIZ8Pw	pathagon-rules-v1	7	14	3	49	0H0c0Q0X0T0I040j0G0Z0U080g0O0h0P0Y07090J0R0B0C0F0W0V0Q0N060LX90d0S0KMI0W5N0D0XVIOOZFD-X2QC0L0JHIDn
g1_02jl3OVE9-RD15HfLAv_aMtgszs89mOAWQqH6_RUEVI	pathagon-rules-v1	7	14	3	38	0Q0X0h0W0D0G0I0U0i0S0N0A000K07080J090L0P0R0H0K0O0c0j0V0B030CLhMR0l9kH5800IZT
g1_02lj6Z0Ndfza9s1v_8ZH95Jm-dJp_vyIUW11QWdTSHg	pathagon-rules-v1	7	14	3	45	0j0E0P0R0M0Y010L0O0X0S0e0B0D0I0Z030T0b0N0a0V0h070k0A0U0C04Iu0c0J0mLuO6G3TtBoTj0c0UAzbiH31M
g1_02mCedbKCzkBUXlz2GeCTp8zmjWXC8oFUBTF0Q1u0Yg	pathagon-rules-v1	7	14	3	41	000g090U030C0L0k0Q010S0W0H040a0Z0802070B0J0A0G0K0V0O060X0jAV0i1m62GHD4Ba8I0fYhXK3X
g1_02qkcpD6bFKggFvA4Px2VH4mJialYcTw8tynhUA1pO0	pathagon-rules-v1	7	14	3	70	0E0O0D0I0Y0W0C0Z0K0f0m0N03020A0V0i05040R0a0Q0B0l0e010f0h9g0gVoXrOT0X4JI_bePL080F00JQWtCJ0fS10W0cSW0NR506Zm0jPi0GaPXE0l3M0mU20dFfRF0ZM60LBz0M
g1_0310Xp_TO7Fk6BmGLd-4k8I2GUj-aS68z53gvpaqEDc	pathagon-rules-v1	7	14	3	77	0f0j0a0b0B0J0F0Z0i0e0a0c0M0T0I080d0A0P0h0H0Y0a0O050H0C0I0S0T0K0l00ZI0a0B0GRE06Xl0iM4097MG7TR0USF0N0bKU0O500T0VX_AX0PLI0T1D0WV90THr0M0LKT0N0aWt0M0cH-0g0W5w
g1_03Dr-tRFJOH1J1IXPX-g39JZzcyNa8yPla_MFR60gYA	pathagon-rules-v1	7	14	3	15	010F08090M0H0F0A0T0i0g0L0S0l0Z
g1_03LdVqI2NDrhNUtubU0hCYTDankgL0xOSZ-u0OV04yY	pathagon-rules-v1	7	14	3	63	0m0H020B0M0Z04000T0P09010J0L0a060U0G0A0R0j0b0Y0d0i0W0D0k0Q0eYl082oPW7-07NLHIOA6KZhS54VMbN70bRJ0h830Sbv0mX60iIKV_G30eJt0UI_Ym03
g1_03U-lshy_CElnzTTeCygWkBPExNhCniBxOuJMSBw2z8	pathagon-rules-v1	7	14	3	66	050P090Q060a0Z0R0F0U0j070C0b0G000J0V0c080i0E0S0L0N0M0T030dOu0F0g5s0K4zKOFM0o0MH8Zd02Oc6pYYBZDlSj0a0J5YN_0P099M0WK5PY0IY5IY430LX2GsBt
g1_03VFGOfkJzMecxidb8cN6WMnaWHdO2B0u0e5irG6aSI	pathagon-rules-v1	7	14	3	34	0R0g0C0a050m0Z0b0i0j0X0h0f0W0c0V0Y0L0E0K0D0i0c0Q09030l0e0d0X0J0k0THb
g1_03zD0_HezxUr-dAfSL2hA1WiQo743xFAdlI9tXs_WVo	pathagon-rules-v1	7	14	3	196	0M0T0U0N0F0G0E0L0S0M0T0L0M0V0O0H0N0O0708090A0G080Z090a0b0c000b01020309026o080709W_0BRf0Z0I0S400H4g0P6D0t3r1c0107085S0t3r04015S0t3r1c012O0p0E1Y6907360q1Y09013B0q6v2R6A0A01090uBV1mGt080p681f0L5O0t4cBa1m08164c695S3x0r1Y4d2O02041f0o0902681f6w2R0p341b3s2N4e395Q3x2N4e395Q3x2N0p341b0A4g0s5N9I3s4g395Q2P3t4g395Q0B3t0A384i2O9F3t5R4i392M020A035W3x0r4c0B010I0s085R6E4cBa1f5O0_4c6oRh0Z0_Wx0W2K020s2P3r6A
g1_040iLY-E1EkURNBzPbtxGW-hRVl0up3aK1lnS-aQbcY	pathagon-rules-v1	7	14	3	55	0m0b0j0X0G0I0W020Y060a090M0O08000N040k0C0V0Z0D0h0R0L0c0U0H0ePV0fQs2qHf0Obc0lAvQY0QVT0dPz0WbDInO63Z0UZX0OTy0a2V
g1_04RhaqhnQ_kyNFsbD54KUxgxmycO-NzBTVVGsygp_Nk	pathagon-rules-v1	7	14	3	63	0m0K0T0j0P0D0J0E070e050b090a0d080Y0h0R0V040f0X0N0L0W0C0Z7h0AR5OkM-BTAZTo580g17GX0H7NQpXq1b0KJyW2MA0Ac00Q6W0BQELQ0e8mINNsW70R0s
g1_04Yjp_JZqP_f-YbYegsX41AQ6KNclRlYq5lRhaLnHV0	pathagon-rules-v1	7	14	3	15	0c0g0A070j0Q0O0i0h0P0V0e0H0C03
g1_04deXxiNmwFK2Imh2ZxSpaeluhaZQow9rnPXx1ngW9o	pathagon-rules-v1	7	14	3	44	0I0B0P0A09080H0O090H0G0N0H0F0M0C0D0J0K0Q0J0P0R0I070E080L0F0M0605040305020C0168075v2BMC0R
g1_04iWVZ37yGeQ0f0M3AhfDWSas96kwLzZIE6UJBBIMDU	pathagon-rules-v1	7	14	3	18	000E0M0F020G0b0H0J0I0V0K080U040F010J
g1_04qY4DgWAoZjlOzG82oinITv-J1rq-ahZuuWJxRmEho	pathagon-rules-v1	7	14	3	196	0A0B0C090B080J0I0H0Q0I0P0O0N0G0O0F0M0R0F0K0D0V0W0O0X0Y0U0T0V050406035a0602052K368U0A1a3s3409014g2M051a3s0r4c391b3s0r0A5SAq42G90G5S033xAo4w395Q3x2N4e395Q3x2N4e391b3s2N02392M3t1c4d392M3t1c0D392M3tAl04363u1c0D2M4e3s04363u1c002M5S3xAo364f5O0s2P3t1c0D5S3A3u2N025S3A3u2N005S3A3uAo0D5S3A3uAo015S3A3u0p4g1d352M024g2O361b0D4g5S3A033w385Q004g2O3A033w385Q064g0o365Q051a3s384f051a3s34032K360q001a4d380q00
g1_04tG4Kzf-wNf3ZLl6Lv2zIXG6Aam3ou4fmYmYTFr3P4	pathagon-rules-v1	7	14	3	44	0P0D0d0C0a0Z070m0T0Q0f0L0Y0c0g0O0A0N0i06050e0F0U0V0M000W030R0PJD01Ld36c2NSKxX3UKZ3PYPG47
g1_04xN7F76jmeXBub5z29FuhJ1ULfsRycdLLGBKYQXMuY	pathagon-rules-v1	7	14	3	35	0G02000L090N0T0M0F0R0M0h0U0i0N0g0B0j0P0k050l0m0f0Y0e0f0X150QKL0A7s069P
g1_055nu4wrhaYO9sV3hDSIv7zS5LefGXSdOouZOuXsi_M	pathagon-rules-v1	7	14	3	30	0A0003010H0L0E020j090O0B040A0I070B0C050B0J0P0C0D0I0E0B0C0Q0B
g1_05UCQiMoOmUfUP2d88eLRkC99zNad9WTAl7_EUHfDF0	pathagon-rules-v1	7	14	3	46	000Y0V0B0T0d020k0Z0c0J0W070A0I0P0X0U0W0H0F0I0e0h0j040G0Q050cW80C0k0JRd0MCi041P9R0BHt6WKu4zK8
g1_05Wtnr-gG91ANGJxxuCaJQXl8dSCwwW9ZDyF0Z8CHhg	pathagon-rules-v1	7	14	3	72	0D0B060M0h0I0F07040O0d050T000a0H0A0f0g0P0X0i0W0Y090l0b0KBM030mWf0DK8XGJDPd9i0ObC0fZB0A0XH-PSAw0RWLF10WQJ0lOm0fLl0MBn0dN-0N0i0XaFbf015o0F0D067o02
g1_05yKUX7tYPTC9uI2fOiXmqc-gXqdbowteWR53raFAyo	pathagon-rules-v1	7	14	3	30	0i0f0C0l0b0G0U0F0E0H0N090J0I0K0P050807000X0Q0R0Y0m0W040X037h
g1_06OCYPEwWvUFyh_ikpfnejqK91R4cF9-PLMraJS2L5Q	pathagon-rules-v1	7	14	3	50	0Q0e0I0B0g0i0P070f020X0F0A0Y0O0H0h0J0W0S0V0a0U0c0R0b090l0d0G0e0IJC2JY36hXcSU0aFUY9TeSw063qb40DRtB90E
g1_06SRHKZqE414WW5uaRxcBOiclqDRdsQxff3VyT9_Az8	pathagon-rules-v1	7	14	3	113	000G0F090H0A0G080302010A0802040B070I0J0C050I0E0C0O0N0P0G0M0H0N0Q0L0J1z014w0QLX0D3x040D035105Gd0KM53Y034K040N5S1e0O014z5S3A033w385Q0W04GB4pA2Q_5hAq0D0PAp5aGBWU51BG0QGW0XR75aLY0Q3w9G0B039n0I0U1_0P2n0B0N9m0I0B4E0C380O0B5k0T54PB0i
g1_06WZLmPNNFTrR351bp0faQu017K_loAauZ8Zp1zeQbA	pathagon-rules-v1	7	14	3	76	0S0h020W0i0a0m0R0K0M0L0D0G0J060C0K0U000A0T0N0g040h0E05090b0a0I0B0Z0OEy0VGk0XMK0S0_IBYJ0D2mJBWx3s6B2N4e0W0s0M04BK0TO10eUb0lS_0d8E0YALYt0P0XMmBxX9GzRvMm9c
g1_06YfKJklViO6TPPhi5Jm89MLUYPzW99SFrR1Icn_SpA	pathagon-rules-v1	7	14	3	58	0i0d090k0c0V0A0W0m0L0P0j0a0c04070b010h0S0Q0f080O0K000M03020Z810Ubo6R8j0TESVG4S0XI70c0M03051fSV0w0d0OGrakYQ0c0j0dcGQV
g1_06aub9iaOfWYPd8lOJYu7KzZ5MQIK2hMBFqng1QhOcU	pathagon-rules-v1	7	14	3	79	02010h0m0P0c0L0S0A0k000U0e0B0T0C0d0l0O0a0Z0N0Q090M0V0S0W0N0G0j0g0N0X0HUWSA0dIpWiJn0AKP0I0K0JGtPq2aX80t0X0DcD0Qai0g0b25bETw0cDy7x3S0N8iF30I0VGk0P0YDf0O0dJT0J0m
g1_06c70T_t7mtX1ZBNTMiIJ2I6wKhjOByV_fibE44QB1k	pathagon-rules-v1	7	14	3	48	0e0R0A0M040G0O0W0k0l030S06090C0D020d0U0V0h0g0c0i0X0j0Y010h0F0m072yI60LZS0HDKROYtc8bD0N80Ug6cTr1x
g1_06efAygjBECPzXMGoEPA_k96KaoKYNZ35-K3xQOu8p0	pathagon-rules-v1	7	14	3	30	0G070f0K090U0T0S0V0W0T0a0h0M0F0a0V0X0b0U0N0c0T0U0b0a0T0U0b0a
g1_07H43S3qw4XBZi6N6g6dzz_ITXA4vC2nWd0AXk6DT9Y	pathagon-rules-v1	7	14	3	17	0I0B0P0W040V0B0O0H0A090H0d0A0W0c0k
g1_07O-d7qMrhHbUBzhRfVRAH6fem9ywhr1-QGkC5ZuBXo	pathagon-rules-v1	7	14	3	54	0j0U07080L0D000P0l0Q090R0B05060d0H0g0S0J0m010c0k0Y0a0e0VQr0A6W0YMj0N0G0F7-090OIt5f0MZd01JMX2HX8m2NO70d6XP-0N
g1_07P7WQZn3KA5m4feQ6rt5YmKv6UsJnwbDLWmO6rmi94	pathagon-rules-v1	7	14	3	196	0d0k0W0X0e0l0c0e0V0j0Q0P0O0f0P0Y0R0m0J0K0I0R0H0D0C0B0A0C0U0N0bcD0mZvcBZATo0b0mJ30UZwXeYMcC0mZw0jXoX0YX0N5S0B3x0C4g055Q4i3w0B380C4f5S3xAo3H4f5S0BAqGI4w0C5abdGA0K0C0D5M5SA33tbb0B5SAq42Gr4w5RAq2OGILm5o0CB2bkLY0RGILm5o06B234Lf67GBWUB9R05v0fLY1C0XWi6006Qgc20mbOcGal0kRSbI0l0XZyUabS0l0GbTZCVKagZu0eZ8cDXh090fYWXk3s0A36ba1c0d03WwbP0eL-byWwW20eL-byWwGk0KL-byWwGk0KL-0RWocA0cL-L6WwW20Q0YbYWA2QQr0J0o68
g1_07SHYVfhnDAMopadjZvLqQ3NKcZphkg_n3tsU3PfcpY	pathagon-rules-v1	7	14	3	94	08010B0E0f000U0M0L0c050P0I040A0H0k0W0j0S0g0K0i0m0J0C090G02UY5EA2XgH_FRC07SES0LYJbF5BYuVJH70E0CXE840MAV0OZl0JLy0305bd02TVWP0ND-0R0m1yPY0laNG60jJ_CIavOm0gAZ09Qx0NOEHm0PMK0WL1E20H091iUL010S6A
g1_07nxmj_oTIZdeR96B8AfliyiPiWnfYD1957LW5mQXCg	pathagon-rules-v1	7	14	3	21	0k0d0f0e0Y0l0m0X0l0W0Q0P0R0K0J0I0D0J0K0Q06
g1_07pzFWG1TY7d2byn5pdKcI5Yt1PS0HtdcrTunRFYBXE	pathagon-rules-v1	7	14	3	34	0h0M0i0V0T0U0f0m040L0G0a0b0N090T070W0C0Z0R0S050O0E0c0d0P02Hx0Mc30gGc
g1_07tJpwiKI4-9Do8d12on-5XmG_75PSEYphmFy_J7NaU	pathagon-rules-v1	7	14	3	65	0f0C0Z0G0B0M0X0D0m0L0i0e0H0l0c0h000S0d0F080W0Y0P0E0A0K0O02040HAvRO3w0q0eWkXr7NHVVA0TRn9ZBdMN04PN7A07c00gDz0SSmDR0OIeB0L20ADPGM0f2h
g1_07vXQ-Aj0ri19udF4Xj6ROHVPiA1lt8jPgjgg7PI7fc	pathagon-rules-v1	7	14	3	57	0L04000C010h0D0X0R0I0U050Z0b0f0A0J0T020d0c0W060Q030P0H0i090S7uKw5nTHB4Xq3DNi2x0Y7n0NK_QyOHaf0UMNGoJ60a4s0hAQ0S0D1_
g1_081tSqjBMZMMD7E7Vox3zjBJXcu3UCVmN9JUVwi842c	pathagon-rules-v1	7	14	3	67	000h010g0i0F080A07090E0G0H050203040B030C0A0I090H0J0U0N0O0G0V1M0M0F0N6c0T0N0UBu0a1w0Z2v0j0H0SFc0L4004Ib069Z0iBC0B7d660V5M8OZG0jav032R0A
