# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_e-1dEtLntx4N5AfLGFx52yMzlHeGIMoD9n_JLBprSHA	pathagon-rules-v1	7	14	3	196	0H0O0A0N0G090M0G0F080G0P0I0B0C0A0I0H0Q0J050I0403020109030T020U0V0N0W0X00070E080u00Bq0_68701g01091g0o682Q020809030_0S2J01BX070q0E2J6A35030uBV082K3t0r4c05014i0s3r2N36030o342M3t04015S2P3t0r0C5S3A3u04025S3A3u2N005S36030o342M3t040o342M02040_68Gz7EC20_68Gz2eC9Ro080uWxBX356B0t2J1a013u0r2J1a013u4g2O02385Q4i2O02385Q4i2O07385Q4e053u0r2P4e051b4c2K5P0E0o342M3t040o342M3t050o342M6A040o342M02040u010E1Y6A
g1_e-7z498p_GkBfYq58jKM30btL9Z4KmdH6m91i99XAFc	pathagon-rules-v1	7	14	3	196	0A0H090G0F080U0I0B0N0M0O0P0T0I0V0W0U070E080F000M0L0S0E0102080103040A0309050C0J0B0CMmHINJ0TS00QHPBqMR6aRhHPBqMR0X07HIRvIAC9MRHI0WXG0MMR7LHPHyC9MR6aGz16BVMR6aGz16BVMR1eHIRv0M6MMK1D8DGs0L09Gz16S0C20EHIBqRo0TMY6aC20EXNC9RoCpMKXNBVRo0FMY6aBc0_080L680970C20_Gs6TMKBx0_Gs6T0FBc0_GsCb6aBc0_0FMY6aBcCU0FMY6aC9Ro080LX2096vBW6M2Q020E0o0F2J6A1f350q2J021f2S0p08036v697nBe0_Gs6T1fC20EHIBqRo01MY6aBc0_0FMD08
g1_e-879Ibvd3ctwxcaFqLpjOoTXtNGeSu0LTEhgxQ4qxQ	pathagon-rules-v1	7	14	3	26	040m0O0I0L0J020E0S0Z0A0Y010K0d0G0i0M0N080b0R000H0T0F
g1_e-ADCukHdtP3anV6ehcAG66iFYwr5I_Rtg8PvmJJjg8	pathagon-rules-v1	7	14	3	25	0W0I0f0S0P0M0l0j0A0L010h04060H0i0d0a020Y030B0O0J0e
g1_e-MQ6bQvenWphUYRbAc-hVxufi6v5cRe6kDJJj-JkkU	pathagon-rules-v1	7	14	3	36	0k0O0f0E0G0F0c0C090i0W0m08040P0Q0A0j0h0e000Y0l020D0N010X0fba0d0RXp2f8t3T
g1_e-Q5SW8UqJDTfynJ4KNNWJYQa-3_F_8xfesqQ7lFS5Q	pathagon-rules-v1	7	14	3	106	0P0R0X0d0k0U0Q03020a0V0e070h0B0L010Y0i0H060J0F090O0M040EJl0gQMSr0mV-08ID5wHN0aE94BPH0SQw067oCg6OI70lS60VKz0F5-0e05Cz0fTd0QIh0M7d0Qb10DFl290IKQ0P08aS0QOG01XE0FDX1yU70bEo0iOX0O0IV1069O0LKY0J2z0IA70X0HDRJd0PVmPX0d12
g1_e-TOBb3iq43_tFOkJCPWsOKMJxqtvtbXa75diCyTDuc	pathagon-rules-v1	7	14	3	56	0E0X0I0K0L0A050R0a0h0S0F0e060B0O0g0V0c0U0b0k0C0807010f0T0HYP0YJr0aNEMo6xG_0mTjGgEhQVWabqSdCJ7I2N0Oa40m1a0fD1K_01
g1_e-iVrA0s7BvM_b9xTWkxDcDnclvv0uCgzkdczHfhvUM	pathagon-rules-v1	7	14	3	78	0H01020M0P0B0V070I0T0m0K0E0c0d0J060A090Y0a0b0e0D0h0N0i0RcGIm0U0C03I104053LFp0kGe8BBU5tL22l9zUx6ES_0dQW0XaP0VBg030F8y09P9044_0bQz0eWa7w0V9i0NDW0HVoLX0eJDTM02
g1_e01OMrUa0Bi3VGPbA8O2ZLvhLkDme_LjdFyU9Hmf_pc	pathagon-rules-v1	7	14	3	69	0D0Z0b0h070E0m0W0N0R0f0d0I0j02090B0e0g0M0U0L0G05000H0F0c2q0ANt8XW-LTCgHO0TZc0K5RcBPRN00J0lVe0aBbKq0k9v0iTX0USq0XGX0YLgQN3X0NOm0B780CB4J60Z
g1_e0DKZ-NTDdoOqg-bAk3JYmDTaijOxvXOUcZaVNzLZF0	pathagon-rules-v1	7	14	3	24	0B0b0M0d0c000a010T0b0F0Z0c020a03040b08050a040c06
