# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
20200W05.3W8u060.9.5.D.0.-.-.0.L.L	lunatic-v0.1.0	0O	1	1200	35	1	1	0	0
20200W05.3W9u060.9.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	01	4	-2190	10201	1	0	1	0
20200W07.3W9u060.8.4.D.0.-.-.0.L.N	lunatic-v0.1.0	0A	1	10000	33	1	1	0	0
20200a01.8u000.9.A.D.0.-.-.0.L.B	lunatic-v0.1.0	07	1	10000	40	1	1	0	0
20200e01.1W8u020.9.7.D.0.-.-.0.L.H	lunatic-v0.1.0	08	1	10000	37	1	1	0	0
202010mG.22u0l.8.4.D.0.-.-.0.L.N	lunatic-v0.1.0	0K	1	850	33	1	0	1	0
202010mG.26u0l.8.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	09	4	-1065	17205	1	1	0	0
202010uG.26u0l.7.3.D.0.-.-.0.L.P	lunatic-v0.1.0	08	1	15200	31	1	0	1	0
202010uG.26u4l.7.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0W	4	-1120	7523	1	1	0	0
2020GYK.W0001S3.7.7.D.1000.-.-.1.L.H	rust-pathfinder-v0.1.0	0d	4	-470	28041	1	1	0	0
2020GYK.e0001S3.7.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0D	1	10000	34	1	0	1	0
2020IYK.e0000S3.6.7.D.100.-.-.1.L.J	rust-pathfinder-v0.1.0	0I	4	575	8038	1	1	0	0
2020IYK.e0010S3.6.6.L.0.-.-.0.D.K	lunatic-v0.1.0	0J	1	1200	33	1	0	1	0
202100mO.1087.7.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0H	1	1550	37	1	0	1	0
202100mO.1W87.7.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0K	4	-205	15546	1	1	0	0
202140mO.1W87.6.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0C	1	500	35	1	0	1	0
202140mO.1X87.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0D	4	0	7298	1	1	0	0
202142mO.1W87.5.8.D.100.-.-.1.L.H	lunatic-v0.1.0	0R	1	850	33	1	0	1	0
202142mO.81W87.5.7.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0Y	4	260	9552	1	1	0	0
2021I2K.G210XS3.6.4.L.W0.-.-.1.D.O	lunatic-v0.1.0	0N	1	10000	30	1	0	1	0
2021IYK.G210WS3.5.5.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0C	4	630	16261	1	1	0	0
2022IYK.e0010S3.5.6.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0H	4	675	8108	1	1	0	0
2022IYK.e001WS3.5.5.L.0.-.-.0.D.M	lunatic-v0.1.0	0e	1	850	31	1	0	1	0
202G0443.10000WQ0.7.9.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0i	4	-605	8912	1	1	0	0
202G0W01.8u020.9.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0Z	1	10000	39	1	1	0	0
202W.3W0.B.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0H	4	240	40692	2	2	0	0
202W.ZW0.B.A.L.0.-.-.0.D.8	lunatic-v0.1.0	0E	1	850	42	2	0	2	0
202W0802.10G0W00.9.B.D.100000.-.-.1.L.B	rust-pathfinder-v0.1.0	00	4	-540	18127	1	1	0	0
202W0802.10G0W01.9.A.L.0.-.-.0.D.C	lunatic-v0.1.0	0b	1	850	40	1	0	1	0
202W0W01.W8u020.9.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0a	1	10000	38	1	1	0	0
202WG8.10O0W.9.A.D.1000.-.-.1.L.B	rust-pathfinder-v0.1.0	0P	4	-445	13919	1	1	0	0
202WG8.10O10.9.A.D.1000.-.-.1.L.B	rust-pathfinder-v0.1.0	0P	4	-365	13204	1	1	0	0
202WG8.30O0W.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	0N	1	1050	39	1	0	1	0
202WG8.30O10.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	0N	1	1050	39	1	0	1	0
202WG8.3GO0W.9.8.L.W000.-.-.1.D.E	lunatic-v0.1.0	0Q	1	850	37	1	0	1	0
202WG8.3GO10.9.8.L.W000.-.-.1.D.E	lunatic-v0.1.0	0Q	1	850	37	1	0	1	0
202WGe.BGO10.8.7.L.40000.-.-.1.D.I	lunatic-v0.1.0	0N	1	1400	35	1	0	1	0
202XI2K.G200XS3.5.5.D.10000.-.-.1.L.P	rust-pathfinder-v0.1.0	0B	4	870	8660	1	1	0	0
202XI2K.G200Xy3.5.4.L.0.-.-.0.D.Q	lunatic-v0.1.0	06	1	500	30	1	0	1	0
202XI3K.G200Xy3.4.4.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0O	4	1165	5035	1	1	0	0
202XI3K.G210Xy3.4.3.L.0.-.-.0.D.S	lunatic-v0.1.0	0J	1	850	28	1	0	1	0
202XKe5.2mO800.4.8.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0U	4	-185	4994	1	1	0	0
202XKe5.3mO800.4.7.L.0.-.-.0.D.O	lunatic-v0.1.0	0W	1	850	32	1	0	1	0
202ZI3K.G210Xy3.3.3.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	05	4	955	12341	1	1	0	0
202ZI3K.G210XyZ.3.2.L.0.-.-.0.D.U	lunatic-v0.1.0	0K	1	500	26	1	0	1	0
202dI3K.G210XyZ.2.2.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	0L	4	1140	5427	1	1	0	0
202dI3K.G218XyZ.2.1.L.0.-.-.0.D.W	lunatic-v0.1.0	0W	1	500	24	1	0	1	0
2030.C03.B.A.D.0.-.-.0.L.9	lunatic-v0.1.0	02	1	500	42	1	0	1	0
2030.C07.B.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0D	4	-115	11275	1	1	0	0
20300W01.1W8u060.9.6.D.0.-.-.0.L.J	lunatic-v0.1.0	0b	1	10000	36	1	1	0	0
2031WI9.807m4K00.5.5.L.W000.-.-.1.D.O	rust-pathfinder-v0.1.0	0c	4	105	20594	1	1	0	0
2032Wu.CC0G00.6.9.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0K	4	-585	14898	1	1	0	0
2032Wu.CC4G00.6.8.L.0.-.-.0.D.G	lunatic-v0.1.0	0H	1	500	35	1	0	1	0
203WG.2C0l.9.6.D.1000.-.-.1.L.J	lunatic-v0.1.0	0A	1	500	35	1	0	1	0
203WG.2CGl.9.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0K	4	-565	9182	1	1	0	0
203XWI9.806m4K00.4.6.D.0.-.-.0.L.N	lunatic-v0.1.0	0U	1	11200	31	1	0	1	0
203YWu.CC4G00.5.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0U	4	-680	14760	1	1	0	0
203n0C.2zH.6.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	05	4	536870911	2243	2	2	0	0
203n0C.2zn.6.5.L.0.-.-.0.D.K	lunatic-v0.1.0	01	1	0	32	2	0	2	0
203n0E.2zn.5.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	07	4	999999978	303	2	2	0	0
20400.W0000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0S	1	500	46	1	0	1	0
20400.m0000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0W	4	-105	9840	1	1	0	0
204208Xo.59W09020.5.6.L.G0000.-.-.1.D.K	rust-pathfinder-v0.1.0	0A	4	230	9264	1	1	0	0
204208no.59W09020.4.6.D.0.-.-.0.L.L	lunatic-v0.1.0	0b	1	500	31	1	0	1	0
204208no.5BW09020.4.5.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0T	4	230	5782	1	1	0	0
204210uG.405Me4l.6.0.L.200000.-.-.1.D.Y	rust-pathfinder-v0.1.0	07	4	130	7206	1	1	0	0
204210uG.405Mi0l.6.0.L.20.-.-.1.D.a	rust-pathfinder-v0.1.0	0V	4	165	9096	1	1	0	0
204210wG.405Me0l.5.1.D.40.-.-.1.L.Z	lunatic-v0.1.0	0E	1	10500	26	1	0	1	0
20422WaM.1P000u409.4.4.L.W0000000.-.-.1.D.O	lunatic-v0.1.0	0I	1	500	28	1	0	1	0
20422WaM.9000u409.4.6.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0k	4	-780	6747	1	1	0	0
20422WaM.P000u409.4.5.L.0.-.-.0.D.M	lunatic-v0.1.0	0l	1	850	30	1	0	1	0
20423WaM.1P000u409.3.4.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0l	4	-100	3389	1	1	0	0
20423WaM.1v000u409.3.3.L.0.-.-.0.D.Q	lunatic-v0.1.0	0T	1	500	27	1	0	1	0
204409.3mA0.9.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	08	4	1075	7954	1	1	0	0
204409.3mE0.9.7.L.0.-.-.0.D.E	lunatic-v0.1.0	06	1	500	37	1	0	1	0
204419.3mE0.8.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0D	4	12150	3750	1	1	0	0
204419.3oE0.8.6.L.0.-.-.0.D.G	lunatic-v0.1.0	0C	1	350	35	1	0	1	0
204419.3oEW.8.5.L.100.-.-.1.D.I	lunatic-v0.1.0	04	1	10000	33	1	0	1	0
20441P.3oE0.7.6.D.W.-.-.1.L.J	rust-pathfinder-v0.1.0	0C	4	999999980	317	1	1	0	0
204519.3oE0.7.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	05	4	536870911	498	1	1	0	0
204I08WI.59000020.6.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0I	1	700	36	1	0	1	0
204I08WI.59001020.6.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	05	4	430	11858	1	1	0	0
204I08Wo.59001020.5.8.D.0.-.-.0.L.H	lunatic-v0.1.0	0Z	1	500	34	1	0	1	0
204I08Wo.59W01020.5.7.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	06	4	25	17961	1	1	0	0
204I08Xo.59W01020.4.7.D.0.-.-.0.L.J	lunatic-v0.1.0	0L	1	10000	32	1	0	1	0
204I08no.5BW0P020.3.4.L.W0000.-.-.1.D.Q	rust-pathfinder-v0.1.0	0O	4	135	10957	1	1	0	0
204J00no.5BW0P060.3.3.L.800.-.-.1.D.S	rust-pathfinder-v0.1.0	0H	4	100	4923	1	1	0	0
204J00no.5BW0PG60.3.2.L.W00.-.-.1.D.U	rust-pathfinder-v0.1.0	0C	4	-285	4334	1	1	0	0
204J01no.5BW0PG60.2.2.D.0.-.-.0.L.V	lunatic-v0.1.0	0c	1	500	25	1	0	1	0
204J01no.5FW0PG60.2.1.L.0.-.-.0.D.W	rust-pathfinder-v0.1.0	0H	4	490	3277	1	1	0	0
204J08no.5BW0P020.2.4.D.0.-.-.0.L.R	lunatic-v0.1.0	08	1	10000	27	1	0	1	0
204J0Wno.5BW0P060.2.3.D.0.-.-.0.L.T	lunatic-v0.1.0	0G	1	10350	26	1	0	1	0
204J0Xno.5FW0PG60.1.1.D.0.-.-.0.L.X	lunatic-v0.1.0	0e	1	850	23	1	0	1	0
204J0Xno.5VW0PG60.1.0.L.0.-.-.0.D.Y	rust-pathfinder-v0.1.0	0k	4	536870911	312	1	1	0	0
204Y08no.5AW09020.3.6.D.1000000.-.-.1.L.N	lunatic-v0.1.0	0M	1	700	29	1	0	1	0
204Y08no.5AW0P020.3.5.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0S	4	210	8399	1	1	0	0
204Y3WaM.1v000u409.2.3.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0i	4	536870911	472	1	1	0	0
204g46Y.YmGRWT.4.0.L.80.-.-.1.D.Y	lunatic-v0.1.0	0A	1	500	24	1	0	1	0
204g4EY.YmGBWT.3.1.D.100000.-.-.1.L.X	rust-pathfinder-v0.1.0	0G	4	536870911	354	1	1	0	0
204g4MY.YmGRWT.3.0.D.0.-.-.0.L.Z	rust-pathfinder-v0.1.0	0w	4	999999964	3272	1	1	0	0
204o08no.5AW0P020.2.5.D.0.-.-.0.L.P	lunatic-v0.1.0	0a	1	10500	28	1	0	1	0
204y31._00002Wm.5.4.D.10000.-.-.1.L.N	rust-pathfinder-v0.1.0	0m	4	999999976	279	1	1	0	0
206010uG.16u4l.6.2.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0P	4	-1470	6085	1	1	0	0
206010uG.56u4l.6.1.L.20000.-.-.1.D.U	rust-pathfinder-v0.1.0	0N	4	-2045	67202	1	1	0	0
206010uG.5Me4l.6.1.L.W000.-.-.1.D.W	rust-pathfinder-v0.1.0	0P	4	355	6772	1	1	0	0
206010uG.6u4l.6.3.D.20000.-.-.1.L.R	lunatic-v0.1.0	0O	1	500	29	1	0	1	0
2060X0uG.56e4l.5.2.D.G00.-.-.1.L.V	lunatic-v0.1.0	0M	1	10000	27	1	0	1	0
206210mG.405My0k.6.0.L.80.-.G.1.D.c	rust-pathfinder-v0.1.0	0j	4	536870911	472	1	1	0	0
206210uG.16u4l.5.2.D.0.-.-.0.L.T	lunatic-v0.1.0	0Q	1	13350	28	1	0	1	0
206210uG.405Mi0l.5.0.D.0.-.-.0.L.b	lunatic-v0.1.0	11	1	10010	364	1	0	1	0
206210uG.5Me4l.5.1.D.0.-.-.0.L.X	lunatic-v0.1.0	0c	1	11000	27	1	0	1	0
208021.O00.A.C.D.400.-.-.1.L.7	lunatic-v0.1.0	0H	1	500	42	1	0	1	0
208021.u00.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0E	4	460	7054	1	1	0	0
208021GY.Be8C0.7.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0Q	4	12110	3229	1	1	0	0
208021GY.Fe8C0.7.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0M	1	350	33	1	0	1	0
2080I1GY.Fe8C0.6.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0G	4	536870911	498	1	1	0	0
2080I1GY.FeOC0.6.4.L.0.-.-.0.D.M	lunatic-v0.1.0	00	1	0	31	1	0	1	0
2080I1GZ.FeOC0.5.4.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	07	4	999999976	260	1	1	0	0
2084.GY0.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0N	4	435	36247	1	1	0	0
2084.Y0.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0G	1	850	44	1	0	1	0
20841.G0A0.A.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0A	1	500	42	1	0	1	0
20841.G0Q0.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	02	4	-220	54729	1	1	0	0
208421.G0u00.9.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0Z	4	865	24200	1	1	0	0
208421.u00.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0S	1	850	41	1	0	1	0
20845.G0Q0.9.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0B	1	500	40	1	0	1	0
20845.G0w0.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	03	4	-70	13357	1	1	0	0
2084D.G0w0.8.9.D.0.-.-.0.L.B	lunatic-v0.1.0	0C	1	500	38	1	0	1	0
2084D.G1w0.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	01	4	220	18373	1	1	0	0
2084F.G1w0.7.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0D	1	500	36	1	0	1	0
2084F.G3w0.7.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0T	4	105	16942	1	1	0	0
208G0441.10002020.8.B.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0C	4	-530	21166	1	1	0	0
208G0441.10002120.8.A.L.0.-.-.0.D.C	lunatic-v0.1.0	01	1	500	39	1	0	1	0
208G0443.10002120.7.A.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0i	4	-390	10558	1	1	0	0
208WG04.90.9.C.D.100000.-.-.1.L.9	lunatic-v0.1.0	03	1	500	41	1	0	1	0
208WG04.98.9.B.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	04	4	15	15449	1	1	0	0
208WG0K.90.8.C.D.8.-.-.1.L.B	lunatic-v0.1.0	05	1	500	40	1	0	1	0
208WG0K.9W.8.B.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	03	4	115	22390	1	1	0	0
208WG0S.9W.7.B.D.0.-.-.0.L.D	lunatic-v0.1.0	0A	1	850	39	1	0	1	0
208WG0S.PW.7.A.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0U	4	275	10257	1	1	0	0
208WG87.2m0220.6.9.D.100000.-.-.1.L.F	lunatic-v0.1.0	0W	1	500	35	1	0	1	0
208WG87.6m0220.6.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0U	4	1395	3474	1	1	0	0
208XIeK.N00060G9.4.5.L.80000000.-.-.1.D.Q	lunatic-v0.1.0	0U	1	500	29	1	0	1	0
20A00428.10000W0m.8.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	06	4	-385	20218	1	1	0	0
20A00428.10000W1m.8.9.L.0.-.-.0.D.C	lunatic-v0.1.0	00	1	500	38	1	0	1	0
20A00429.10000W1m.7.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0i	4	-350	10018	1	1	0	0
20AXy431.BWG1Zu4.1.1.L.4000000.N.-.1.D.a	lunatic-v0.1.0	0j	1	500	22	1	0	1	0
20BX0XSY.CAW2XS05.1.1.D.1000000.-.-.1.L.f	lunatic-v0.1.0	0g	1	10350	22	1	0	1	0
20FX0XSW.DAW2XS05.1.0.L.2.-.-.1.D.k	rust-pathfinder-v0.1.0	0a	4	536870911	443	1	1	0	0
20FX0XSY.DAW2XS04.0.1.D.1000000.-.a.1.L.j	lunatic-v0.1.0	00	1	10350	21	1	0	1	0
20G0000.W00000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0L	1	10500	46	2	0	2	0
20G0000G.50000000.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	07	1	500	44	1	0	1	0
20G0000G.50000020.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	01	4	210	14405	1	1	0	0
20G0000I.50000020.A.B.D.0.-.-.0.L.7	lunatic-v0.1.0	08	1	850	42	1	0	1	0
20G0000I.50000060.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0B	4	120	17544	1	1	0	0
20G000WI.50000060.9.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0I	1	850	40	1	0	1	0
20G000WI.50001060.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0F	4	265	9745	1	1	0	0
20G001.2e000.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0E	1	500	43	1	0	1	0
20G001.2e400.B.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0R	4	-370	24300	1	1	0	0
20G008WI.50001020.8.A.D.40.-.-.1.L.B	lunatic-v0.1.0	0M	1	700	38	1	0	1	0
20G008WI.5000H020.8.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0T	4	245	49584	1	1	0	0
20G041He.1y00G0200.6.7.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0g	4	536870911	563	2	2	0	0
20G041pX.1v4100200.4.6.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0i	4	536870911	512	1	1	0	0
20G0C4C.8023mWA0.7.5.L.4000000.-.-.1.D.O	rust-pathfinder-v0.1.0	0L	4	-125	6427	1	1	0	0
20G1WG.45100G0.9.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0Q	1	850	39	1	0	1	0
20G1WG.45500G0.9.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0R	4	190	17002	1	1	0	0
20G8C4C.8023mWA0.6.5.D.0.-.-.0.L.P	lunatic-v0.1.0	01	1	1400	32	1	0	1	0
20G8C4C.8023mWA2.6.4.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0g	4	245	12167	1	1	0	0
20GOXs.3ZM8.4.5.D.0.-.-.0.L.N	lunatic-v0.1.0	09	1	1000000000	30	1	1	0	0
20GW08WI.50001020.7.A.D.G000.-.-.1.L.D	lunatic-v0.1.0	08	1	1200	37	1	0	1	0
20GW08WI.50001060.7.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0M	4	340	13010	1	1	0	0
20GWG000.YW00000.A.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0R	1	10000	42	1	0	1	0
20GWG0WJ.50001K60.6.7.L.800.-.-.1.D.I	rust-pathfinder-v0.1.0	0J	4	395	7890	1	1	0	0
20GWG0WJ.50005K60.6.6.L.2000.-.-.1.D.K	rust-pathfinder-v0.1.0	0P	4	205	7289	1	1	0	0
20GWG8WI.50001060.6.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0G	1	850	36	1	0	1	0
20GWG8WI.50001G60.6.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	00	4	230	17991	1	1	0	0
20GWG8WJ.50001G60.5.8.D.0.-.-.0.L.H	lunatic-v0.1.0	0E	1	10000	34	1	0	1	0
20GWI0WJ.50001K60.5.7.D.0.-.-.0.L.J	lunatic-v0.1.0	0K	1	11000	33	1	0	1	0
20GWI9WJ.51405KA0.3.4.L.20000.-.-.1.D.S	rust-pathfinder-v0.1.0	0Q	4	905	6985	1	1	0	0
20GWWG.4500000.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0O	1	10500	41	1	0	1	0
20GXKA5.3W0102.4.9.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0L	4	-305	6861	2	2	0	0
20GXKA5.3W8102.4.8.L.0.-.-.0.D.M	lunatic-v0.1.0	0W	1	850	33	2	0	2	0
20GYG0WJ.50004K60.5.7.D.1000.-.-.1.L.L	lunatic-v0.1.0	09	1	500	32	1	0	1	0
20GYG0WJ.50004KE0.5.6.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0F	4	685	7381	1	1	0	0
20GYG8WJ.50004KA0.4.7.D.40.-.-.1.L.N	lunatic-v0.1.0	0a	1	700	31	1	0	1	0
20GYG8WJ.51004KA0.4.6.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0C	4	700	8669	1	1	0	0
20GYG9WJ.51004KA0.3.6.D.0.-.-.0.L.P	lunatic-v0.1.0	0I	1	850	30	1	0	1	0
20GYG9WJ.51005KA0.3.5.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0J	4	390	9433	1	1	0	0
20GYI9WJ.51005KA0.2.5.D.0.-.-.0.L.R	lunatic-v0.1.0	0W	1	10500	28	1	0	1	0
20GaI9WJ.51405KA0.2.4.D.0.-.-.0.L.T	lunatic-v0.1.0	08	1	500	27	1	0	1	0
20GaI9WJ.51405KE0.2.3.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	0R	4	775	10282	1	1	0	0
20Ge000.120000.A.C.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	07	4	-495	20115	1	1	0	0
20Ge000.120020.A.B.L.0.-.-.0.D.8	lunatic-v0.1.0	08	1	850	42	1	0	1	0
20Ge000.1200A0.A.A.L.40.-.-.1.D.A	lunatic-v0.1.0	01	1	500	40	1	0	1	0
20Ge002.101200A0.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	08	1	850	39	1	0	1	0
20Ge002.1200A0.9.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0g	4	-605	28937	1	1	0	0
20Ge004.3W0000.9.B.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0Z	4	-35	10897	2	2	0	0
20Ge004.ZW0000.9.A.L.0.-.-.0.D.C	lunatic-v0.1.0	0g	1	11850	40	2	0	2	0
20Ge040.120020.9.B.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	09	4	-435	27611	1	1	0	0
20Ge042.101200A0.8.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0h	4	-700	7923	1	1	0	0
20Ge042.301200A0.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	0A	1	10000	37	1	0	1	0
20Ge0K2.30120020.7.9.D.80.-.-.1.L.F	rust-pathfinder-v0.1.0	0i	4	-175	16270	1	1	0	0
20Ge0K2.N00A0020.7.7.L.80000000.-.-.1.D.K	lunatic-v0.1.0	09	1	500	34	1	0	1	0
20Ge0S2.1V00A0020.6.5.L.W0000000.-.-.1.D.O	lunatic-v0.1.0	0G	1	500	31	1	0	1	0
20Ge0S2.N00A0020.6.7.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0j	4	710	5712	1	1	0	0
20Ge0S2.V00A0020.6.6.L.0.-.-.0.D.M	lunatic-v0.1.0	0l	1	850	33	1	0	1	0
20Ge87I1.10001O1-.3.4.D.1000000.-.-.1.L.R	rust-pathfinder-v0.1.0	0i	4	-600	6339	1	1	0	0
20GeG.3W00.9.B.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0A	4	-370	21643	2	2	0	0
20GeG.3WG0.9.A.L.0.-.-.0.D.C	lunatic-v0.1.0	02	1	500	40	2	0	2	0
20GeGS2.1V00A0020.5.5.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0l	4	999999974	302	1	1	0	0
20GeK.3WG0.8.A.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0F	4	-170	30754	2	2	0	0
20GeK8.5d000.7.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0P	4	150	8352	1	1	0	0
20GeK8.7d000.7.7.L.0.-.-.0.D.I	lunatic-v0.1.0	0T	1	850	35	1	0	1	0
20GiI9WJ.51405KE0.1.3.D.0.-.-.0.L.V	lunatic-v0.1.0	0f	1	850	25	1	0	1	0
20GiI9WJ.5X405KE0.1.2.L.0.-.-.0.D.W	rust-pathfinder-v0.1.0	0m	4	536870911	371	1	1	0	0
20GoD6o1.12W8WGDy.0.1.D.1000000.-.-.1.L.Z	rust-pathfinder-v0.1.0	0J	4	-270	13712	1	0	1	0
20GoD6o1.12W8YGDy.0.0.L.0.-.-.0.D.a	lunatic-v0.1.0	8_	1	1000000000	294	1	1	0	0
20I142mO.1W87.4.8.D.80000.-.-.1.L.J	lunatic-v0.1.0	0G	1	500	32	1	0	1	0
20I142mO.1m87.4.7.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0R	4	555	7208	1	1	0	0
20I942mO.1m87.3.7.D.0.-.-.0.L.L	lunatic-v0.1.0	05	1	500	31	1	0	1	0
20I942mO.1m8d.3.6.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	06	4	960	5018	1	1	0	0
20I942nO.1m87.2.7.D.W.-.-.1.L.N	lunatic-v0.1.0	0f	1	850	29	1	0	1	0
20I942nO.W001m87.2.6.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0m	4	536870911	424	1	1	0	0
20O4.100GY0.A.A.L.W000.-.-.1.D.A	rust-pathfinder-v0.1.0	0C	4	215	39377	1	1	0	0
20O461.3n00G00.7.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0W	4	-75	24115	1	1	0	0
20W000.W00.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0G	1	850	46	1	0	1	0
20W000.m00.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	09	4	140	9802	1	1	0	0
20W000G0.14000000.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0i	4	185	23044	1	1	0	0
20W00100.1G000000.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0i	4	55	23802	1	1	0	0
